k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL,dD1,dD
35,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.8535760000068,46.89650448000666,2439.6,2440.38,0.0,47.8535760000068,10.2,-1.2,5.0,0,0.0
36,0.0,0.0,1.9795918367346936,1.94,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,47.853623999990305,46.896551519990496,2438.8,2440.38,0.0,47.853623999990305,10.2,-1.1,5.0,0,0.0
37,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,47.8536720000011,46.896598560001074,2438.0,2440.38,0.0,47.8536720000011,11.2,-1.2,5.0,0,0.0
38,0.0,0.0,1.0510204081632653,1.03,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.853719999984605,46.89664559998491,2437.2000000000003,2440.38,0.0,47.853719999984605,12.3,-1.2,5.0,0,0.0
39,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.8537679999954,46.89669263999549,2436.4,2440.38,0.0,47.8537679999954,12.2,-1.0,5.0,0,0.0
40,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.85381600000619,46.896739680006064,2435.6,2440.38,0.0,47.85381600000619,10.2,-0.6,5.0,0,0.0
41,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.8538639999897,46.896786719989905,2434.8,2440.38,0.0,47.8538639999897,10.2,-0.6,5.0,0,0.0
42,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.85391200000049,46.896833760000476,2434.0,2440.38,0.0,47.85391200000049,10.2,-0.8,5.0,0,0.0
43,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,47.853959999984,46.89688079998432,2433.2000000000003,2440.38,0.0,47.853959999984,11.2,-0.7,5.0,0,0.0
44,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,8.36734693877551,8.2,0.0,0.0,0.0,47.85400799999479,46.896927839994895,2432.4,2440.38,0.0,47.85400799999479,12.3,-0.8,5.0,0,0.0
45,0.0,0.0,1.0510204081632653,1.03,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.854056000005585,46.89697488000547,2431.6,2440.38,0.0,47.854056000005585,12.3,-0.8,5.0,0,0.0
46,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,47.85410399998909,46.89702191998931,2430.8,2440.38,0.0,47.85410399998909,10.2,-0.9,5.0,0,0.0
47,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.854151999999885,46.897068959999885,2430.0,2440.38,0.0,47.854151999999885,10.2,-0.9,5.0,0,0.0
48,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.85419999998339,46.897115999983725,2429.2000000000003,2440.38,0.0,47.85419999998339,10.2,-0.6,5.0,0,0.0
49,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,47.854247999994186,46.897163039994304,2428.4,2440.38,0.0,47.854247999994186,11.3,-0.6,5.0,0,0.0
50,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,8.16326530612245,8.0,0.0,0.0,0.0,47.85429600000498,46.897210080004875,2427.6,2440.38,0.0,47.85429600000498,12.3,-0.6,5.0,0,0.0
51,0.0,0.0,1.0408163265306123,1.02,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.85434399998849,46.897257119988716,2426.8,2440.38,0.0,47.85434399998849,12.2,-0.8,5.0,0,0.0
52,0.0,0.0,1.030612244897959,1.01,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.85439199999928,46.897304159999294,2426.0,2440.38,1.0,47.85439199999928,10.2,-1.1,5.0,0,0.0
53,0.0,0.0,1.0408163265306123,1.02,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.85443999998279,46.897351199983135,2425.2000000000003,2440.38,0.0,47.85443999998279,10.2,-1.1,5.0,0,0.0
54,0.0,0.0,1.3265306122448979,1.3,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,47.85448799999358,46.897398239993706,2424.4,2440.38,0.0,47.85448799999358,10.2,-1.0,5.0,0,0.0
55,0.0,0.0,1.5612244897959187,1.53,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,47.85453600000437,46.897445280004284,2423.6,2440.38,0.0,47.85453600000437,12.3,-0.7,5.0,0,0.0
56,0.0,0.0,1.6122448979591837,1.58,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.85458399998788,46.89749231998812,2422.8,2440.38,0.0,47.85458399998788,13.2,-1.1,5.0,0,0.0
57,0.0,0.0,1.6122448979591837,1.58,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.854631999998674,46.8975393599987,2422.0,2440.38,-1.0,47.854631999998674,12.3,-1.4,5.0,0,0.0
58,0.0,0.0,1.5306122448979593,1.5,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.85467999998218,46.897586399982536,2421.2000000000003,2440.38,0.0,47.85467999998218,12.3,-1.5,5.0,0,0.0
59,0.0,0.0,2.7346938775510203,2.68,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,47.85472800002026,46.89763344001985,2420.4,2440.38,0.0,47.85472800002026,12.3,-1.0,5.0,0,0.0
60,0.0,0.0,2.693877551020408,2.6399999999999997,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,47.85477600000377,46.897680480003686,2419.6,2440.38,0.0,47.85477600000377,13.3,-0.8,5.0,0,0.0
61,0.0,0.0,1.5918367346938778,1.56,0.6122448979591837,0.6,8.877551020408163,8.7,0.0,0.0,0.0,47.854823999987275,46.897727519987534,2418.8,2440.38,0.0,47.854823999987275,14.4,-0.6,5.0,0,0.0
62,0.0,0.0,1.5612244897959187,1.53,0.6122448979591837,0.6,8.673469387755102,8.5,0.0,0.0,0.0,47.85487199999807,46.897774559998105,2418.0,2440.38,-1.0,47.85487199999807,13.3,-0.5,5.0,0,0.0
63,0.0,0.0,1.5510204081632653,1.52,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.854919999981576,46.897821599981945,2417.2000000000003,2440.38,0.0,47.854919999981576,12.3,-0.4,5.0,0,0.0
64,0.0,0.0,1.0918367346938773,1.0699999999999998,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.85496800001965,46.897868640019254,2416.4,2440.38,-1.0,47.85496800001965,11.3,-0.2,5.0,0,0.0
65,0.0,0.0,1.112244897959184,1.09,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.85501600000316,46.8979156800031,2415.6,2440.38,0.0,47.85501600000316,10.3,-0.3,5.0,0,0.0
66,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,47.85506399998667,46.897962719986936,2414.8,2440.38,0.0,47.85506399998667,11.3,-0.1,5.0,0,0.0
67,0.0,0.0,1.030612244897959,1.01,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.85511199999746,46.898009759997514,2414.0,2440.38,0.0,47.85511199999746,13.3,-0.2,5.0,0,0.0
68,0.0,0.0,1.7653061224489797,1.73,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.85515999998097,46.89805679998135,2413.2000000000003,2440.38,0.0,47.85515999998097,12.3,-0.3,5.0,0,0.0
69,0.0,0.0,1.2959183673469388,1.27,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.85520800001905,46.89810384001867,2412.4,2440.38,0.0,47.85520800001905,10.2,-0.4,5.0,0,0.0
70,0.0,0.0,1.030612244897959,1.01,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.855256000002555,46.898150880002504,2411.6,2440.38,0.0,47.855256000002555,11.3,-0.8,5.0,0,0.0
71,0.0,0.0,1.0408163265306123,1.02,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.85530399998606,46.898197919986345,2410.8,2440.38,0.0,47.85530399998606,10.2,-0.8,5.0,0,0.0
72,0.0,0.0,1.0612244897959182,1.04,0.6122448979591837,0.6,7.551020408163265,7.4,0.0,0.0,0.0,47.855351999996856,46.898244959996916,2410.0,2440.38,0.0,47.855351999996856,12.2,-1.0,5.0,0,0.0
73,0.0,0.0,1.0408163265306123,1.02,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.855399999980364,46.89829199998075,2409.2000000000003,2440.38,0.0,47.855399999980364,12.3,-0.6,5.0,0,0.0
74,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.85544800001844,46.89833904001807,2408.4,2440.38,0.0,47.85544800001844,12.3,0.2,5.0,0,0.0
75,0.0,0.0,1.0612244897959182,1.04,0.6122448979591837,0.6,6.938775510204081,6.8,0.0,0.0,0.0,47.85549600000195,46.89838608000191,2407.6,2440.38,0.0,47.85549600000195,11.3,0.3,5.0,0,0.0
76,0.0,0.0,1.2959183673469388,1.27,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.85554399998546,46.89843311998575,2406.8,2440.38,0.0,47.85554399998546,10.3,0.0,5.0,0,0.0
77,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.85559199999625,46.89848015999632,2406.0,2440.38,0.0,47.85559199999625,10.3,-0.4,5.0,0,0.0
78,0.0,0.0,1.0510204081632653,1.03,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.85563999997976,46.898527199980165,2405.2000000000003,2440.38,0.0,47.85563999997976,12.3,-0.5,5.0,0,0.0
79,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.855688000017835,46.89857424001748,2404.4,2440.38,0.0,47.855688000017835,12.3,0.1,5.0,0,0.0
80,0.0,0.0,1.0408163265306123,1.02,0.6122448979591837,0.6,6.122448979591837,6.0,0.0,0.0,0.0,47.85573600000134,46.898621280001315,2403.6,2440.38,0.0,47.85573600000134,10.2,0.2,5.0,0,0.0
81,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,47.85578399998485,46.89866831998515,2402.8,2440.38,0.0,47.85578399998485,10.2,0.4,5.0,0,0.0
82,0.0,0.0,0.9897959183673468,0.97,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.855831999995644,46.898715359995734,2402.0,2440.38,0.0,47.855831999995644,11.3,0.0,5.0,0,0.0
83,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,7.653061224489796,7.5,0.0,0.0,0.0,47.85587999997915,46.89876239997957,2401.2000000000003,2440.38,0.0,47.85587999997915,11.3,0.4,5.0,0,0.0
84,0.0,0.0,1.0204081632653061,1.0,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.85592800001723,46.89880944001688,2400.4,2440.38,0.0,47.85592800001723,12.3,0.6,5.0,0,0.0
85,0.0,0.0,2.071428571428572,2.0300000000000002,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,47.85597600000074,46.89885648000072,2399.6,2440.38,0.0,47.85597600000074,12.3,0.5,5.0,0,0.0
86,0.0,0.0,2.1224489795918364,2.08,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.856023999984245,46.89890351998456,2398.8,2440.38,0.0,47.856023999984245,12.3,0.6,5.0,0,0.0
87,0.0,0.0,0.9693877551020407,0.9499999999999998,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,47.85607199999504,46.898950559995136,2398.0,2440.38,0.0,47.85607199999504,12.4,0.5,5.0,0,0.0
88,0.0,0.0,1.3061224489795917,1.28,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,47.856119999978546,46.898997599978976,2397.2000000000003,2440.38,1.0,47.856119999978546,11.3,0.0,5.0,0,0.0
89,0.0,0.0,1.030612244897959,1.01,0.6122448979591837,0.6,8.26530612244898,8.1,0.0,0.0,0.0,47.85616800001662,46.899044640016285,2396.4,2440.38,0.0,47.85616800001662,12.3,-0.1,5.0,0,0.0
90,0.0,0.0,1.030612244897959,1.01,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.85621600000013,46.899091680000126,2395.6,2440.38,1.0,47.85621600000013,12.3,-0.2,5.01,0,0.0
91,0.0,0.0,1.7653061224489797,1.73,0.6122448979591837,0.6,6.122448979591837,6.0,0.0,0.0,0.0,47.85626399998364,46.899138719983966,2394.8,2440.38,0.0,47.85626399998364,11.3,-0.1,5.01,0,0.0
92,0.0,0.0,1.7346938775510203,1.7,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,47.85631199999443,46.899185759994545,2394.0,2440.38,0.0,47.85631199999443,11.3,-0.2,5.01,0,0.0
93,0.0,0.0,1.7244897959183674,1.69,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.85635999997794,46.89923279997838,2393.2000000000003,2440.38,0.0,47.85635999997794,11.3,0.0,5.01,0,0.0
94,0.0,0.0,1.1224489795918366,1.1,0.6122448979591837,0.6,7.448979591836735,7.3,0.0,0.0,0.0,47.85640800001602,46.899279840015694,2392.4,2440.38,0.0,47.85640800001602,12.3,-0.1,5.01,0,0.0
95,0.0,0.0,1.183673469387755,1.16,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,47.856455999999525,46.899326879999535,2391.6,2440.38,0.0,47.856455999999525,12.3,-0.2,5.01,0,0.0
96,0.0,0.0,1.153061224489796,1.1300000000000001,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.85650399998303,46.899373919983375,2390.8,2440.38,0.0,47.85650399998303,12.4,-0.2,5.01,0,0.0
97,0.0,0.0,1.1224489795918366,1.1,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.856551999993826,46.89942095999395,2390.0,2440.38,0.0,47.856551999993826,11.3,-0.2,5.01,0,0.0
98,0.0,0.0,1.1428571428571428,1.1199999999999999,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,0.0,47.856599999977334,46.89946799997779,2389.2000000000003,2440.38,0.0,47.856599999977334,11.3,-0.3,5.01,0,0.0
99,0.0,0.0,1.1632653061224492,1.1400000000000001,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,47.85664800001541,46.8995150400151,2388.4,2440.38,0.0,47.85664800001541,11.3,-0.6,5.01,0,0.0
100,0.0,0.0,3.36734693877551,3.3,0.6122448979591837,0.6,8.36734693877551,8.2,0.0,0.0,0.0,47.85669599999892,46.899562079998944,2387.6,2440.38,0.0,47.85669599999892,13.4,-0.5,5.01,0,0.0
101,0.0,0.0,3.3163265306122454,3.25,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,0.0,47.85674399998243,46.89960911998278,2386.8,2440.38,0.0,47.85674399998243,14.4,-0.6,5.01,0,0.0
102,0.0,0.0,3.2857142857142856,3.22,0.6122448979591837,0.6,6.122448979591837,6.0,0.0,0.0,0.0,47.85679199999322,46.899656159993356,2386.0,2412.96,0.0,47.85679199999322,13.4,-0.7,5.01,0,0.0
103,0.0,0.0,3.938775510204082,3.8600000000000003,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.85683999997673,46.89970319997719,2385.2000000000003,2412.96,0.0,47.85683999997673,13.4,-0.7,5.01,0,0.0
104,0.0,0.0,1.7755102040816322,1.7399999999999998,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.856888000014806,46.89975024001451,2384.4,2412.96,0.0,47.856888000014806,11.3,-0.7,5.01,0,0.0
105,0.0,0.0,1.7244897959183674,1.69,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,0.0,47.85693599999831,46.899797279998346,2383.6,2412.96,0.0,47.85693599999831,12.3,-0.7,5.01,0,0.0
106,0.0,0.0,3.3265306122448983,3.2600000000000002,0.6122448979591837,0.6,8.16326530612245,8.0,0.0,0.0,0.0,47.85698399998182,46.899844319982186,2382.8,2412.96,0.0,47.85698399998182,14.4,-0.7,5.01,0,0.0
107,0.0,0.0,3.8469387755102047,3.7700000000000005,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.8570320000199,46.899891360019495,2382.0,2412.96,0.0,47.8570320000199,14.4,-0.6,5.01,0,0.0
108,0.0,0.0,3.8367346938775517,3.7600000000000007,0.6122448979591837,0.6,6.122448979591837,6.0,0.0,0.0,0.0,47.85707999997612,46.899938399976605,2381.2000000000003,2412.96,0.0,47.85707999997612,13.4,-0.5,5.01,0,0.0
109,0.0,0.0,6.051020408163265,5.93,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,47.8571280000142,46.899985440013914,2380.4,2412.96,0.0,47.8571280000142,15.399999999999999,-0.5,5.01,0,0.0
110,0.0,0.0,3.7448979591836737,3.6700000000000004,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,47.85717599999771,46.900032479997755,2379.6,2412.96,0.0,47.85717599999771,13.4,-0.4,5.01,0,0.0
111,0.0,0.0,4.989795918367346,4.89,0.6122448979591837,0.6,7.448979591836735,7.3,0.0,0.0,0.0,47.857223999981215,46.90007951998159,2378.8,2412.96,0.0,47.857223999981215,14.4,-0.5,5.01,0,0.0
112,0.0,0.0,4.76530612244898,4.67,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.85727200001929,46.90012656001891,2378.0,2412.96,0.0,47.85727200001929,15.500000000000002,-0.6,5.01,0,0.0
113,0.0,0.0,1.0612244897959182,1.04,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.857319999975516,46.90017359997601,2377.2000000000003,2412.96,0.0,47.857319999975516,12.4,-0.8,5.01,0,0.0
114,0.0,0.0,1.816326530612245,1.78,0.6122448979591837,0.6,6.122448979591837,6.0,0.0,0.0,0.0,47.857368000013594,46.90022064001332,2376.4,2412.96,0.0,47.857368000013594,11.4,-0.9,5.01,0,0.0
115,0.0,0.0,1.8367346938775513,1.8,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.8574159999971,46.90026767999716,2375.6,2412.96,0.0,47.8574159999971,11.3,-0.8,5.01,0,0.0
116,0.0,0.0,1.0102040816326532,0.99,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,0.0,47.85746399998061,46.90031471998099,2374.8,2412.96,0.0,47.85746399998061,10.3,-0.8,5.01,0,0.0
117,0.0,0.0,1.0714285714285716,1.05,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,47.85751200001869,46.90036176001831,2374.0,2412.96,0.0,47.85751200001869,12.4,-0.5,5.01,0,0.0
118,0.0,0.0,1.1020408163265307,1.08,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,47.85755999997491,46.90040879997541,2373.2000000000003,2412.96,0.0,47.85755999997491,12.4,-0.5,5.01,0,0.0
119,0.0,0.0,1.0612244897959182,1.04,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.85760800001299,46.900455840012725,2372.4,2412.96,0.0,47.85760800001299,10.3,-0.7,5.01,0,0.0
120,0.0,0.0,0.979591836734694,0.96,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,47.857655999996496,46.90050287999656,2371.6,2412.96,0.0,47.857655999996496,10.3,-1.1,5.27,0,0.0
121,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,6.530612244897959,6.4,0.0,0.0,0.0,47.857703999980004,46.900549919980406,2370.8,2412.96,0.0,47.857703999980004,10.3,-1.1,5.27,0,0.0
122,0.0,0.0,1.0918367346938773,1.0699999999999998,0.6122448979591837,0.6,7.653061224489796,7.5,0.0,0.0,0.0,47.85775200001808,46.90059696001772,2370.0,2412.96,0.0,47.85775200001808,11.4,-1.5,5.27,0,0.0
123,0.0,0.0,1.0000000000000002,0.9800000000000001,0.6122448979591837,0.6,8.16326530612245,8.0,0.0,0.0,0.0,47.857799999974304,46.90064399997482,2369.2000000000003,2412.96,0.0,47.857799999974304,12.4,-1.5,5.27,0,0.0
124,0.0,0.0,1.0408163265306123,1.02,0.6122448979591837,0.6,6.224489795918367,6.1,0.0,0.0,0.0,47.85784800001238,46.90069104001213,2368.4,2412.96,0.0,47.85784800001238,11.4,-1.3,5.27,0,0.0
125,0.0,0.0,1.5510204081632653,1.52,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,47.85789599999589,46.900738079995975,2367.6,2412.96,0.0,47.85789599999589,11.4,-1.1,5.27,0,0.0
126,0.0,0.0,1.6632653061224492,1.6300000000000001,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,0.0,47.8579439999794,46.90078511997981,2366.8,2412.96,0.0,47.8579439999794,11.4,-1.1,5.27,0,0.0
127,0.0,0.0,1.6326530612244898,1.6,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,0.0,0.0,0.0,47.857992000017475,46.900832160017124,2366.0,2412.96,0.0,47.857992000017475,12.4,-0.9,5.27,0,0.0
128,0.0,0.0,1.5,1.47,0.6122448979591837,0.6,8.26530612244898,8.1,0.0,0.0,0.0,47.8580399999737,46.90087919997422,2365.2000000000003,2412.96,0.0,47.8580399999737,13.4,-0.7,5.27,0,0.0
129,0.0,0.0,1.5816326530612246,1.55,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,47.858088000011776,46.90092624001154,2364.4,2412.96,0.0,47.858088000011776,12.4,-0.4,5.27,0,0.0
130,0.0,0.0,1.653061224489796,1.6199999999999999,0.6122448979591837,0.6,6.122448979591837,6.0,0.0,0.0,0.0,47.858135999995284,46.90097327999538,2363.6,2412.96,0.0,47.858135999995284,11.4,0.0,5.27,0,0.0
131,0.0,0.0,1.7244897959183674,1.69,0.6122448979591837,0.6,6.326530612244898,6.2,0.0,0.0,0.0,47.85818399997879,46.90102031997922,2362.8,2412.96,0.0,47.85818399997879,11.4,-0.1,5.27,0,0.0
132,0.0,0.0,1.5408163265306123,1.51,0.6122448979591837,0.6,6.428571428571428,6.3,0.0,0.0,0.0,47.85823200001687,46.901067360016526,2362.0,2412.96,0.0,47.85823200001687,11.4,-0.2,5.27,0,0.0
133,0.0,0.0,1.5510204081632653,1.52,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.85827999997309,46.90111439997363,2361.2000000000003,2412.96,0.0,47.85827999997309,12.4,-0.2,5.27,0,0.0
134,0.0,0.0,1.0918367346938773,1.0699999999999998,0.6122448979591837,0.6,7.857142857142858,7.699999999999999,0.0,0.0,0.0,47.85832800001117,46.901161440010945,2360.4,2412.96,0.0,47.85832800001117,12.4,-0.5,5.27,0,0.0
135,0.0,0.0,1.1428571428571428,1.1199999999999999,0.7142857142857142,0.7,7.653061224489796,7.5,0.0,0.0,0.0,47.85837599999468,46.901208479994786,2359.6,2412.96,0.0,47.85837599999468,12.4,-0.6,5.27,0,0.0
136,0.0,0.0,1.1428571428571428,1.1199999999999999,0.7142857142857142,0.7,6.224489795918367,6.1,0.0,0.0,0.0,47.858423999978186,46.90125551997862,2358.8,2412.96,0.0,47.858423999978186,10.3,-0.5,5.27,0,0.0
137,0.0,0.0,1.0816326530612246,1.06,0.7142857142857142,0.7,6.326530612244898,6.2,0.0,0.0,0.0,47.85847200001626,46.901302560015935,2358.0,2412.96,0.0,47.85847200001626,10.4,-1.0,5.27,0,0.0
138,0.0,0.0,2.061224489795918,2.02,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,47.858519999972486,46.90134959997303,2357.2000000000003,2412.96,0.0,47.858519999972486,12.4,-0.9,5.27,0,0.0
139,0.0,0.0,2.724489795918367,2.67,0.7142857142857142,0.7,8.36734693877551,8.2,0.0,0.0,0.0,47.858568000010564,46.901396640010354,2356.4,2412.96,0.0,47.858568000010564,13.4,-1.0,5.27,0,0.0
140,0.0,0.0,1.704081632653061,1.67,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.85861599999407,46.90144367999419,2355.6,2412.96,0.0,47.85861599999407,12.4,-0.9,5.27,0,0.0
141,0.0,0.0,1.3163265306122451,1.29,0.7142857142857142,0.7,6.122448979591837,6.0,0.0,0.0,0.0,47.85866399997758,46.90149071997803,2354.8,2412.96,0.0,47.85866399997758,10.4,-1.1,5.27,0,0.0
142,0.0,0.0,1.0204081632653061,1.0,0.7142857142857142,0.7,6.326530612244898,6.2,0.0,0.0,0.0,47.85871200001566,46.901537760015344,2354.0,2412.96,0.0,47.85871200001566,10.4,-1.1,5.27,0,0.0
143,0.0,0.0,1.0408163265306123,1.02,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,47.85875999997188,46.90158479997245,2353.2000000000003,2412.96,0.0,47.85875999997188,10.3,-1.2,5.27,0,0.0
144,0.0,0.0,0.9897959183673468,0.97,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,0.0,47.85880800000996,46.901631840009756,2352.4,2412.96,3.0,47.85880800000996,11.4,-1.0,5.27,0,0.0
145,0.0,0.0,3.142857142857143,3.08,0.7142857142857142,0.7,7.959183673469388,7.800000000000001,0.0,0.0,0.0,47.858855999993466,46.9016788799936,2351.6,2412.96,0.0,47.858855999993466,14.5,-0.7,5.27,0,0.0
146,0.0,0.0,3.1836734693877555,3.12,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,0.0,47.858903999976974,46.90172591997743,2350.8,2412.96,-1.0,47.858903999976974,14.5,-0.5,5.27,0,0.0
147,0.0,0.0,3.173469387755102,3.1100000000000003,0.7142857142857142,0.7,6.122448979591837,6.0,0.0,0.0,0.0,47.85895200001505,46.90177296001475,2350.0,2412.96,0.0,47.85895200001505,12.4,-0.7,5.27,0,0.0
148,0.0,0.0,0.9897959183673468,0.97,0.7142857142857142,0.7,6.428571428571428,6.3,0.0,0.0,0.0,47.858999999971275,46.90181999997185,2349.2000000000003,2412.96,0.0,47.858999999971275,10.4,-1.2,5.27,0,0.0
149,0.0,0.0,0.9897959183673468,0.97,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,0.0,47.85904800000935,46.901867040009165,2348.4,2412.96,0.0,47.85904800000935,10.4,-1.2,5.27,0,0.0
150,0.0,0.0,1.0510204081632653,1.03,0.7142857142857142,0.7,8.979591836734693,8.8,0.0,0.0,0.0,47.859096000020145,46.901914080019736,2347.6,2412.96,0.0,47.859096000020145,13.4,-1.0,5.27,0,0.0
