k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,"sBY,sSL",xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL,w
1402,0.0,0.0,1.1382978723404253,1.0699999999999998,0.6382978723404256,0.6,10.212765957446809,9.6,-59999988.0106383,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.2,-1.2,13.04,0.0
1403,0.0,0.0,1.106382978723404,1.04,0.6382978723404256,0.6,7.872340425531915,7.4,-59999990.38297872,0.0,0.0,0.0,60000000.0,0.0,1919.4,-1.0,0.0,13.2,-1.0,13.04,0.0
1404,0.0,0.0,1.8085106382978722,1.7,0.6382978723404256,0.6,7.0212765957446805,6.6,-59999990.53191489,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,11.1,-1.1,13.04,0.0
1405,0.0,0.0,1.7021276595744683,1.6,0.6382978723404256,0.6,7.234042553191489,6.8,-59999990.42553191,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.1,-1.2,13.04,0.0
1406,0.0,0.0,1.7127659574468086,1.61,0.6382978723404256,0.6,9.46808510638298,8.9,-59999988.18085106,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.1,-1.3,13.04,0.0
1407,0.0,0.0,1.6595744680851066,1.56,0.6382978723404256,0.6,10.425531914893618,9.8,-59999987.27659576,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.1,-1.3,13.04,0.0
1408,0.0,0.0,1.6489361702127658,1.55,0.6382978723404256,0.6,11.27659574468085,10.6,-59999986.436170205,0.0,0.0,0.0,60000000.0,0.0,1919.4,1.0,0.0,15.199999999999998,-1.1,13.04,0.0
1409,0.0,0.0,1.6489361702127658,1.55,0.6382978723404256,0.6,12.340425531914892,11.6,-59999985.372340426,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,16.2,-1.1,13.04,0.0
1410,0.0,0.0,1.7659574468085106,1.6600000000000001,0.6382978723404256,0.6,7.234042553191489,6.8,-59999990.36170213,0.0,0.0,0.0,60000000.0,0.0,1919.4,1.0,0.0,14.2,-1.0,12.63,0.0
1411,0.0,0.0,1.2340425531914894,1.16,0.6382978723404256,0.6,7.872340425531915,7.4,-59999990.25531915,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.1,-0.9,12.63,0.0
1412,0.0,0.0,1.2446808510638296,1.17,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,-59999990.03191489,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.1,-1.1,12.63,0.0
1413,0.0,0.0,1.2553191489361704,1.1800000000000002,0.6382978723404256,0.6,8.191489361702128,7.699999999999999,-59999989.91489363,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.1,-1.3,12.63,0.0
1414,0.0,0.0,1.1595744680851063,1.09,0.6382978723404256,0.6,8.829787234042552,8.3,-59999989.37234041,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.1,-1.2,12.63,0.0
1415,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,11.808510638297873,11.1,-59999986.531914905,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,15.1,-1.4,12.63,0.0
1416,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,12.340425531914892,11.6,-59999986.0,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,16.1,-1.4,12.63,0.0
1417,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,12.978723404255318,12.2,-59999985.31914893,0.0,0.0,0.0,60000000.0,0.0,1919.4,-1.0,0.0,16.2,-1.4,12.63,0.0
1418,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,7.234042553191489,6.8,-59999991.08510639,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,11.1,-1.1,12.63,0.0
1419,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,7.446808510638298,7.0,-59999990.88297872,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,11.1,-0.9,12.63,0.0
1420,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,7.659574468085108,7.2,-59999990.67021277,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,11.0,-0.8,12.63,0.0
1421,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.77659575,0.0,0.0,0.0,60000000.0,0.0,1919.4,2.0,0.0,13.1,-0.8,12.63,0.0
1422,0.0,0.0,0.9787234042553191,0.9199999999999999,0.7446808510638298,0.7,12.659574468085106,11.9,-59999985.617021285,0.0,0.0,0.0,60000000.0,0.0,1919.4,1.0,0.0,15.1,-1.1,12.63,0.0
1423,0.0,0.0,1.521276595744681,1.4300000000000002,0.7446808510638298,0.7,13.829787234042554,13.0,-59999983.904255316,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,18.2,-1.2,12.63,0.0
1424,0.0,0.0,1.6914893617021278,1.59,0.7446808510638298,0.7,8.936170212765958,8.4,-59999988.62765959,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.2,-1.3,12.63,0.0
1425,0.0,0.0,2.7978723404255312,2.63,0.7446808510638298,0.7,7.234042553191489,6.8,-59999989.22340424,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.1,-1.5,12.63,0.0
1426,0.0,0.0,2.7872340425531914,2.62,0.7446808510638298,0.7,7.340425531914894,6.9,-59999989.12765958,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,13.1,-1.7,12.63,0.0
1427,0.0,0.0,2.765957446808511,2.6,0.7446808510638298,0.7,7.446808510638298,7.0,-59999989.0425532,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,13.1,-1.8,12.63,0.0
1428,0.0,0.0,1.5425531914893615,1.45,0.7446808510638298,0.7,8.51063829787234,8.0,-59999989.20212765,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,13.1,-1.9,12.63,0.0
1429,0.0,0.0,1.574468085106383,1.48,0.7446808510638298,0.7,10.212765957446809,9.6,-59999987.46808511,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.1,-2.0,12.63,0.0
1430,0.0,0.0,1.5851063829787233,1.49,0.7446808510638298,0.7,11.489361702127662,10.8,-59999986.18085107,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,15.1,-2.1,12.63,0.0
1431,0.0,0.0,1.521276595744681,1.4300000000000002,0.7446808510638298,0.7,12.23404255319149,11.5,-59999985.5,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,17.2,-2.2,12.63,0.0
1432,0.0,0.0,1.5319148936170213,1.44,0.7446808510638298,0.7,9.787234042553191,9.2,-59999987.936170205,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.1,-2.1,12.63,0.0
1433,0.0,0.0,1.4999999999999998,1.41,0.7446808510638298,0.7,9.787234042553191,9.2,-59999987.96808511,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.1,-2.0,12.63,0.0
1434,0.0,0.0,1.574468085106383,1.48,0.6382978723404256,0.6,7.553191489361701,7.1,-59999990.234042555,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,13.1,-1.9,12.63,0.0
1435,0.0,0.0,1.468085106382979,1.3800000000000001,0.6382978723404256,0.6,8.617021276595743,8.1,-59999989.27659575,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.1,-1.9,12.63,0.0
1436,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,10.957446808510639,10.3,-59999986.91489361,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.2,-1.8,12.63,0.0
1437,0.0,0.0,1.4468085106382977,1.3599999999999999,0.6382978723404256,0.6,12.659574468085106,11.9,-59999985.25531914,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,16.2,-1.7,12.63,0.0
1438,0.0,0.0,1.4787234042553192,1.3900000000000001,0.6382978723404256,0.6,10.638297872340424,10.0,-59999987.24468085,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,11.1,-1.7,12.63,0.0
1439,0.0,0.0,1.553191489361702,1.46,0.6382978723404256,0.6,7.234042553191489,6.8,-59999990.574468076,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.1,-1.5,12.63,0.0
1440,0.0,0.0,1.8404255319148937,1.73,0.6382978723404256,0.6,7.9787234042553195,7.5,-59999989.5425532,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.1,-1.4,12.11,0.0
1441,0.0,0.0,1.0638297872340425,1.0,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.72340425,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,13.1,-1.4,12.11,0.0
1442,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,10.319148936170212,9.7,-59999987.96808511,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.1,-1.3,12.11,0.0
1443,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,11.27659574468085,10.6,-59999987.13829787,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.2,-1.3,12.11,0.0
1444,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,12.23404255319149,11.5,-59999986.14893616,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.2,-1.0,12.11,0.0
1445,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.829787225,0.0,0.0,0.0,60000000.0,0.0,1919.4,-1.0,0.0,14.2,-0.9,12.11,0.0
1446,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,7.0212765957446805,6.6,-59999991.32978724,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,11.1,-0.7,12.11,0.0
1447,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,7.127659574468084,6.7,-59999991.27659574,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,11.1,-0.6,12.11,0.0
1448,0.0,0.0,0.9255319148936167,0.8699999999999999,0.6382978723404256,0.6,8.085106382978722,7.599999999999999,-59999990.35106384,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.2,-0.6,12.11,0.0
1449,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,10.106382978723405,9.5,-59999988.27659576,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.2,-0.6,12.11,0.0
1450,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,11.914893617021276,11.2,-59999986.4787234,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,15.199999999999998,-0.7,12.11,0.0
1451,0.0,0.0,0.9148936170212766,0.86,0.6382978723404256,0.6,14.361702127659575,13.5,-59999984.08510639,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,17.3,-0.6,12.11,0.0
1452,0.0,0.0,0.9361702127659576,0.8800000000000001,0.6382978723404256,0.6,11.489361702127662,10.8,-59999986.936170205,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,16.3,-0.7,12.11,0.0
1453,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,7.0212765957446805,6.6,-59999991.39361703,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,11.1,-0.8,12.11,0.0
1454,0.0,0.0,1.0531914893617023,0.99,0.6382978723404256,0.6,7.127659574468084,6.7,-59999991.18085108,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,11.1,-0.9,12.11,0.0
1455,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,7.234042553191489,6.8,-59999991.09574467,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,11.1,-0.9,12.11,0.0
1456,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,7.446808510638298,7.0,-59999990.88297872,0.0,0.0,0.0,60000000.0,0.0,1919.4,1.0,0.0,12.1,-1.0,12.11,0.0
1457,0.0,0.0,2.414893617021277,2.27,0.6382978723404256,0.6,9.361702127659575,8.8,-59999987.58510637,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.2,-1.1,12.11,0.0
1458,0.0,0.0,2.0744680851063833,1.9500000000000002,0.6382978723404256,0.6,10.106382978723405,9.5,-59999987.180851065,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,14.2,-1.0,12.11,0.0
1459,0.0,0.0,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,10.638297872340424,10.0,-59999987.71276597,0.0,0.0,0.0,60000000.0,0.0,1919.4,-1.0,0.0,14.2,-1.0,12.11,0.0
1460,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,8.297872340425533,7.800000000000001,-59999990.09574467,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,12.1,-1.0,12.11,0.0
1461,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,8.936170212765958,8.4,-59999989.478723414,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,13.2,-1.1,12.11,0.0
1462,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,9.042553191489361,8.5,-59999988.79787235,0.0,0.0,0.0,60000000.0,0.0,1919.4,0.0,0.0,13.1,-1.1,12.11,0.0
1463,0.0,0.0,1.6063829787234043,1.51,0.6382978723404256,0.6,8.297872340425533,7.800000000000001,-59999989.45744682,0.0,0.0,0.0,60000000.0,0.0,1919.4,1.0,0.0,12.2,-1.1,12.11,0.0
1464,0.0,0.0,1.553191489361702,1.46,0.6382978723404256,0.6,10.000000000000002,9.4,-59999987.80851063,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,1.0,0.0,14.2,-1.2,12.11,0.0
1465,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,12.127659574468085,11.4,-59999985.71276595,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,16.2,-1.1,12.11,0.0
1466,0.0,0.0,1.5425531914893615,1.45,0.6382978723404256,0.6,8.51063829787234,8.0,-59999989.30851063,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,15.3,-1.1,12.11,0.0
1467,0.0,0.0,1.5106382978723403,1.42,0.6382978723404256,0.6,7.659574468085108,7.2,-59999990.19148937,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,12.2,-1.1,12.11,0.0
1468,0.0,0.0,2.0106382978723403,1.8900000000000001,0.6382978723404256,0.6,8.51063829787234,8.0,-59999988.840425536,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-1.1,12.11,0.0
1469,0.0,0.0,1.5957446808510638,1.5,0.6382978723404256,0.6,8.936170212765958,8.4,-59999988.829787225,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.1,-1.1,12.11,0.0
1470,0.0,0.0,1.6063829787234043,1.51,0.6382978723404256,0.6,9.361702127659575,8.8,-59999988.39361701,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,1.0,0.0,13.1,-1.1,11.67,0.0
1471,0.0,0.0,1.0744680851063828,1.01,0.6382978723404256,0.6,8.936170212765958,8.4,-59999989.35106382,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-1.2,11.67,0.0
1472,0.0,0.0,0.9361702127659576,0.8800000000000001,0.5319148936170213,0.5,10.212765957446809,9.6,-59999988.31914894,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,14.2,-1.2,11.67,0.0
1473,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,10.638297872340424,10.0,-59999987.88297873,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,-1.0,0.0,14.2,-1.1,11.67,0.0
1474,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,6.914893617021277,6.5,-59999991.468085095,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,1.0,0.0,10.1,-1.1,11.67,0.0
1475,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,8.936170212765958,8.4,-59999989.58510639,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,12.2,-1.0,11.67,0.0
1476,0.0,0.0,0.9255319148936167,0.8699999999999999,0.5319148936170213,0.5,9.042553191489361,8.5,-59999989.500000015,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,12.2,-1.2,11.67,0.0
1477,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,9.148936170212766,8.6,-59999989.37234041,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,-2.0,0.0,13.2,-1.1,11.67,0.0
1478,0.0,0.0,3.25531914893617,3.06,0.5319148936170213,0.5,9.574468085106382,9.0,-59999986.63829788,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,15.199999999999998,-1.2,11.67,0.0
1479,0.0,0.0,3.25531914893617,3.06,0.5319148936170213,0.5,11.595744680851064,10.9,-59999984.61702129,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,1.0,0.0,17.3,-1.2,11.67,0.0
1480,0.0,0.0,3.2127659574468086,3.02,0.5319148936170213,0.5,12.872340425531913,12.1,-59999983.38297872,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,15.3,-1.2,11.67,0.0
1481,0.0,0.0,0.9680851063829786,0.9099999999999999,0.5319148936170213,0.5,7.659574468085108,7.2,-59999990.84042553,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,11.2,-1.1,11.67,0.0
1482,0.0,0.0,0.9680851063829786,0.9099999999999999,0.5319148936170213,0.5,7.659574468085108,7.2,-59999990.84042553,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,11.1,-1.0,11.67,0.0
1483,0.0,0.0,1.0106382978723403,0.9499999999999998,0.5319148936170213,0.5,7.872340425531915,7.4,-59999990.58510639,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,11.2,-1.0,11.67,0.0
1484,0.0,0.0,1.0425531914893618,0.9800000000000001,0.5319148936170213,0.5,7.659574468085108,7.2,-59999990.76595746,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,11.1,-1.0,11.67,0.0
1485,0.0,0.0,1.0425531914893618,0.9800000000000001,0.5319148936170213,0.5,8.936170212765958,8.4,-59999989.4893617,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,12.1,-1.0,11.67,0.0
1486,0.0,0.0,1.0531914893617023,0.99,0.5319148936170213,0.5,10.425531914893618,9.8,-59999987.9893617,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,14.2,-1.1,11.67,0.0
1487,0.0,0.0,0.9468085106382977,0.89,0.5319148936170213,0.5,12.872340425531913,12.1,-59999985.64893617,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,-1.0,0.0,15.199999999999998,-1.0,11.67,0.0
1488,0.0,0.0,2.6276595744680846,2.4699999999999998,0.5319148936170213,0.5,8.723404255319148,8.2,-59999988.11702128,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,14.2,-1.0,11.67,0.0
1489,0.0,0.0,2.5851063829787235,2.43,0.5319148936170213,0.5,8.936170212765958,8.4,-59999987.94680852,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,14.2,-1.1,11.67,0.0
1490,0.0,0.0,1.468085106382979,1.3800000000000001,0.5319148936170213,0.5,7.340425531914894,6.9,-59999990.65957446,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,11.2,-1.0,11.67,0.0
1491,0.0,0.0,1.521276595744681,1.4300000000000002,0.5319148936170213,0.5,7.446808510638298,7.0,-59999990.50000001,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,11.1,-1.1,11.67,0.0
1492,0.0,0.0,1.574468085106383,1.48,0.5319148936170213,0.5,9.680851063829788,9.1,-59999988.21276597,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,1.0,0.0,13.2,-1.0,11.67,0.0
1493,0.0,0.0,1.4999999999999998,1.41,0.5319148936170213,0.5,11.595744680851064,10.9,-59999986.372340426,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,15.3,-0.9,11.67,0.0
1494,0.0,0.0,1.4999999999999998,1.41,0.6382978723404256,0.6,12.127659574468085,11.4,-59999985.73404254,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,16.3,-1.0,11.67,0.0
1495,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,8.829787234042552,8.3,-59999989.0425532,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-0.9,11.67,0.0
1496,0.0,0.0,1.4893617021276595,1.4,0.6382978723404256,0.6,8.723404255319148,8.2,-59999989.14893618,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-0.8,11.67,0.0
1497,0.0,0.0,1.468085106382979,1.3800000000000001,0.6382978723404256,0.6,8.936170212765958,8.4,-59999988.9574468,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-0.6,11.67,0.0
1498,0.0,0.0,1.5957446808510638,1.5,0.6382978723404256,0.6,8.723404255319148,8.2,-59999989.0425532,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,12.1,-0.5,11.67,0.0
1499,0.0,0.0,1.0957446808510638,1.03,0.6382978723404256,0.6,9.893617021276595,9.3,-59999988.37234042,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-0.6,11.67,0.0
1500,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,10.851063829787233,10.2,-59999987.47872339,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,14.2,-0.5,9.65,0.0
1501,0.0,0.0,1.0319148936170213,0.97,0.6382978723404256,0.6,13.297872340425533,12.5,-59999985.031914905,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,16.2,-0.5,9.65,0.0
1502,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,9.46808510638298,8.9,-59999988.92553192,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-0.4,9.65,0.0
1503,0.0,0.0,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,8.829787234042552,8.3,-59999989.659574464,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,12.2,-0.4,9.65,0.0
1504,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,7.234042553191489,6.8,-59999991.17021277,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,11.1,-0.4,9.65,0.0
1505,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,7.446808510638298,7.0,-59999990.9468085,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,11.1,-0.4,9.65,0.0
1506,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,9.042553191489361,8.5,-59999989.340425536,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-0.6,9.65,0.0
1507,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,13.617021276595747,12.8,-59999984.77659574,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,17.3,-0.8,9.65,0.0
1508,0.0,0.0,0.9787234042553191,0.9199999999999999,0.6382978723404256,0.6,12.978723404255318,12.2,-59999985.40425531,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,17.2,-0.9,9.65,0.0
1509,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,8.936170212765958,8.4,-59999989.43617023,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,12.1,-1.0,9.65,0.0
1510,0.0,0.0,0.9787234042553191,0.9199999999999999,0.5319148936170213,0.5,8.936170212765958,8.4,-59999989.55319148,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,12.1,-1.1,9.65,0.0
1511,0.0,0.0,1.0212765957446808,0.96,0.6382978723404256,0.6,9.042553191489361,8.5,-59999989.29787234,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-1.1,9.65,0.0
1512,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,9.148936170212766,8.6,-59999989.22340424,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.1,-1.1,9.65,0.0
1513,0.0,0.0,1.627659574468085,1.53,0.6382978723404256,0.6,11.063829787234043,10.4,-59999986.67021275,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,14.2,-0.9,9.65,0.0
1514,0.0,0.0,1.6489361702127658,1.55,0.6382978723404256,0.6,12.659574468085106,11.9,-59999985.0531915,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,16.2,-0.7,9.65,0.0
1515,0.0,0.0,1.627659574468085,1.53,0.6382978723404256,0.6,13.191489361702127,12.4,-59999984.542553194,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,17.2,-0.7,9.65,0.0
1516,0.0,0.0,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.744680844,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-0.6,9.65,0.0
1517,0.0,0.0,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.81914894,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-0.5,9.65,0.0
1518,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,9.787234042553191,9.2,-59999988.61702128,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-0.6,9.65,0.0
1519,0.0,0.0,0.9893617021276597,0.93,0.6382978723404256,0.6,9.574468085106382,9.0,-59999988.79787235,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,13.2,-0.5,9.65,0.0
1520,0.0,0.0,2.1063829787234045,1.98,0.6382978723404256,0.6,10.957446808510639,10.3,-59999986.29787233,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,15.199999999999998,-0.5,9.65,0.0
1521,0.0,0.0,2.0638297872340425,1.94,0.6382978723404256,0.6,12.978723404255318,12.2,-59999984.31914893,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,0.0,0.0,17.2,-0.5,9.65,0.0
1522,0.0,0.0,0.9468085106382977,0.89,0.6382978723404256,0.6,13.617021276595747,12.8,-59999984.797872335,0.0,0.0,0.0,60000000.0,0.0,1891.9800000000002,-1.0,0.0,17.3,-0.5,9.65,0.0
