LP,DP
760.444493,839.4
760.4368886,840
760.4292842,840.6
760.4216799,841.2
760.4140757,841.8
760.4064715,842.4
760.3988675,842.8
763.8304302,843.2
771.3227918,843.8
778.8150786,844.4
778.8072905,845
778.7995024,845.6
778.7917144,846.2
778.7839265,846.6
778.7761386,847
778.7683509,847.6
778.7605632,848.2
778.7527756,848.8
778.7449881,849.4
778.7372006,850
778.7294132,850.4
778.721626,850.8
778.7138387,851.4
778.7060516,851.8
778.6982645,852.4
778.6904776,853
778.6826906,853.6
778.6749038,854
778.6671171,854.4
778.6593304,855
778.6515438,855.6
778.6437573,856.2
778.6359709,856.8
778.6281845,857.4
778.6203982,857.8
778.612612,858.2
778.6048259,858.8
781.7410398,859.4
789.2332224,859.8
796.7253301,860.2
796.7173628,860.6
796.7093957,861
796.7014286,861.4
796.6934616,861.8
796.6854946,862.2
796.6775278,862.8
796.669561,863.4
796.6615943,864
796.6536277,864.4
796.6456611,865
796.6376947,865.6
796.6297283,866.2
796.621762,866.8
796.6137958,867.4
796.6058297,868
796.5978636,868.4
796.5898976,869
796.5819317,869.6
796.5739659,870
796.5660002,870.6
796.5580345,871
796.5500689,871.6
796.5421034,872
796.534138,872.6
796.5261727,873.2
796.5182074,873.8
796.5102422,874.2
799.3952771,874.6
806.8872832,875
814.3792143,875.4
814.3710705,876
814.3629268,876.6
814.3547832,877.2
814.3466396,877.8
814.3384961,878.4
814.3303528,878.8
814.3222095,879.2
814.3140662,879.6
814.3059231,880.2
814.29778,880.8
814.2896371,881.4
814.2814942,882
814.2733513,882.4
814.2652086,882.8
814.257066,883.4
814.2489234,884
814.2407809,884.6
814.2326385,885.2
814.2244962,885.8
814.2163539,886.2
814.2082118,886.6
814.2000697,887
814.1919277,887.4
814.1837858,887.8
814.1756439,888.4
814.1675022,889
814.1593605,889.4
817.1443856,889.8
824.6362141,890.2
832.1279678,890.8
832.1196465,891.4
832.1113253,892
832.1030042,892.4
832.0946831,892.8
832.0863622,893.2
832.0780413,893.8
832.0697205,894.4
832.0613998,895
832.0530792,895.6
832.0447587,896
832.0364383,896.4
832.0281179,896.8
832.0197976,897.2
832.0114774,897.8
832.0031573,898.4
831.9948373,899
831.9865173,899.6
831.9781974,900
831.9698777,900.4
831.961558,900.8
831.9532384,901.4
831.9449188,902
831.9365994,902.6
831.92828,903.2
831.9199607,903.6
831.9116415,904
831.9033224,904.6
835.10967,905.2
842.6013189,905.8
850.0928929,906.4
850.084392,907
850.0758912,907.6
850.0673904,908.2
850.0588897,908.6
850.0503891,909.2
850.0418886,909.8
850.0333882,910.4
850.0248879,911
850.0163876,911.4
850.0078875,911.8
849.9993874,912.2
849.9908874,912.8
849.9823875,913.4
849.9738877,914
849.9653879,914.6
849.9568883,915.2
849.9483887,915.6
849.9398892,916
849.9313898,916.4
849.9228905,916.8
849.9143913,917.4
849.9058921,918
849.8973931,918.4
849.8888941,918.8
849.8803952,919.2
849.8718964,919.8
849.8633977,920.4
852.9777324,921
860.4692026,921.6
867.9605979,922.2
867.9519183,922.6
867.9432388,923
867.9345594,923.6
867.92588,924.2
867.9172008,924.8
867.9085216,925.4
867.8998425,926
867.8911635,926.4
867.8824846,926.8
867.8738058,927.4
867.865127,928
867.8564484,928.6
867.8477698,929.2
867.8390913,929.6
867.8304129,930
867.8217346,930.4
867.8130564,931
867.8043783,931.6
867.7957002,932.2
867.7870223,932.8
867.7783444,933.2
867.7696666,933.6
867.7609889,934
867.7523113,934.6
867.7436338,935.2
867.7349564,935.8
867.726279,936.4
870.4592684,936.8
877.9505638,937.2
885.4417843,937.6
885.4329299,938.2
885.4240756,938.8
885.4152213,939.4
885.4063672,939.8
885.3975131,940.2
885.3886591,940.6
885.3798053,941
885.3709515,941.6
885.3620977,942.2
885.3532441,942.8
885.3443906,943.4
885.3355371,943.8
885.3266838,944.2
885.3178305,944.6
885.3089773,945.2
885.3001243,945.8
885.2912713,946.4
885.2824183,947
885.2735655,947.4
885.2647128,947.8
885.2558601,948.2
885.2470076,948.6
885.2381551,949
885.2293027,949.4
885.2204504,949.8
885.2115982,950.2
885.2027461,950.6
887.6987274,951
895.1898504,951.6
902.6808985,952.2
902.6718717,952.8
902.662845,953.4
902.6538184,953.8
902.6447918,954.2
902.6357654,954.6
902.626739,955.2
902.6177128,955.8
902.6086866,956.4
902.5996605,957
902.5906345,957.4
902.5816086,957.8
902.5725828,958.2
902.5635571,958.6
902.5545314,959
902.5455059,959.4
902.5364804,960
902.5274551,960.4
902.5184298,960.8
902.5094046,961.2
902.5003795,961.8
902.4913545,962.4
902.4823296,962.8
902.4733048,963.2
902.46428,963.6
902.4552554,964
902.4462308,964.4
902.4372064,965
905.0078487,965.6
912.4987986,966.2
919.9896736,966.8
919.9804737,967.2
919.9712739,967.6
919.9620742,968
919.9528746,968.6
919.943675,969.2
919.9344756,969.8
919.9252763,970.4
919.916077,970.8
919.9068778,971.2
919.8976788,971.6
919.8884798,972.2
919.8792809,972.8
919.8700821,973.4
919.8608834,974
919.8516848,974.4
919.8424863,974.8
919.8332879,975.2
919.8240895,975.8
919.8148913,976.4
919.8056931,977
919.7964951,977.6
919.7872971,978
919.7780993,978.4
919.7689015,978.8
919.7597038,979.2
919.7505062,979.8
919.7413087,980.4
922.3434446,980.8
929.8342212,981.2
937.3249228,981.6
937.3155496,982
937.3061764,982.6
937.2968034,983.2
937.2874304,983.8
937.2780575,984.4
937.2686847,984.8
937.259312,985.2
937.2499395,985.6
937.240567,986.2
937.2311945,986.8
937.2218222,987.4
937.21245,988
937.2030779,988.4
937.1937059,988.8
937.1843339,989.2
937.1749621,989.8
937.1655903,990.4
937.1562187,991
937.1468471,991.6
937.1374756,992
937.1281043,992.4
937.118733,992.8
937.1093618,993.4
937.0999907,994
937.0906197,994.4
937.0812488,994.8
937.071878,995.2
939.7085073,995.6
947.1991102,996
954.6896382,996.6
954.6800913,997.2
954.6705445,997.8
954.6609978,998.4
954.6514512,998.8
954.6419047,999.2
954.6323582,999.6
954.6228119,1000.2
954.6132657,1000.8
954.6037196,1001.4
954.5941735,1001.8
954.5846276,1002.2
954.5750817,1002.6
954.565536,1003
954.5559903,1003.4
954.5464448,1003.8
954.5368993,1004.4
954.5273539,1005
954.5178087,1005.4
954.5082635,1005.8
954.4987184,1006.2
954.4891734,1006.8
954.4796285,1007.4
954.4700837,1008
954.460539,1008.6
954.4509944,1009
954.4414499,1009.4
954.4319055,1009.8
957.1520278,1010.4
964.6424563,1011
972.1328099,1011.6
972.1230886,1012
972.1133673,1012.4
972.1036462,1012.8
972.0939252,1013.4
972.0842042,1014
972.0744834,1014.4
972.0647626,1014.8
972.055042,1015.2
972.0453214,1015.6
972.035601,1016
972.0258806,1016.6
972.0161604,1017.2
972.0064402,1017.8
971.9967202,1018.4
971.9870002,1018.8
971.9772803,1019.2
971.9675605,1019.6
971.9578409,1020
971.9481213,1020.4
971.9384018,1020.8
971.9286824,1021.4
971.9189631,1021.8
971.9092439,1022.2
971.8995249,1022.6
971.8898059,1023.2
971.880087,1023.8
971.8703682,1024.4
974.4676495,1025
981.9579048,1025.4
989.4480852,1025.8
989.4381907,1026.2
989.4282963,1026.8
989.4184021,1027.4
989.4085079,1028
989.3986138,1028.6
989.3887198,1029
989.3788259,1029.4
989.3689321,1029.8
989.3590384,1030.4
989.3491448,1031
989.3392514,1031.6
989.329358,1032.2
989.3194647,1032.6
989.3095715,1033
989.2996784,1033.4
989.2897854,1034
989.2798925,1034.6
989.2699997,1035.2
989.260107,1035.8
989.2502144,1036.2
989.2403219,1036.6
989.2304295,1037
989.2205372,1037.6
989.210645,1038.2
989.2007529,1038.8
989.1908609,1039.4
989.1809689,1040
992.1662438,1040.4
999.6563221,1040.8
1007.146326,1041.4
1007.136254,1042
1007.126183,1042.6
1007.116111,1043.2
1007.10604,1043.8
1007.095969,1044.2
1007.085898,1044.6
1007.075827,1045.2
1007.065757,1045.8
1007.055686,1046.4
1007.045615,1047
1007.035545,1047.6
1007.025475,1048
1007.015404,1048.4
1007.005334,1049
1006.995264,1049.6
1006.985194,1050.2
1006.975124,1050.8
1006.965055,1051.4
1006.954985,1051.8
1006.944915,1052.2
1006.934846,1052.8
1006.924777,1053.4
1006.914707,1054
1006.904638,1054.6
1006.894569,1055.2
1006.8845,1055.8
1006.874431,1056.2
1010.504696,1056.8
1017.994591,1057.4
1025.484411,1058
1025.474156,1058.6
1025.463901,1059.2
1025.453647,1059.6
1025.443392,1060.2
1025.433138,1060.8
1025.422883,1061.4
1025.412629,1062
1025.402375,1062.6
1025.392121,1063.2
1025.381867,1063.8
1025.371613,1064.4
1025.36136,1065
1025.351106,1065.6
1025.340853,1066.2
1025.330599,1066.8
1025.320346,1067.4
1025.310093,1068
1025.29984,1068.6
1025.289587,1069.2
1025.279334,1069.8
1025.269081,1070.4
1025.258828,1071
1025.248576,1071.6
1025.238323,1072.2
1025.228071,1072.8
1025.217818,1073.4
1025.207566,1074
1030.687561,1074.6
1038.177254,1075.2
1045.666872,1075.8
1045.656415,1076.4
1045.645959,1077
1045.655168,1077.8
1045.665683,1078.6
1045.679533,1079.4
1045.700692,1080.2
1045.728105,1081
1045.759748,1081.8
1045.793725,1082.6
1045.900763,1083.4
1046.014441,1084.2
1046.149875,1085
1046.279977,1085.8
1046.404722,1086.6
1046.503884,1087.4
1046.593323,1088.2
1046.78182,1089
1046.95998,1089.8
1047.151839,1090.6
1047.331646,1091.4
1047.495009,1092.2
1047.652681,1093
1047.807212,1093.8
1048.015133,1094.8
1048.264582,1095.8
1048.510528,1096.8
1050.195034,1097.8
1057.684532,1098.6
1065.173955,1099.4
1072.663303,1100.2
1072.903169,1101.2
1073.138421,1102.2
1073.369892,1103.2
1073.582494,1104.2
1073.763676,1105
1073.934108,1105.8
1074.084595,1106.6
1074.301693,1107.6
1074.530931,1108.6
1074.785059,1109.6
1075.067557,1110.6
1075.328502,1111.6
1075.565499,1112.6
1075.79791,1113.6
1076.079711,1114.6
1076.396348,1115.6
1076.747652,1116.6
1077.098452,1117.6
1077.442975,1118.6
1077.764718,1119.6
1078.10413,1120.6
1078.502476,1121.6
1078.971599,1122.8
1079.457195,1124
1079.916978,1125.2
1080.457201,1126.4
1083.789319,1127.6
1091.278481,1128.8
1098.767568,1130
1106.256581,1131.4
1106.885086,1132.8
1107.519673,1134.2
1108.185403,1135.6
1108.861582,1137
1109.532618,1138.4
1110.211344,1139.8
1110.955178,1141.2
1111.71507,1142.6
1112.47476,1144
1113.191465,1145.4
1113.841987,1146.8
1114.471889,1148.2
1115.181287,1149.6
1115.954861,1151
1116.783694,1152.6
1117.621384,1154.2
1118.455542,1155.8
1119.273946,1157.4
1120.083172,1159
1120.891021,1160.6
1121.67072,1162
1122.515307,1163.6
1123.373919,1165.2
1124.281319,1166.8
1125.159549,1168.4
1126.033245,1170
1130.914994,1171.6
1138.403685,1173.2
1145.892301,1174.8
1153.380842,1176.4
1154.323578,1178
1155.221278,1179.6
1156.127637,1181.2
1157.127606,1182.8
1158.123979,1184.4
1159.149714,1186.2
1160.159332,1188
1161.172057,1189.8
1162.195613,1191.6
1163.272082,1193.4
1164.400044,1195.2
1165.535106,1197
1166.669211,1198.8
1167.806562,1200.6
1168.949463,1202.4
1170.033685,1204.2
1171.189428,1206
1172.36435,1207.8
1173.526125,1209.6
1174.615145,1211.4
1175.806659,1213.2
1177.004199,1215
1178.204483,1216.8
1179.494507,1218.8
1180.789745,1220.8
1182.067549,1222.8
1187.964682,1224.8
1195.452803,1226.6
1202.940848,1228.4
1210.428819,1230.4
1211.728222,1232.4
1213.094968,1234.4
1214.49874,1236.4
1215.877138,1238.4
1217.252224,1240.4
1218.629801,1242.4
1220.094838,1244.6
1221.573335,1246.8
1223.037066,1249
1224.496118,1251.2
1225.926514,1253.4
1227.303562,1255.4
1228.715069,1257.6
1230.202786,1259.8
1231.663091,1262
1233.106102,1264.2
1234.369132,1266.2
1235.508727,1268
1236.563644,1269.8
1237.630105,1271.6
1238.35944,1273
1239.366588,1274.8
1240.2681,1276.4
1241.055981,1277.8
1241.783015,1279.2
1242.635077,1280.8
1246.862635,1282.4
1254.350166,1284
1261.837623,1285.4
1269.325005,1286.8
1269.965839,1288.2
1270.689986,1289.6
1271.565877,1291.2
1272.454677,1292.8
1273.343581,1294.4
1274.150683,1296
1274.845032,1297.4
1275.38126,1298.6
1275.914429,1299.8
1276.484328,1301
1277.286347,1302.4
1278.10968,1304
1278.890103,1305.4
1279.638392,1306.8
1280.3989,1308.2
1281.307127,1309.8
1282.193783,1311.4
1283.031703,1313
1283.852503,1314.6
1284.734996,1316.2
1285.614342,1317.8
1286.588765,1319.4
1287.606461,1321.2
1288.59578,1322.8
1289.569535,1324.4
1290.449326,1326
1294.91828,1327.6
1302.405331,1329.2
1309.892307,1330.8
1317.379208,1332.4
1318.31124,1334
1319.206438,1335.6
1320.03391,1337.2
1320.840377,1338.8
1321.70462,1340.4
1322.564021,1342
1323.396583,1343.6
1324.185688,1345
1324.918895,1346.4
1325.614873,1347.8
1326.348738,1349.2
1327.070379,1350.6
1327.838543,1352
1328.566243,1353.4
1329.268819,1354.8
1329.980685,1356.2
1330.692664,1357.6
1331.464661,1359
1332.303741,1360.6
1333.250538,1362.2
1334.124071,1363.8
1334.910208,1365.2
1335.652391,1366.6
1336.394568,1368
1337.136736,1369.4
1337.878898,1370.8
1342.265743,1372.4
1349.75232,1374
1357.238823,1375.4
1364.72525,1377
1365.616018,1378.6
1366.567877,1380.2
1367.495084,1381.8
1368.384012,1383.4
1369.259663,1385
1370.192469,1386.6
1371.140397,1388.2
1372.073925,1389.8
1373.03776,1391.4
1374.143834,1393.2
1375.104908,1394.8
1375.753259,1396.2
1376.191253,1397.4
1376.933007,1398.8
1377.775565,1400.4
1378.701035,1402
1379.568919,1403.6
1380.432012,1405.2
1381.187102,1406.6
1382.150325,1408.2
1382.997115,1409.8
1383.879875,1411.4
1384.803023,1413
1385.74872,1414.6
1386.806363,1416.4
1387.920148,1418.2
1393.384864,1420
1400.87093,1422
1408.356922,1423.8
1415.842838,1425.6
1416.907257,1427.4
1417.846871,1429
1418.90605,1430.8
1419.967105,1432.6
1420.978359,1434.4
1421.938994,1436
1422.988288,1437.8
1424.105217,1439.6
1425.226913,1441.4
1426.3703,1443.2
1427.471427,1445
1428.543571,1446.8
1429.720897,1448.6
1430.918327,1450.4
1432.190996,1452.4
1433.53605,1454.4
1434.829676,1456.4
1436.032953,1458.4
1437.238049,1460.4
1438.456581,1462.4
1439.61463,1464.2
1440.747941,1466
1441.793096,1467.8
1442.861582,1469.6
1444.050615,1471.4
1445.389761,1473.4
1451.558693,1475.4
1459.044177,1477.4
1466.529587,1479.4
1474.014921,1481.2
1474.715432,1482.6
1475.761799,1484.4
1476.942735,1486.2
1478.139628,1488
1479.360158,1490
1480.57256,1492
1481.797986,1494
1483.067623,1496
1484.344368,1498
1485.607324,1500
1486.827136,1502
1487.993435,1503.8
1489.285371,1505.8
1490.679468,1507.8
1492.069524,1509.8
1493.405798,1511.8
1494.74168,1513.8
1495.920857,1515.6
1496.865065,1517.2
1498.142486,1519.2
1499.531468,1521.2
1500.48188,1522.8
1501.836747,1524.8
1503.117882,1526.8
1504.437161,1528.8
1505.847082,1531
1512.166986,1533
1519.651865,1535
1527.136668,1537
1534.621397,1539
1535.626165,1540.8
1536.776552,1542.6
1537.639445,1544.2
1538.700906,1546
1539.854191,1547.8
1541.013777,1549.6
1542.283521,1551.6
1543.77056,1553.8
1545.16138,1555.8
1546.462244,1557.8
1547.722218,1559.8
1548.929687,1561.8
1550.14506,1563.8
1551.454169,1565.8
1552.726088,1567.8
1554.022057,1569.8
1555.31305,1571.8
1556.428707,1573.6
1557.355348,1575.2
1558.524517,1577
1559.856176,1579
1561.236338,1581
1562.626254,1583
1564.012578,1585
1565.384804,1587
1566.917508,1589.2
1573.354788,1591.4
1580.839054,1593.6
1588.323246,1595.6
1595.807363,1597.4
1596.224333,1598.6
1596.513043,1599.6
1596.613724,1600.4
1596.637565,1601.2
1596.621599,1601.8
1596.605633,1602.4
1596.589666,1603
1596.573701,1603.6
1596.557735,1604.2
1596.541769,1604.8
1597.199767,1606.2
1597.906217,1607.6
1599.013137,1609.4
1600.087855,1611.2
1601.201734,1613
1602.275794,1614.8
1603.2397,1616.4
1603.632443,1617.4
1604.04349,1618.6
1604.407854,1619.6
1604.859271,1620.8
1605.293566,1622
1605.699967,1623.2
1605.973225,1624.2
1606.095002,1625
1606.176101,1625.8
1609.264234,1626.8
1616.748141,1627.8
1624.231974,1629.4
1631.715732,1631
1632.489442,1632.4
1633.104942,1633.8
1634.025031,1635.4
1635.235083,1637.4
1636.558166,1639.4
1637.905142,1641.4
1639.142953,1643.4
1640.269951,1645.2
1641.58615,1647.2
1642.932869,1649.2
1644.360549,1651.4
1645.781665,1653.6
1647.135013,1655.6
1648.330715,1657.4
1649.538242,1659.4
1650.551089,1661.2
1651.641594,1663
1652.383407,1664.4
1653.634021,1666.4
1654.969069,1668.4
1656.172597,1670.4
1656.63118,1671.6
1656.901756,1672.6
1657.768492,1674.2
1658.942047,1676
1658.925457,1676
1665.180022,1676.6
1672.66337,1679.2
1680.146644,1681.8
1687.629842,1684.6
1689.650713,1687.4
1690.795433,1689.2
1691.690775,1690.8
1692.492721,1692.4
1693.053583,1693.6
1693.306227,1694.6
1693.512669,1695.6
1693.551253,1696.4
1693.639375,1697.2
1693.88321,1698.2
1694.198027,1699.2
1694.638509,1700.4
1694.98491,1701.4
1695.24244,1702.4
1695.491071,1703.4
1695.841767,1704.4
1696.124867,1705.4
1696.355569,1706.4
1696.489394,1707.2
1696.583849,1708
1696.637979,1708.8
1696.70113,1709.6
1696.684163,1708.6
1696.667196,1709
1696.65023,1709.4
1696.633263,1709.8
1696.616297,1710.2
1703.192499,1711.2
1710.675467,1712
1718.158361,1712.8
1718.655374,1714
1719.828349,1715.8
1720.513748,1717.2
1721.111216,1718.4
1722.115204,1720.2
1723.106167,1721.8
1724.12573,1723.6
1725.16294,1725.4
1726.13853,1727
1727.044234,1728.6
1727.991055,1730.2
1728.858205,1731.8
1729.737795,1733.4
1730.621886,1735
1731.444974,1736.6
1732.175221,1738
1732.822647,1739.4
1733.392693,1740.6
1733.96672,1741.8
1734.04327,1742.6
1734.025929,1743.2
1734.008589,1743.8
1733.991249,1744.4
1734.32612,1745.4
1734.6151,1746.4
1734.977204,1747.4
1738.076025,1748.6
1745.558644,1749.8
1753.041189,1751.2
1760.523658,1752.6
1761.095484,1753.8
1761.767532,1755.2
1762.44692,1756.6
1763.074961,1758
1763.808323,1759.4
1764.580032,1760.8
1765.393923,1762.4
1766.166457,1763.8
1766.804783,1765.2
1767.30112,1766.4
1767.837465,1767.6
1768.385531,1768.8
1768.952786,1770
1769.500122,1771.2
1770.120715,1772.6
1770.73557,1774
1771.357569,1775.4
1771.992024,1776.8
1772.606941,1778.2
1773.12564,1779.4
1773.657062,1780.6
1773.908439,1781.6
1773.8907,1782.2
1773.872961,1782.4
1773.855223,1782.6
1773.837484,1782.6
1773.819746,1782.2
1775.865249,1781.2
1783.34749,1780.8
1790.829657,1780.4
1790.811748,1781
1790.79384,1781.6
1790.775932,1782.2
1790.758025,1782.6
1790.740117,1782.8
1790.72221,1783
1790.704302,1783.2
1790.686395,1783.6
1790.668488,1784
1790.650582,1784.4
1790.632675,1784.8
1790.614769,1785.2
1790.596863,1785.6
1790.578957,1786
1790.561051,1786.2
1790.543145,1786.4
1790.52524,1786.6
1790.507335,1787
1790.48943,1787.4
1790.471525,1787.8
1790.45362,1788.2
1790.435715,1788.6
1790.417811,1788.8
1790.399907,1789
1790.382003,1789.4
1790.364099,1789.8
1790.346195,1790
1790.328292,1790.2
1795.770341,1790.4
1803.252383,1790.6
1803.234351,1790.6
1803.216318,1788.2
1803.198286,1788.2
1803.180254,1788.2
1803.162222,1788.2
1803.144191,1788.2
1803.126159,1788.2
1803.108128,1788.2
1803.090097,1788.2
1803.072066,1788.2
1803.054035,1788.2
1803.036005,1788.2
1803.017974,1788.2
1802.999944,1788.2
1802.981914,1788.2
1802.963884,1787
1802.945855,1787
1802.927825,1787
1802.909796,1787
1802.891767,1787
1802.873738,1787
1802.855709,1786
1802.837681,1786
1802.819652,1786
1802.801624,1786
1802.783596,1786
