k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,sSL,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pSL
10422,0.0,0.0,1.5425531914893615,1.45,0.6382978723404256,0.6,8.723404255319148,8.2,0.0,0.0,0.0,0.0,11.600271616115887,10.904255319148934,522.1744408196456,1508.1000000000001,0.0,11.600271616115887,12.5,12.0,10.61
10423,0.0,0.0,1.5319148936170213,1.44,0.6382978723404256,0.6,9.574468085106382,9.0,0.0,0.0,0.0,0.0,12.494341330918965,11.744680851063828,521.9656796230229,1480.68,0.0,12.494341330918965,13.5,11.7,10.61
10424,0.0,0.0,2.638297872340426,2.48,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,12.992304210049797,12.212765957446809,521.7486192538424,1480.68,0.0,12.992304210049797,14.5,11.2,10.61
10425,0.0,0.0,3.9148936170212765,3.6799999999999997,0.6382978723404256,0.6,10.957446808510639,10.3,0.0,0.0,0.0,0.0,16.500679040289725,15.51063829787234,521.4730861878851,1480.68,0.0,16.500679040289725,16.5,11.2,10.61
10426,0.0,0.0,2.2340425531914896,2.1,0.6382978723404256,0.6,11.489361702127662,10.8,0.0,0.0,0.0,0.0,15.278406518786783,14.361702127659576,521.2179246061525,1480.68,0.0,15.278406518786783,16.5,11.3,10.61
10427,0.0,0.0,1.6702127659574466,1.5699999999999998,0.6382978723404256,0.6,12.446808510638295,11.7,0.0,0.0,0.0,0.0,15.697148030783158,14.755319148936168,520.9557842543815,1480.68,0.0,15.697148030783158,16.5,11.6,10.61
10428,0.0,0.0,1.0531914893617023,0.99,0.7446808510638298,0.7,9.042553191489361,8.5,0.0,0.0,0.0,0.0,11.532367587143503,10.840425531914894,520.7630571721447,1480.68,0.0,11.532367587143503,13.5,11.8,10.61
10429,0.0,0.0,1.0851063829787235,1.02,0.7446808510638298,0.7,8.829787234042552,8.3,0.0,0.0,0.0,0.0,11.339972838388412,10.659574468085108,520.5735368617811,1480.68,0.0,11.339972838388412,12.4,11.2,10.61
10430,0.0,0.0,1.0638297872340425,1.0,0.7446808510638298,0.7,9.574468085106382,9.0,0.0,0.0,0.0,0.0,12.10955183340878,11.382978723404253,520.3711904243542,1480.68,0.0,12.10955183340878,14.5,11.0,10.61
10431,0.0,0.0,1.7553191489361701,1.65,0.7446808510638298,0.7,10.319148936170212,9.7,0.0,0.0,0.0,0.0,13.637392485287457,12.81914893617021,520.143380178409,1480.68,1.0,13.637392485287457,14.5,11.0,10.61
10432,0.0,0.0,1.0744680851063828,1.01,0.7446808510638298,0.7,11.063829787234043,10.4,0.0,0.0,0.0,0.0,13.705296514259846,12.882978723404257,519.9144384264578,1480.68,0.0,13.705296514259846,14.5,10.6,10.61
10433,0.0,0.0,1.0531914893617023,0.99,0.7446808510638298,0.7,10.74468085106383,10.1,0.0,0.0,0.0,0.0,13.34314169307379,12.542553191489363,519.6915328171348,1480.68,0.0,13.34314169307379,14.5,10.9,10.61
10434,0.0,0.0,1.0425531914893618,0.9800000000000001,0.7446808510638298,0.7,9.042553191489361,8.5,0.0,0.0,0.0,0.0,11.521050248981439,10.829787234042554,519.4989956214522,1480.68,1.0,11.521050248981439,12.4,12.3,10.61
10435,0.0,0.0,1.0212765957446808,0.96,0.7446808510638298,0.7,9.361702127659575,8.8,0.0,0.0,0.0,0.0,11.83793571751924,11.127659574468087,519.3011771938313,1480.68,-1.0,11.83793571751924,13.4,13.2,10.61
10436,0.0,0.0,0.9680851063829786,0.9099999999999999,0.7446808510638298,0.7,9.148936170212766,8.6,0.0,0.0,0.0,0.0,11.555002263467632,10.861702127659575,519.1080745215963,1480.68,0.0,11.555002263467632,13.4,13.1,10.61
10437,0.0,0.0,1.0000000000000002,0.9400000000000002,0.7446808510638298,0.7,11.27659574468085,10.6,0.0,0.0,0.0,0.0,13.85242191036668,13.02127659574468,518.8766817150157,1480.68,0.0,13.85242191036668,15.500000000000002,13.0,10.61
10438,0.0,0.0,1.5425531914893615,1.45,0.7446808510638298,0.7,10.851063829787233,10.2,0.0,0.0,0.0,0.0,13.97691263014939,13.138297872340425,518.6432142944982,1480.68,0.0,13.97691263014939,15.500000000000002,13.5,10.61
10439,0.0,0.0,1.6063829787234043,1.51,0.7446808510638298,0.7,10.957446808510639,10.3,0.0,0.0,0.0,0.0,14.157990040742417,13.308510638297872,518.4067291506049,1480.68,1.0,14.157990040742417,13.5,14.4,10.61
10440,0.0,0.0,1.5319148936170213,1.44,0.7446808510638298,0.7,8.936170212765958,8.4,0.0,0.0,0.0,0.0,11.928474422815755,11.212765957446809,518.2074028368288,1480.68,0.0,11.928474422815755,13.4,14.7,10.07
10441,0.0,0.0,1.457446808510638,1.3699999999999999,0.7446808510638298,0.7,9.361702127659575,8.8,0.0,0.0,0.0,0.0,12.301946582163875,11.563829787234043,518.0018521863899,1480.68,-1.0,12.301946582163875,13.4,14.7,10.07
10442,0.0,0.0,2.829787234042553,2.66,0.7446808510638298,0.7,10.53191489361702,9.9,0.0,0.0,0.0,0.0,15.006790402897238,14.106382978723405,517.7512210111561,1480.68,0.0,15.006790402897238,16.5,15.5,10.07
10443,0.0,0.0,2.542553191489361,2.3899999999999997,0.7446808510638298,0.7,11.595744680851064,10.9,0.0,0.0,0.0,0.0,15.83295608872793,14.882978723404253,517.4868206584563,1480.68,0.0,15.83295608872793,16.5,16.5,10.07
10444,0.0,0.0,2.531914893617021,2.38,0.7446808510638298,0.7,11.170212765957446,10.5,0.0,0.0,0.0,0.0,15.368945224083294,14.446808510638297,517.2301540845676,1480.68,0.0,15.368945224083294,16.5,17.0,10.07
10445,0.0,0.0,2.776595744680851,2.6100000000000003,0.7446808510638298,0.7,8.617021276595743,8.1,0.0,0.0,0.0,0.0,12.913082842915346,12.138297872340425,517.0144188070317,1480.68,0.0,12.913082842915346,13.4,17.4,10.07
10446,0.0,0.0,1.7021276595744683,1.6,0.7446808510638298,0.7,9.893617021276595,9.3,0.0,0.0,0.0,0.0,13.128112267994567,12.340425531914892,516.7950999214796,1480.68,0.0,13.128112267994567,14.4,16.9,10.07
10447,0.0,0.0,0.9255319148936167,0.8699999999999999,0.7446808510638298,0.7,9.361702127659575,8.8,0.0,0.0,0.0,0.0,11.73607967406066,11.03191489361702,516.5989817984787,1480.68,0.0,11.73607967406066,13.5,17.1,10.07
10448,0.0,0.0,0.9468085106382977,0.89,0.7446808510638298,0.7,10.638297872340424,10.0,0.0,0.0,0.0,0.0,13.116794929832501,12.329787234042552,516.3798519506663,1480.68,0.0,13.116794929832501,15.500000000000002,18.2,10.07
10449,0.0,0.0,1.0212765957446808,0.96,0.7446808510638298,0.7,11.489361702127662,10.8,0.0,0.0,0.0,0.0,14.101403349932097,13.25531914893617,516.1443121816487,1480.68,0.0,14.101403349932097,14.4,19.6,10.07
10450,0.0,0.0,1.0106382978723403,0.9499999999999998,0.7446808510638298,0.7,11.702127659574467,11.0,0.0,0.0,0.0,0.0,14.316432775011316,13.457446808510637,515.9051888244197,1480.68,-1.0,14.316432775011316,15.500000000000002,20.4,10.07
10451,0.0,0.0,0.9468085106382977,0.89,0.7446808510638298,0.7,9.574468085106382,9.0,0.0,0.0,0.0,0.0,11.985061113626074,11.265957446808509,515.7049219006705,1480.68,0.0,11.985061113626074,13.4,20.7,10.07
10452,0.0,0.0,0.9574468085106385,0.9,0.7446808510638298,0.7,9.787234042553191,9.2,0.0,0.0,0.0,0.0,12.222725215029426,11.48936170212766,515.5006941088315,1480.68,0.0,12.222725215029426,13.4,20.9,10.07
10453,0.0,0.0,1.0000000000000002,0.9400000000000002,0.7446808510638298,0.7,10.425531914893618,9.8,0.0,0.0,0.0,0.0,12.94703485740154,12.170212765957448,515.2843946938474,1480.68,0.0,12.94703485740154,14.4,21.8,10.07
10454,0.0,0.0,2.0212765957446805,1.8999999999999997,0.7446808510638298,0.7,10.74468085106383,10.1,0.0,0.0,0.0,0.0,14.373019465821638,13.51063829787234,515.0443290850222,1480.68,-1.0,14.373019465821638,15.500000000000002,22.5,10.07
10455,0.0,0.0,1.680851063829787,1.58,0.7446808510638298,0.7,10.957446808510639,10.3,0.0,0.0,0.0,0.0,14.237211407876869,13.382978723404257,514.8065271838952,1480.68,0.0,14.237211407876869,15.500000000000002,22.5,10.07
10456,0.0,0.0,1.6063829787234043,1.51,0.7446808510638298,0.7,8.936170212765958,8.4,0.0,0.0,0.0,0.0,12.007695789950205,11.287234042553195,514.6058841142021,1480.68,0.0,12.007695789950205,14.4,22.6,10.07
10457,0.0,0.0,1.5638297872340425,1.47,0.6382978723404256,0.6,8.829787234042552,8.3,0.0,0.0,0.0,0.0,11.736079674060658,11.031914893617019,514.409768180417,1480.68,0.0,11.736079674060658,13.4,23.4,10.07
10458,0.0,0.0,1.6489361702127658,1.55,0.6382978723404256,0.6,9.574468085106382,9.0,0.0,0.0,0.0,0.0,12.618832050701672,11.861702127659573,514.1989399031372,1480.68,0.0,12.618832050701672,14.4,23.7,10.07
10459,0.0,0.0,1.521276595744681,1.4300000000000002,0.6382978723404256,0.6,10.212765957446809,9.6,0.0,0.0,0.0,0.0,13.162064282480761,12.372340425531915,513.979057966156,1480.68,0.0,13.162064282480761,14.4,23.2,10.07
10460,0.0,0.0,3.787234042553191,3.56,0.6382978723404256,0.6,12.127659574468085,11.4,0.0,0.0,0.0,0.0,17.60977818017202,16.5531914893617,513.6850476840953,1480.68,0.0,17.60977818017202,18.5,23.4,10.07
10461,0.0,0.0,3.882978723404255,3.65,0.6382978723404256,0.6,12.978723404255318,12.2,0.0,0.0,0.0,0.0,18.617021276595743,17.499999999999996,513.3742503111042,1480.68,0.0,18.617021276595743,20.6,22.7,10.07
10462,0.0,0.0,3.978723404255319,3.7399999999999998,0.7446808510638298,0.7,11.063829787234043,10.4,0.0,0.0,0.0,0.0,16.794929832503396,15.787234042553191,513.0938214396455,1480.68,0.0,16.794929832503396,17.5,22.1,10.07
10463,0.0,0.0,3.3085106382978724,3.1100000000000003,0.7446808510638298,0.7,9.893617021276595,9.3,0.0,0.0,0.0,0.0,14.837030330466273,13.946808510638297,512.8460245069829,1480.68,0.0,14.837030330466273,15.800000000000002,21.8,10.07
10464,0.0,0.0,3.2127659574468086,3.02,0.6382978723404256,0.6,9.574468085106382,9.0,0.0,0.0,0.0,0.0,14.282480760525122,13.425531914893615,512.6074703149495,1480.68,1.0,14.282480760525122,15.399999999999999,22.3,10.07
10465,0.0,0.0,3.2978723404255317,3.1,0.7446808510638298,0.7,11.063829787234043,10.4,0.0,0.0,0.0,0.0,16.070620190131283,15.106382978723406,512.3391140376436,1480.68,-1.0,16.070620190131283,17.5,24.3,10.07
10466,0.0,0.0,2.095744680851064,1.97,0.6382978723404256,0.6,10.638297872340424,10.0,0.0,0.0,0.0,0.0,14.225894069714801,13.372340425531913,512.1015034640344,1480.68,-2.0,14.225894069714801,16.5,26.3,10.07
10467,0.0,0.0,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,9.46808510638298,8.9,0.0,0.0,0.0,0.0,11.815301041195111,11.106382978723405,511.90406967851106,1480.68,0.0,11.815301041195111,13.4,26.2,10.07
10468,0.0,0.0,0.9574468085106385,0.9,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,11.20416478044364,10.531914893617023,511.7168216947673,1480.68,0.0,11.20416478044364,12.4,25.4,10.07
10469,0.0,0.0,1.2765957446808511,1.2,0.7446808510638298,0.7,9.893617021276595,9.3,0.0,0.0,0.0,0.0,12.675418741511994,11.914893617021276,511.5050529989204,1480.68,1.0,12.675418741511994,13.4,25.8,10.07
10470,0.0,0.0,0.9680851063829786,0.9099999999999999,0.7446808510638298,0.7,10.425531914893618,9.8,0.0,0.0,0.0,0.0,12.913082842915347,12.138297872340427,511.28932344648547,1480.68,0.0,12.913082842915347,14.4,26.8,10.06
10471,0.5,0.47,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,10.851063829787233,10.2,0.0,0.0,0.0,0.0,12.786555002263468,12.019361702127659,511.07570290712425,1453.26,-1.0,12.786555002263468,14.4,27.6,10.06
10472,1.583333333333333,1.488333333333333,0.9680851063829786,0.9099999999999999,0.7446808510638298,0.7,10.74468085106383,10.1,0.0,0.0,0.0,0.0,11.66926965444394,10.969113475177306,510.8807040038473,1453.26,0.0,11.66926965444394,13.4,27.5,10.06
10473,1.5,1.41,1.7234042553191489,1.6199999999999999,0.6382978723404256,0.6,8.723404255319148,8.2,0.0,0.0,0.0,0.0,10.292666364870982,9.675106382978724,510.7086486837288,1453.26,0.0,10.292666364870982,11.4,27.7,10.06
10474,1.7500000000000002,1.6450000000000002,1.7234042553191489,1.6199999999999999,0.6382978723404256,0.6,9.680851063829788,9.1,0.0,0.0,0.0,0.0,11.061226799456767,10.397553191489362,510.5237841950892,1453.26,0.0,11.061226799456767,11.3,28.8,10.06
10475,2.2500000000000004,2.115,1.6914893617021278,1.59,0.7446808510638298,0.7,9.787234042553191,9.2,0.0,0.0,0.0,0.0,10.753621548211859,10.108404255319147,510.34404664550146,1453.26,-1.0,10.753621548211859,11.3,30.3,10.06
10476,2.416666666666667,2.2716666666666665,1.3085106382978724,1.23,0.7446808510638298,0.7,11.063829787234043,10.4,0.0,0.0,0.0,0.0,11.537611287158594,10.845354609929078,510.1512427800022,1453.26,-1.0,11.537611287158594,11.3,31.5,10.06
10477,2.666666666666667,2.5066666666666664,1.0531914893617023,0.99,0.6382978723404256,0.6,10.53191489361702,9.9,0.0,0.0,0.0,0.0,10.336954881545193,9.716737588652483,509.9784500474003,1453.26,0.0,10.336954881545193,11.3,31.0,10.06
10478,1.9166666666666665,1.8016666666666665,1.0744680851063828,1.01,0.7446808510638298,0.7,9.148936170212766,8.6,0.0,0.0,0.0,0.0,9.751508978421608,9.166418439716312,509.8154149193099,1453.26,0.0,9.751508978421608,10.3,30.5,10.06
10479,1.8333333333333335,1.7233333333333334,0.9361702127659576,0.8800000000000001,0.7446808510638298,0.7,9.255319148936168,8.7,0.0,0.0,0.0,0.0,9.800890297268747,9.212836879432622,509.6515569322738,1453.26,0.0,9.800890297268747,10.3,30.7,10.06
10480,2.416666666666667,2.2716666666666665,1.0000000000000002,0.9400000000000002,0.6382978723404256,0.6,9.148936170212766,8.6,0.0,0.0,0.0,0.0,9.059114229666516,8.515567375886524,509.50006204355583,1453.26,0.0,9.059114229666516,10.3,31.6,10.06
10481,1.8333333333333335,1.7233333333333334,0.9680851063829786,0.9099999999999999,0.7446808510638298,0.7,10.74468085106383,10.1,0.0,0.0,0.0,0.0,11.41926965444394,10.734113475177304,509.3092313825864,1453.26,0.0,11.41926965444394,11.3,31.7,10.06
10482,2.2500000000000004,2.115,1.0000000000000002,0.9400000000000002,0.7446808510638298,0.7,10.74468085106383,10.1,0.0,0.0,0.0,0.0,11.03655500226347,10.374361702127661,509.12477948998395,1453.26,0.0,11.03655500226347,11.3,31.7,10.06
10483,2.5833333333333335,2.4283333333333332,2.0638297872340425,1.94,0.7446808510638298,0.7,12.23404255319149,11.5,0.0,0.0,0.0,0.0,13.419382827825563,12.614219858156028,508.9006139847407,1453.26,-2.0,13.419382827825563,13.4,33.2,10.06
10484,2.9166666666666665,2.7416666666666663,2.0638297872340425,1.94,0.7446808510638298,0.7,8.936170212765958,8.4,0.0,0.0,0.0,0.0,9.577674664252303,9.003014184397164,508.74047717305587,1453.26,1.0,9.577674664252303,9.3,35.3,10.06
10485,3.25,3.0549999999999997,0.9787234042553191,0.9199999999999999,0.7446808510638298,0.7,9.361702127659575,8.8,0.0,0.0,0.0,0.0,8.542666364870982,8.030106382978722,508.5975906598308,1453.26,0.0,8.542666364870982,9.3,36.7,10.06
10486,3.4166666666666665,3.2116666666666664,0.9787234042553191,0.9199999999999999,0.7446808510638298,0.7,9.46808510638298,8.9,0.0,0.0,0.0,0.0,8.48917307982496,7.979822695035462,508.4555958442431,1453.26,1.0,8.48917307982496,9.3,36.9,10.06
10487,3.5833333333333335,3.3683333333333336,0.9574468085106385,0.9,0.7446808510638298,0.7,10.851063829787233,10.2,0.0,0.0,0.0,0.0,9.771125697902518,9.184858156028367,508.2922352936822,1453.26,0.0,9.771125697902518,10.3,38.6,10.06
10488,4.083333333333334,3.8383333333333334,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,11.063829787234043,10.4,0.0,0.0,0.0,0.0,9.440885770333484,8.874432624113474,508.13437890527473,1453.26,0.0,9.440885770333484,10.3,39.9,10.06
10489,3.916666666666667,3.6816666666666666,0.9680851063829786,0.9099999999999999,0.6382978723404256,0.6,9.361702127659575,8.8,0.0,0.0,0.0,0.0,7.751508978421608,7.2864184397163125,508.0046789545888,1453.26,-3.0,7.751508978421608,9.3,39.0,10.06
10490,3.666666666666667,3.4466666666666668,1.2659574468085104,1.19,0.6382978723404256,0.6,9.787234042553191,9.2,0.0,0.0,0.0,0.0,8.771087973441979,8.244822695035461,507.8579861503525,1453.26,0.0,8.771087973441979,9.2,38.9,10.06
10491,1.9166666666666665,1.8016666666666665,1.0106382978723403,0.9499999999999998,0.6382978723404256,0.6,9.255319148936168,8.7,0.0,0.0,0.0,0.0,9.683604949449222,9.102588652482268,507.69608487654216,1453.26,0.0,9.683604949449222,11.3,40.5,10.06
10492,4.333333333333334,4.073333333333333,1.0851063829787235,1.02,0.6382978723404256,0.6,10.319148936170212,9.7,0.0,0.0,0.0,0.0,8.477893466123431,7.969219858156026,507.5542789560219,1453.26,-1.0,8.477893466123431,8.2,42.9,10.06
10493,4.666666666666667,4.386666666666667,1.553191489361702,1.46,0.6382978723404256,0.6,10.957446808510639,10.3,0.0,0.0,0.0,0.0,9.321563301644789,8.7622695035461,507.3984120133822,1453.26,1.0,9.321563301644789,9.2,44.2,10.06
10494,4.666666666666667,4.386666666666667,1.553191489361702,1.46,0.6382978723404256,0.6,11.914893617021276,11.2,0.0,0.0,0.0,0.0,10.340123736230568,9.719716312056736,507.2255692193663,1453.26,0.0,10.340123736230568,10.3,43.4,10.06
10495,4.500000000000001,4.23,1.6063829787234043,1.51,0.6382978723404256,0.6,9.46808510638298,8.9,0.0,0.0,0.0,0.0,7.960389316432774,7.482765957446809,507.0923888385232,1453.26,0.0,7.960389316432774,8.2,42.4,10.06
10496,4.416666666666667,4.151666666666667,1.5106382978723403,1.42,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,7.375999698204316,6.933439716312058,506.968948417831,1453.26,0.0,7.375999698204316,8.2,41.7,10.06
10497,4.416666666666667,4.151666666666667,1.5319148936170213,1.44,0.6382978723404256,0.6,10.000000000000002,9.4,0.0,0.0,0.0,0.0,8.530368190734874,8.01854609929078,506.82626864570364,1453.26,0.0,8.530368190734874,9.2,41.5,10.06
10498,4.500000000000001,4.23,1.5638297872340425,1.47,0.6382978723404256,0.6,10.425531914893618,9.8,0.0,0.0,0.0,0.0,8.933680398370306,8.397659574468086,506.6768671461288,1453.26,0.0,8.933680398370306,9.2,42.9,10.06
10499,4.500000000000001,4.23,1.553191489361702,1.46,0.6382978723404256,0.6,11.063829787234043,10.4,0.0,0.0,0.0,0.0,9.601403349932095,9.02531914893617,506.51633708009615,1453.26,0.0,9.601403349932095,9.2,44.8,10.06
10500,5.333333333333334,5.013333333333333,1.6382978723404256,1.54,0.6382978723404256,0.6,10.638297872340424,10.0,0.0,0.0,0.0,0.0,8.405915195412705,7.901560283687942,506.37573197716887,1453.26,0.0,8.405915195412705,9.2,47.4,10.06
10501,5.916666666666666,5.5616666666666665,1.7446808510638296,1.64,0.6382978723404256,0.6,8.723404255319148,8.2,0.0,0.0,0.0,0.0,5.898634374528443,5.544716312056737,506.2769150285281,1453.26,0.0,5.898634374528443,6.2,50.8,10.06
10502,6.333333333333332,5.953333333333332,1.8085106382978722,1.7,0.6382978723404256,0.6,9.361702127659575,8.8,0.0,0.0,0.0,0.0,6.228912026558023,5.855177304964541,506.17259355117045,1453.26,1.0,6.228912026558023,6.2,53.2,10.06
10503,6.666666666666667,6.2666666666666675,1.8404255319148937,1.73,0.6382978723404256,0.6,9.042553191489361,8.5,0.0,0.0,0.0,0.0,5.590010562848951,5.254609929078014,506.0789205358628,1453.26,-1.0,5.590010562848951,5.1,53.6,10.06
10504,6.333333333333332,5.953333333333332,1.2340425531914894,1.16,0.6382978723404256,0.6,11.914893617021276,11.2,0.0,0.0,0.0,0.0,8.333936924701977,7.833900709219859,505.93951550819725,1453.26,-1.0,8.333936924701977,9.2,52.8,10.06
10505,6.083333333333333,5.718333333333333,1.127659574468085,1.06,0.6382978723404256,0.6,11.063829787234043,10.4,0.0,0.0,0.0,0.0,7.565376490116193,7.111453900709222,505.8129199605131,1453.26,0.0,7.565376490116193,8.2,50.9,10.06
10506,5.333333333333334,5.013333333333333,1.1382978723404253,1.0699999999999998,0.6382978723404256,0.6,9.148936170212766,8.6,0.0,0.0,0.0,0.0,6.289572959106685,5.912198581560284,505.70758793160803,1453.26,0.0,6.289572959106685,6.2,49.3,10.06
10507,5.333333333333334,5.013333333333333,1.1170212765957448,1.05,0.6382978723404256,0.6,9.042553191489361,8.5,0.0,0.0,0.0,0.0,6.153764901161914,5.7845390070921985,505.6045194756674,1453.26,1.0,6.153764901161914,6.1,49.1,10.06
10508,5.333333333333334,5.013333333333333,1.148936170212766,1.08,0.6382978723404256,0.6,9.361702127659575,8.8,0.0,0.0,0.0,0.0,6.527237060510036,6.135602836879433,505.4952265868061,1453.26,0.0,6.527237060510036,6.1,50.1,10.06
10509,5.916666666666666,5.5616666666666665,2.25531914893617,2.12,0.6382978723404256,0.6,10.638297872340424,10.0,0.0,0.0,0.0,0.0,8.478987475479098,7.9702482269503525,505.35340463365486,1453.26,0.0,8.478987475479098,7.2,52.1,10.06
10510,6.083333333333333,5.718333333333333,2.2446808510638303,2.1100000000000003,0.6382978723404256,0.6,10.638297872340424,10.0,0.0,0.0,0.0,0.0,8.30100347065037,7.802943262411348,505.21454922240605,1453.26,0.0,8.30100347065037,9.2,51.0,10.06
10511,5.75,5.405,1.1382978723404253,1.0699999999999998,0.6382978723404256,0.6,12.021276595744682,11.3,0.0,0.0,0.0,0.0,8.928587596197376,8.392872340425534,505.0652342145869,1453.26,0.0,8.928587596197376,9.2,48.8,10.06
10512,5.583333333333334,5.248333333333333,1.914893617021277,1.8,0.6382978723404256,0.6,8.51063829787234,8.0,0.0,0.0,0.0,0.0,6.18669835521352,5.815496453900709,504.96161751009913,1453.26,0.0,6.18669835521352,6.1,48.2,10.06
10513,5.5,5.17,1.8936170212765955,1.78,0.6382978723404256,0.6,9.255319148936168,8.7,0.0,0.0,0.0,0.0,7.039610683567223,6.61723404255319,504.8437857037555,1453.26,0.0,7.039610683567223,7.2,48.0,10.06
10514,5.583333333333334,5.248333333333333,2.5851063829787235,2.43,0.6382978723404256,0.6,9.255319148936168,8.7,0.0,0.0,0.0,0.0,7.691904330768069,7.230390070921985,504.71508245445693,1453.26,0.0,7.691904330768069,7.2,47.8,10.06
10515,5.25,4.935,2.329787234042553,2.19,0.6382978723404256,0.6,10.851063829787233,10.2,0.0,0.0,0.0,0.0,9.451222272521502,8.884148936170213,504.5570573681658,1453.26,0.0,9.451222272521502,9.0,48.1,10.06
10516,5.75,5.405,1.202127659574468,1.1300000000000001,0.6382978723404256,0.6,11.170212765957446,10.5,0.0,0.0,0.0,0.0,8.091104572204616,7.605638297872339,504.42170106823835,1453.26,0.0,8.091104572204616,8.2,47.8,10.06
10517,5.083333333333333,4.778333333333332,1.2765957446808511,1.2,0.6382978723404256,0.6,8.829787234042552,8.3,0.0,0.0,0.0,0.0,6.347178210351593,5.966347517730497,504.31541034303143,1453.26,0.0,6.347178210351593,6.2,46.6,10.06
10518,5.000000000000001,4.7,1.776595744680851,1.67,0.6382978723404256,0.6,9.574468085106382,9.0,0.0,0.0,0.0,0.0,7.754640108646445,7.289361702127659,504.1856620258103,1453.26,1.0,7.754640108646445,8.1,45.1,10.06
10519,5.083333333333333,4.778333333333332,1.776595744680851,1.67,0.6382978723404256,0.6,9.148936170212766,8.6,0.0,0.0,0.0,0.0,7.218613248830542,6.78549645390071,504.06484761933444,1453.26,0.0,7.218613248830542,8.1,43.8,10.06
10520,4.500000000000001,4.23,1.0319148936170213,0.97,0.6382978723404256,0.6,10.851063829787233,10.2,0.0,0.0,0.0,0.0,8.820507016749659,8.29127659574468,503.91733510420767,1453.26,0.0,8.820507016749659,8.2,43.6,10.06
10521,4.666666666666667,4.386666666666667,1.0425531914893618,0.9800000000000001,0.6382978723404256,0.6,11.170212765957446,10.5,0.0,0.0,0.0,0.0,9.004677833106985,8.464397163120566,503.76675322298746,1453.26,1.0,9.004677833106985,8.2,44.6,10.06
10522,5.083333333333333,4.778333333333332,1.0851063829787235,1.02,0.6382978723404256,0.6,11.382978723404253,10.7,0.0,0.0,0.0,0.0,8.859627282329862,8.32804964539007,503.61858900152873,1453.26,1.0,8.859627282329862,9.2,45.9,10.06
10523,5.583333333333334,5.248333333333333,1.0851063829787235,1.02,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,5.756639505055079,5.411241134751775,503.5221413911888,1453.26,0.0,5.756639505055079,6.1,47.2,10.06
10524,5.583333333333334,5.248333333333333,1.0638297872340425,1.0,0.6382978723404256,0.6,8.936170212765958,8.4,0.0,0.0,0.0,0.0,5.73400482873095,5.389964539007094,503.4260711219019,1453.26,0.0,5.73400482873095,6.1,48.1,10.06
10525,5.083333333333333,4.778333333333332,1.0531914893617023,0.99,0.6382978723404256,0.6,10.000000000000002,9.4,0.0,0.0,0.0,0.0,7.354421306775316,6.913156028368796,503.3029940073845,1453.26,0.0,7.354421306775316,6.2,47.1,10.06
10526,5.25,4.935,1.127659574468085,1.06,0.6382978723404256,0.6,10.212765957446809,9.6,0.0,0.0,0.0,0.0,7.493322770484382,7.04372340425532,503.17760199154907,1453.26,0.0,7.493322770484382,7.1,45.8,10.06
10527,5.083333333333333,4.778333333333332,1.127659574468085,1.06,0.6382978723404256,0.6,11.170212765957446,10.5,0.0,0.0,0.0,0.0,8.678549871736834,8.157836879432624,503.0324563160848,1453.26,0.0,8.678549871736834,9.2,44.7,10.06
10528,4.916666666666668,4.621666666666668,1.5957446808510638,1.5,0.6382978723404256,0.6,10.638297872340424,10.0,0.0,0.0,0.0,0.0,8.777312509431114,8.250673758865247,502.8856647418046,1453.26,1.0,8.777312509431114,9.2,44.9,10.06
10529,5.333333333333334,5.013333333333333,1.6595744680851066,1.56,0.6382978723404256,0.6,9.042553191489361,8.5,0.0,0.0,0.0,0.0,6.730949147427192,6.3270921985815605,502.7729793703494,1453.26,0.0,6.730949147427192,7.1,46.7,10.06
10530,5.75,5.405,1.6063829787234043,1.51,0.6382978723404256,0.6,9.361702127659575,8.8,0.0,0.0,0.0,0.0,6.597215934812132,6.201382978723404,502.6625229984565,1453.26,0.0,6.597215934812132,7.1,47.7,10.2
10531,2.75,2.585,5.042553191489361,4.74,0.6382978723404256,0.6,9.042553191489361,8.5,0.0,0.0,0.0,0.0,12.913196016296965,12.138404255319148,502.44680040232856,1453.26,-3.0,12.913196016296965,13.2,47.7,10.2
10532,5.25,4.935,4.98936170212766,4.6899999999999995,0.6382978723404256,0.6,11.808510638297873,11.1,0.0,0.0,0.0,0.0,13.299117247623359,12.501170212765958,502.2246460014011,1453.26,0.0,13.299117247623359,12.2,46.9,10.2
10533,5.166666666666667,4.8566666666666665,3.8936170212765964,3.66,0.6382978723404256,0.6,11.170212765957446,10.5,0.0,0.0,0.0,0.0,11.537724460540215,10.845460992907801,502.0318483690794,1453.26,0.0,11.537724460540215,11.2,46.3,10.2
