k,gP1,dA2,sBY,bF,xFD1_xFC2,pBY,v,dD,dD2
3570,6,43,0,1664.175027,38.77301125,26.99,0,86,0
3571,8,62,0,1635.895145,56.55643482,26.99,0,124,0
3572,9,57,0,1610.718374,50.35027072,26.99,0,114,0
3573,37,64,0,1595.897313,29.63890046,26.99,0,128,0
3574,80,45,0,1595.895717,0,26.99,0,90,31.832
3575,71,38,0,1595.894121,0,26.99,0,76,30.1884
3576,78,67,0,1595.892526,0,26.99,0,134,7.9112
3577,17,70,0,1567.947781,55.88629738,26.99,0,140,0
3578,10,60,0,1541.709228,52.47396918,26.99,0,120,0
3579,27,57,0,1525.532551,32.35027072,26.99,0,114,0
3580,26,43,0,1516.14452,18.77301125,26.99,0,86,0
3581,14,40,0,1502.318348,27.64931279,26.99,0,80,0
3582,13,38,0,1489.033422,26.56684715,26.99,0,76,0
3583,12,38,0,1475.248509,27.56684715,26.99,0,76,0
3584,9,36,0,1461.004843,28.48438151,26.99,0,72,0
3585,5,38,0,1443.719959,34.56684715,26.99,0,76,0
3586,1,36,0,1425.476324,36.48438151,26.99,0,72,0
3587,0,30,0,1409.856406,31.23698459,26.99,0,60,0
3588,0,27,0,1395.798353,28.11328613,26.99,0,54,0
3589,0,26,0,1382.260931,27.07205331,26.99,0,52,0
3590,0,20,0,1371.847221,20.82465639,26.99,0,40,0
3591,0,6,0,1368.72215,6.247396918,26.99,0,12,0
3592,0,6,0,1365.597083,6.247396918,26.99,0,12,0
3593,0,5,0,1362.992635,5.206164098,26.99,0,10,0
3594,0,5,0,1360.38819,5.206164098,26.99,0,10,0
3595,0,6,0,1357.263132,6.247396918,26.99,0,12,0
3596,0,5,0,1354.658692,5.206164098,26.99,0,10,0
3597,0,6,0,1351.533639,6.247396918,26.99,0,12,0
3598,0,6,0,1348.408589,6.247396918,26.99,0,12,0
3599,0,6,0,1345.283542,6.247396918,26.99,0,12,0
3600,0,6,0,1342.158498,6.247396918,26.99,0,12,0
3601,0,6,0,1339.033458,6.247396918,26.99,0,12,0
3602,0,6,0,1335.90842,6.247396918,26.99,0,12,0
3603,0,6,0,1332.783386,6.247396918,26.99,0,12,0
3604,0,6,0,1329.658355,6.247396918,26.99,0,12,0
3605,0,6,0,1326.533327,6.247396918,26.99,0,12,0
3606,0,6,0,1323.408302,6.247396918,26.99,0,12,0
3607,0,6,0,1320.28328,6.247396918,26.99,0,12,0
3608,0,6,0,1317.158261,6.247396918,26.99,0,12,0
3609,0,6,0,1314.033245,6.247396918,26.99,0,12,0
3610,1,6,0,1311.408233,5.247396918,26.99,0,12,0
3611,6,6,0,1311.283223,0.247396918,26.99,0,12,0
3612,21,5,0,1313.866112,-5.1684,26.99,0,10,10
3613,20,5,0,1315.968798,-4.208,26.99,0,10,10
3614,41,6,0,1326.655682,-21.3764,26.99,0,12,12
3615,64,9,0,1343.887155,-34.4656,26.99,0,18,18
3616,76,21,0,1348.881011,-9.9904,26.99,0,42,42
3617,70,24,0,1348.879663,0,26.99,0,48,43.228
3618,86,30,0,1348.878314,0,26.99,0,60,52.5944
3619,95,37,0,1348.876965,0,26.99,0,74,54.238
3620,100,55,0,1348.875616,0,26.99,0,110,41.04
3621,105,53,0,1348.874267,0,26.99,0,106,47.842
3622,105,51,0,1348.872918,0,26.99,0,102,49.842
3623,99,20,0,1366.411369,-35.0796,26.99,0,40,40
3624,103,53,0,1366.410003,0,26.99,0,106,45.9212
3625,61,61,0,1365.151035,2.515201999,26.99,0,122,0
3626,67,54,0,1365.14967,0,26.99,0,108,10.3468
3627,56,51,0,1365.148305,0,26.99,0,102,2.7824
3628,56,50,0,1365.14694,0,26.99,0,100,3.7824
3629,64,48,0,1365.145575,0,26.99,0,96,13.4656
3630,64,54,0,1365.14421,0,26.99,0,108,7.4656
3631,22,69,0,1340.220312,49.84506456,26.99,0,138,0
3632,35,43,0,1335.332466,9.773011245,26.99,0,86,0
3633,15,43,0,1320.444625,29.77301125,26.99,0,86,0
3634,7,41,0,1302.598032,35.69054561,26.99,0,82,0
3635,11,38,0,1288.313306,28.56684715,26.99,0,76,0
3636,1,33,0,1271.631676,33.36068305,26.99,0,66,0
3637,0,34,0,1253.929447,35.40191587,26.99,0,68,0
3638,0,32,0,1237.268468,33.31945023,26.99,0,64,0
3639,0,24,0,1224.772437,24.98958767,26.99,0,48,0
3640,0,6,0,1221.647513,6.247396918,26.99,0,12,0
3641,0,5,0,1219.04321,5.206164098,26.99,0,10,0
3642,0,6,0,1215.918292,6.247396918,26.99,0,12,0
3643,0,5,0,1213.313994,5.206164098,26.99,0,10,0
3644,0,6,0,1210.189082,6.247396918,26.99,0,12,0
3645,0,7,0,1206.543557,7.288629738,26.99,0,14,0
3646,0,6,0,1203.418652,6.247396918,26.99,0,12,0
3647,0,6,0,1200.29375,6.247396918,26.99,0,12,0
3648,0,6,0,1197.168852,6.247396918,26.99,0,12,0
3649,0,6,0,1194.043956,6.247396918,26.99,0,12,0
3650,0,6,0,1190.919064,6.247396918,26.99,0,12,0
3651,0,6,0,1187.794174,6.247396918,26.99,0,12,0
3652,0,5,0,1185.189904,5.206164098,26.99,0,10,0
3653,0,6,0,1182.065021,6.247396918,26.99,0,12,0
3654,0,5,0,1179.460757,5.206164098,26.99,0,10,0
3655,0,5,0,1176.856495,5.206164098,26.99,0,10,0
3656,0,6,0,1173.73162,6.247396918,26.99,0,12,0
3657,0,5,0,1171.127364,5.206164098,26.99,0,10,0
3658,0,5,0,1168.523111,5.206164098,26.99,0,10,0
3659,0,6,0,1165.398244,6.247396918,26.99,0,12,0
3660,1,5,0,1163.293996,4.206164098,26.99,0,10,0
3661,23,7,0,1163.837433,-1.0892,26.99,0,14,14
3662,50,6,0,1178.846269,-30.02,26.99,0,12,12
3663,52,10,0,1188.81549,-19.9408,26.99,0,20,20
3664,53,24,0,1188.814302,0,26.99,0,48,26.9012
3665,78,27,0,1188.813113,0,26.99,0,54,47.9112
3666,85,27,0,1189.128924,-0.634,26.99,0,54,54
3667,95,65,0,1189.127735,0,26.99,0,130,26.238
3668,98,92,0,1189.126546,0,26.99,0,184,2.1192
3669,105,64,0,1189.125357,0,26.99,0,128,36.842
3670,105,55,0,1189.124167,0,26.99,0,110,45.842
3671,103,20,0,1208.583578,-38.9212,26.99,0,40,40
3672,105,68,0,1208.58237,0,26.99,0,136,32.842
3673,105,57,0,1208.581161,0,26.99,0,114,43.842
3674,105,56,0,1208.579953,0,26.99,0,112,44.842
3675,95,64,0,1208.578744,0,26.99,0,128,27.238
3676,86,69,0,1208.577535,0,26.99,0,138,13.5944
3677,75,73,0,1208.071329,1.009995835,26.99,0,146,0
3678,70,57,0,1208.070121,0,26.99,0,114,10.228
3679,54,58,0,1204.873161,6.39150354,26.99,0,116,0
3680,40,55,0,1196.238054,17.26780508,26.99,0,110,0
3681,27,52,0,1182.664804,27.14410662,26.99,0,104,0
3682,15,51,0,1163.612184,38.1028738,26.99,0,102,0
3683,7,34,0,1149.410063,28.40191587,26.99,0,68,0
3684,2,10,0,1145.202749,8.412328197,26.99,0,20,0
3685,0,6,0,1142.077906,6.247396918,26.99,0,12,0
3686,0,7,0,1138.432449,7.288629738,26.99,0,14,0
3687,0,6,0,1135.307612,6.247396918,26.99,0,12,0
3688,0,6,0,1132.182778,6.247396918,26.99,0,12,0
3689,0,6,0,1129.057947,6.247396918,26.99,0,12,0
3690,0,5,0,1126.453736,5.206164098,26.99,0,10,0
3691,0,5,0,1123.849528,5.206164098,26.99,0,10,0
3692,0,6,0,1120.724706,6.247396918,26.99,0,12,0
3693,0,6,0,1117.599886,6.247396918,26.99,0,12,0
3694,0,7,0,1113.954454,7.288629738,26.99,0,14,0
3695,0,6,0,1110.829641,6.247396918,26.99,0,12,0
3696,0,6,0,1107.704832,6.247396918,26.99,0,12,0
3697,0,6,0,1104.580026,6.247396918,26.99,0,12,0
3698,0,6,0,1101.455223,6.247396918,26.99,0,12,0
3699,0,6,0,1098.330423,6.247396918,26.99,0,12,0
3700,0,7,0,1094.68501,7.288629738,26.99,0,14,0
3701,0,6,0,1091.560217,6.247396918,26.99,0,12,0
3702,0,5,0,1088.956043,5.206164098,26.99,0,10,0
3703,0,5,0,1086.351872,5.206164098,26.99,0,10,0
3704,0,5,0,1083.747704,5.206164098,26.99,0,10,0
3705,0,6,0,1080.622922,6.247396918,26.99,0,12,0
3706,0,5,0,1078.018759,5.206164098,26.99,0,10,0
3707,0,5,0,1075.414599,5.206164098,26.99,0,10,0
3708,0,5,0,1072.810441,5.206164098,26.99,0,10,0
3709,0,6,0,1069.68567,6.247396918,26.99,0,12,0
3710,1,6,0,1067.060902,5.247396918,26.99,0,12,0
3711,1,9,0,1062.874287,8.371095377,26.99,0,18,0
3712,0,29,0,1047.775348,30.19575177,26.99,0,58,0
3713,4,22,0,1038.32074,18.90712203,26.99,0,44,0
3714,5,27,0,1026.763058,23.11328613,26.99,0,54,0
3715,8,28,0,1016.184772,21.15451895,26.99,0,56,0
3716,9,26,0,1007.147729,18.07205331,26.99,0,52,0
3717,6,27,0,996.0900789,22.11328613,26.99,0,54,0
3718,10,26,0,987.5530562,17.07205331,26.99,0,52,0
3719,14,14,0,987.2634389,0.577259475,26.99,0,28,0
3720,13,20,0,983.3501234,7.824656393,26.99,0,40,0
3721,11,24,0,976.3543462,13.98958767,26.99,0,48,0
3722,26,25,0,976.3379596,0.030820491,26.99,0,50,0
3723,2,25,0,964.321573,24.03082049,26.99,0,50,0
3724,9,26,0,955.2845821,18.07205331,26.99,0,52,0
3725,12,26,0,947.7476001,15.07205331,26.99,0,52,0
3726,19,24,0,944.7518585,5.989587672,26.99,0,48,0
3727,21,40,0,934.4262574,20.64931279,26.99,0,80,0
3728,7,22,0,926.4717619,15.90712203,26.99,0,44,0
3729,7,18,0,920.5997401,11.74219075,26.99,0,36,0
3730,2,20,0,911.1864913,18.82465639,26.99,0,40,0
3731,0,21,0,900.2526355,21.86588921,26.99,0,42,0
3732,0,18,0,890.8806399,18.74219075,26.99,0,36,0
3733,0,15,0,883.0705029,15.61849229,26.99,0,30,0
3734,0,7,0,879.4253049,7.288629738,26.99,0,14,0
3735,0,7,0,875.7801106,7.288629738,26.99,0,14,0
3736,0,6,0,872.6555364,6.247396918,26.99,0,12,0
3737,0,6,0,869.5309653,6.247396918,26.99,0,12,0
3738,0,5,0,866.9270137,5.206164098,26.99,0,10,0
3739,0,5,0,864.3230647,5.206164098,26.99,0,10,0
3740,0,6,0,861.1985019,6.247396918,26.99,0,12,0
3741,0,6,0,858.0739423,6.247396918,26.99,0,12,0
3742,0,7,0,854.4287693,7.288629738,26.99,0,14,0
3743,0,6,0,851.3042164,6.247396918,26.99,0,12,0
3744,0,6,0,848.1796667,6.247396918,26.99,0,12,0
3745,0,6,0,845.05512,6.247396918,26.99,0,12,0
3746,0,6,0,841.9305765,6.247396918,26.99,0,12,0
3747,0,6,0,838.8060361,6.247396918,26.99,0,12,0
3748,0,6,0,835.6814989,6.247396918,26.99,0,12,0
3749,0,6,0,832.5569647,6.247396918,26.99,0,12,0
3750,0,6,0,829.4324337,6.247396918,26.99,0,12,0
3751,0,6,0,826.3079058,6.247396918,26.99,0,12,0
3752,0,6,0,823.1833811,6.247396918,26.99,0,12,0
3753,0,6,0,820.0588594,6.247396918,26.99,0,12,0
3754,5,6,0,819.4343409,1.247396918,26.99,0,12,0
3755,12,6,0,819.4335215,0,26.99,0,12,5.5248
3756,24,7,0,820.457502,-2.0496,26.99,0,14,14
3757,33,6,0,827.3032816,-13.6932,26.99,0,12,12
3758,52,7,0,841.7728543,-28.9408,26.99,0,14,14
3759,83,10,0,866.6286125,-49.7132,26.99,0,20,20
3760,81,26,0,866.6277459,0,26.99,0,52,51.7924
3761,97,28,0,871.2062792,-9.1588,26.99,0,56,56
3762,103,34,0,871.205408,0,26.99,0,68,64.9212
3763,105,51,0,871.2045368,0,26.99,0,102,49.842
3764,105,53,0,871.2036656,0,26.99,0,106,47.842
3765,105,37,0,871.2027944,0,26.99,0,74,63.842
3766,93,54,0,871.2019232,0,26.99,0,108,35.3172
3767,67,34,0,871.201052,0,26.99,0,68,30.3468
3768,79,91,0,863.3240875,15.75218659,26.99,0,182,0
3769,72,82,0,856.6326786,13.38109121,26.99,0,164,0
3770,85,84,0,855.4000435,2.463556851,26.99,0,168,0
3771,65,65,0,854.0591215,2.680133278,26.99,0,130,0
3772,60,49,0,854.0582674,0,26.99,0,98,8.624
3773,63,61,0,853.7998124,0.515201999,26.99,0,122,0
3774,73,63,0,853.7989586,0,26.99,0,126,7.1092
3775,61,41,0,853.7981048,0,26.99,0,82,17.5844
3776,49,41,0,853.797251,0,26.99,0,82,6.0596
3777,29,32,0,851.6366721,4.319450229,26.99,0,64,0
3778,17,8,0,851.6358204,0,26.99,0,16,8.3268
3779,13,8,0,851.6349688,0,26.99,0,16,4.4852
3780,2,7,0,848.9898023,5.288629738,26.99,0,14,0
3781,0,7,0,845.3446384,7.288629738,26.99,0,14,0
3782,0,7,0,841.6994782,7.288629738,26.99,0,14,0
3783,0,8,0,837.5337052,8.329862557,26.99,0,16,0
3784,0,6,0,834.4091692,6.247396918,26.99,0,12,0
3785,0,5,0,831.8052528,5.206164098,26.99,0,10,0
3786,0,5,0,829.2013389,5.206164098,26.99,0,10,0
3787,0,6,0,826.0768113,6.247396918,26.99,0,12,0
3788,0,5,0,823.4729031,5.206164098,26.99,0,10,0
3789,0,6,0,820.3483812,6.247396918,26.99,0,12,0
3790,0,5,0,817.7444788,5.206164098,26.99,0,10,0
3791,0,6,0,814.6199626,6.247396918,26.99,0,12,0
3792,0,5,0,812.0160659,5.206164098,26.99,0,10,0
3793,0,5,0,809.4121719,5.206164098,26.99,0,10,0
3794,0,6,0,806.287664,6.247396918,26.99,0,12,0
3795,0,5,0,803.6837757,5.206164098,26.99,0,10,0
3796,0,6,0,800.5592735,6.247396918,26.99,0,12,0
3797,0,6,0,797.4347745,6.247396918,26.99,0,12,0
3798,0,6,0,794.3102786,6.247396918,26.99,0,12,0
3799,0,6,0,791.1857858,6.247396918,26.99,0,12,0
3800,0,6,0,788.0612962,6.247396918,26.99,0,12,0
3801,1,6,0,785.4368097,5.247396918,26.99,0,12,0
3802,5,6,0,784.8123258,1.247396918,26.99,0,12,0
3803,16,7,0,784.811541,0,26.99,0,14,8.3664
3804,28,6,0,789.2563562,-8.8912,26.99,0,12,12
3805,21,6,0,790.3397669,-2.1684,26.99,0,12,12
3806,49,7,0,803.3687766,-26.0596,26.99,0,14,14
3807,31,25,0,803.3679732,0,26.99,0,50,4.7724
3808,34,29,0,803.3671698,0,26.99,0,58,3.6536
3809,29,26,0,803.3663665,0,26.99,0,52,1.8516
3810,36,26,0,803.3655631,0,26.99,0,52,8.5744
3811,66,29,0,803.3647597,0,26.99,0,58,34.3864
3812,86,36,0,803.3639564,0,26.99,0,72,46.5944
3813,103,43,0,803.363153,0,26.99,0,86,55.9212
3814,104,41,0,803.3623496,0,26.99,0,82,58.8816
3815,103,19,0,824.3221463,-41.9212,26.99,0,38,38
3816,103,46,0,824.321322,0,26.99,0,92,52.9212
3817,105,52,0,824.3204976,0,26.99,0,104,48.842
3818,105,49,0,824.3196733,0,26.99,0,98,51.842
3819,93,47,0,824.318849,0,26.99,0,94,42.3172
3820,96,46,0,824.3180247,0,26.99,0,92,46.1984
3821,80,45,0,824.3172004,0,26.99,0,90,31.832
3822,71,45,0,824.316376,0,26.99,0,90,23.1884
3823,59,42,0,824.3155517,0,26.99,0,84,14.6636
3824,47,8,0,834.8841274,-21.1388,26.99,0,16,16
3825,37,7,0,842.1506925,-14.5348,26.99,0,14,14
3826,31,8,0,845.0360504,-5.7724,26.99,0,16,16
3827,7,7,0,844.8908905,0.288629738,26.99,0,14,0
3828,0,8,0,840.7251143,8.329862557,26.99,0,16,0
3829,0,7,0,837.0799587,7.288629738,26.99,0,14,0
3830,0,7,0,833.4348068,7.288629738,26.99,0,14,0
3831,0,7,0,829.7896585,7.288629738,26.99,0,14,0
3832,0,6,0,826.6651302,6.247396918,26.99,0,12,0
3833,0,5,0,824.0612215,5.206164098,26.99,0,10,0
3834,0,6,0,820.936699,6.247396918,26.99,0,12,0
3835,0,5,0,818.332796,5.206164098,26.99,0,10,0
3836,0,5,0,815.7288956,5.206164098,26.99,0,10,0
3837,0,6,0,812.6043814,6.247396918,26.99,0,12,0
3838,0,5,0,810.0004868,5.206164098,26.99,0,10,0
3839,0,6,0,806.8759783,6.247396918,26.99,0,12,0
3840,0,5,0,804.2720894,5.206164098,26.99,0,10,0
3841,0,6,0,801.1475866,6.247396918,26.99,0,12,0
3842,0,6,0,798.023087,6.247396918,26.99,0,12,0
3843,0,6,0,794.8985906,6.247396918,26.99,0,12,0
3844,0,6,0,791.7740972,6.247396918,26.99,0,12,0
3845,0,6,0,788.649607,6.247396918,26.99,0,12,0
3846,0,6,0,785.5251199,6.247396918,26.99,0,12,0
3847,0,7,0,781.8800195,7.288629738,26.99,0,14,0
3848,0,6,0,778.7555391,6.247396918,26.99,0,12,0
3849,0,6,0,775.6310619,6.247396918,26.99,0,12,0
3850,3,6,0,774.0065878,3.247396918,26.99,0,12,0
3851,8,5,0,774.0058138,0,26.99,0,10,2.6832
3852,21,5,0,776.5892398,-5.1684,26.99,0,10,10
3853,15,6,0,776.5884632,0,26.99,0,12,8.406
3854,26,5,0,781.5728866,-9.9704,26.99,0,10,10
3855,33,16,0,781.5721051,0,26.99,0,32,15.6932
3856,39,46,0,777.1229686,8.896709704,26.99,0,92,0
3857,54,40,0,777.1221915,0,26.99,0,80,11.8616
3858,57,42,0,777.1214144,0,26.99,0,84,12.7428
3859,92,37,0,777.1206373,0,26.99,0,74,51.3568
3860,87,41,0,777.1198601,0,26.99,0,82,42.5548
3861,81,44,0,777.119083,0,26.99,0,88,33.7924
3862,93,45,0,777.1183059,0,26.99,0,90,44.3172
3863,105,24,0,791.5385288,-28.842,26.99,0,48,48
3864,105,54,0,791.5377372,0,26.99,0,108,46.842
3865,105,55,0,791.5369457,0,26.99,0,110,45.842
3866,105,51,0,791.5361542,0,26.99,0,102,49.842
3867,89,51,0,791.5353626,0,26.99,0,102,34.4756
3868,81,50,0,791.5345711,0,26.99,0,100,27.7924
3869,80,49,0,791.5337796,0,26.99,0,98,27.832
3870,61,48,0,791.532988,0,26.99,0,96,10.5844
3871,44,47,0,789.0632252,4.937942524,26.99,0,94,0
3872,44,47,0,786.5934649,4.937942524,26.99,0,94,0
3873,29,45,0,777.6649399,17.85547688,26.99,0,90,0
3874,12,42,0,761.798273,31.73177843,26.99,0,84,0
3875,10,32,0,750.1377861,23.31945023,26.99,0,64,0
3876,2,7,0,747.4927211,5.288629738,26.99,0,14,0
3877,0,7,0,743.8476587,7.288629738,26.99,0,14,0
3878,0,6,0,740.7232164,6.247396918,26.99,0,12,0
3879,0,7,0,737.0781608,7.288629738,26.99,0,14,0
3880,0,6,0,733.9537253,6.247396918,26.99,0,12,0
3881,0,5,0,731.3499093,5.206164098,26.99,0,10,0
3882,0,5,0,728.7460959,5.206164098,26.99,0,10,0
3883,0,6,0,725.6216687,6.247396918,26.99,0,12,0
3884,0,5,0,723.017861,5.206164098,26.99,0,10,0
3885,0,5,0,720.4140559,5.206164098,26.99,0,10,0
3886,0,6,0,717.2896371,6.247396918,26.99,0,12,0
3887,0,5,0,714.6858377,5.206164098,26.99,0,10,0
3888,0,5,0,712.082041,5.206164098,26.99,0,10,0
3889,0,5,0,709.4782469,5.206164098,26.99,0,10,0
3890,0,6,0,706.3538389,6.247396918,26.99,0,12,0
3891,0,5,0,703.7500505,5.206164098,26.99,0,10,0
3892,0,6,0,700.6256483,6.247396918,26.99,0,12,0
3893,0,6,0,697.5012492,6.247396918,26.99,0,12,0
3894,0,7,0,693.8562369,7.288629738,26.99,0,14,0
3895,0,6,0,690.7318445,6.247396918,26.99,0,12,0
3896,0,6,0,687.6074554,6.247396918,26.99,0,12,0
3897,0,6,0,684.4830693,6.247396918,26.99,0,12,0
3898,3,6,0,682.8586863,3.247396918,26.99,0,12,0
3899,12,6,0,682.8580035,0,26.99,0,12,5.5248
3900,24,6,0,685.3821206,-5.0496,26.99,0,12,12
3901,38,7,0,693.1290352,-15.4952,26.99,0,14,14
3902,51,6,0,708.6185421,-30.9804,26.99,0,12,12
3903,58,31,0,708.6178335,0,26.99,0,62,24.7032
3904,62,72,0,702.1327434,12.96876302,26.99,0,144,0
3905,78,53,0,702.1320412,0,26.99,0,106,21.9112
3906,83,50,0,702.1313391,0,26.99,0,100,29.7132
3907,92,53,0,702.130637,0,26.99,0,106,35.3568
3908,93,56,0,702.1299348,0,26.99,0,112,33.3172
3909,99,57,0,702.1292327,0,26.99,0,114,38.0796
3910,105,61,0,702.1285306,0,26.99,0,122,39.842
3911,105,24,0,716.5488285,-28.842,26.99,0,48,48
3912,105,71,0,716.5481119,0,26.99,0,142,29.842
3913,105,77,0,716.5473954,0,26.99,0,154,23.842
3914,104,69,0,716.5466788,0,26.99,0,138,30.8816
3915,93,66,0,716.5459623,0,26.99,0,132,23.3172
3916,83,62,0,716.5452457,0,26.99,0,124,17.7132
3917,80,61,0,716.5445292,0,26.99,0,122,15.832
3918,75,65,0,716.5438126,0,26.99,0,130,7.03
3919,46,63,0,706.7442623,19.59766764,26.99,0,126,0
3920,3,58,0,678.0478038,57.39150354,26.99,0,116,0
3921,3,53,0,651.954456,52.18533944,26.99,0,106,0
3922,2,49,0,627.4435999,49.02040816,26.99,0,98,0
3923,1,40,0,607.1183161,40.64931279,26.99,0,80,0
3924,0,7,0,603.4733941,7.288629738,26.99,0,14,0
3925,0,6,0,600.3490922,6.247396918,26.99,0,12,0
3926,0,6,0,597.2247934,6.247396918,26.99,0,12,0
3927,0,7,0,593.5798813,7.288629738,26.99,0,14,0
3928,0,6,0,590.4555892,6.247396918,26.99,0,12,0
3929,0,5,0,587.8519167,5.206164098,26.99,0,10,0
3930,0,6,0,584.7276304,6.247396918,26.99,0,12,0
3931,0,6,0,581.6033472,6.247396918,26.99,0,12,0
3932,0,5,0,578.9996836,5.206164098,26.99,0,10,0
3933,0,6,0,575.8754061,6.247396918,26.99,0,12,0
3934,0,5,0,573.2717482,5.206164098,26.99,0,10,0
3935,0,6,0,570.1474765,6.247396918,26.99,0,12,0
3936,0,6,0,567.0232079,6.247396918,26.99,0,12,0
3937,0,6,0,563.8989424,6.247396918,26.99,0,12,0
3938,0,6,0,560.77468,6.247396918,26.99,0,12,0
3939,0,7,0,557.1298044,7.288629738,26.99,0,14,0
3940,0,6,0,554.0055488,6.247396918,26.99,0,12,0
3941,0,6,0,550.8812963,6.247396918,26.99,0,12,0
3942,0,5,0,548.2776634,5.206164098,26.99,0,10,0
3943,0,6,0,545.1534167,6.247396918,26.99,0,12,0
3944,0,5,0,542.5497895,5.206164098,26.99,0,10,0
3945,0,5,0,539.9461649,5.206164098,26.99,0,10,0
3946,4,5,0,539.3425429,1.206164098,26.99,0,10,0
3947,12,6,0,539.3420035,0,26.99,0,12,5.5248
3948,24,5,0,543.3662642,-8.0496,26.99,0,10,10
3949,37,7,0,550.6331208,-14.5348,26.99,0,14,14
3950,45,6,0,563.2415702,-25.218,26.99,0,12,12
3951,62,18,0,566.0134069,-5.5448,26.99,0,36,36
3952,71,36,0,566.0128409,0,26.99,0,72,32.1884
3953,79,42,0,566.0122749,0,26.99,0,84,33.8716
3954,87,57,0,566.0117089,0,26.99,0,114,26.5548
3955,93,78,0,566.0111429,0,26.99,0,156,11.3172
3956,105,60,0,566.0105769,0,26.99,0,120,40.842
3957,64,54,0,566.0100109,0,26.99,0,108,7.4656
3958,75,64,0,566.0094449,0,26.99,0,128,8.03
3959,72,49,0,566.0088789,0,26.99,0,98,20.1488
3960,89,88,0,564.6940688,2.62848813,26.99,0,176,0
3961,105,95,0,564.6935041,0,26.99,0,190,5.842
3962,105,91,0,564.6929394,0,26.99,0,182,9.842
3963,82,80,0,564.0430619,1.298625573,26.99,0,160,0
3964,84,63,0,564.0424979,0,26.99,0,126,17.6736
3965,76,63,0,564.0419338,0,26.99,0,126,9.9904
3966,65,71,0,559.5776047,8.927530196,26.99,0,142,0
3967,57,67,0,553.1957457,12.76259892,26.99,0,134,0
3968,51,57,0,549.0200571,8.350270721,26.99,0,114,0
3969,31,62,0,532.2412907,33.55643482,26.99,0,124,0
3970,19,58,0,511.5450067,41.39150354,26.99,0,116,0
3971,7,57,0,485.3693598,52.35027072,26.99,0,114,0
3972,0,47,0,460.8999031,48.93794252,26.99,0,94,0
3973,0,15,0,453.0901961,15.61849229,26.99,0,30,0
3974,0,8,0,448.9248117,8.329862557,26.99,0,16,0
3975,0,9,0,444.2388151,9.371095377,26.99,0,18,0
3976,0,7,0,440.594056,7.288629738,26.99,0,14,0
3977,0,7,0,436.9493005,7.288629738,26.99,0,14,0
3978,0,7,0,433.3045487,7.288629738,26.99,0,14,0
3979,0,6,0,430.1804169,6.247396918,26.99,0,12,0
3980,0,7,0,426.5356719,7.288629738,26.99,0,14,0
3981,0,6,0,423.4115469,6.247396918,26.99,0,12,0
3982,0,7,0,419.7668086,7.288629738,26.99,0,14,0
3983,0,6,0,416.6426904,6.247396918,26.99,0,12,0
3984,0,7,0,412.9979589,7.288629738,26.99,0,14,0
3985,0,6,0,409.8738474,6.247396918,26.99,0,12,0
3986,0,6,0,406.7497391,6.247396918,26.99,0,12,0
3987,0,6,0,403.6256339,6.247396918,26.99,0,12,0
3988,0,6,0,400.5015318,6.247396918,26.99,0,12,0
3989,0,7,0,396.8568164,7.288629738,26.99,0,14,0
3990,0,6,0,393.7327211,6.247396918,26.99,0,12,0
3991,0,7,0,390.0880125,7.288629738,26.99,0,14,0
3992,0,7,0,386.4433076,7.288629738,26.99,0,14,0
3993,0,6,0,383.3192226,6.247396918,26.99,0,12,0
3994,3,7,0,381.1745245,4.288629738,26.99,0,14,0
3995,13,7,0,381.1741433,0,26.99,0,14,5.4852
3996,25,7,0,382.6787621,-3.01,26.99,0,14,14
3997,37,6,0,391.4457794,-17.5348,26.99,0,12,12
3998,50,8,0,403.455388,-24.02,26.99,0,16,16
3999,61,21,0,403.4549845,0,26.99,0,42,37.5844
4000,70,50,0,403.4545811,0,26.99,0,100,17.228
4001,79,64,0,403.4541776,0,26.99,0,128,11.8716
4002,86,64,0,403.4537742,0,26.99,0,128,18.5944
4003,90,61,0,403.4533707,0,26.99,0,122,25.436
4004,94,63,0,403.4529673,0,26.99,0,126,27.2776
4005,98,65,0,403.4525638,0,26.99,0,130,29.1192
4006,105,81,0,403.4521604,0,26.99,0,162,19.842
4007,102,27,0,411.9321569,-16.9608,26.99,0,54,54
4008,103,67,0,411.931745,0,26.99,0,134,31.9212
4009,99,73,0,411.931333,0,26.99,0,146,22.0796
4010,94,69,0,411.9309211,0,26.99,0,138,21.2776
4011,90,80,0,411.9305092,0,26.99,0,160,6.436
4012,84,85,0,409.6777024,4.504789671,26.99,0,170,0
4013,79,81,0,407.0073635,5.339858392,26.99,0,162,0
4014,74,82,0,401.3164109,11.38109121,26.99,0,164,0
4015,58,79,0,389.1873132,24.25739275,26.99,0,158,0
4016,53,53,0,388.0942543,2.185339442,26.99,0,106,0
4017,32,54,0,375.9805801,24.22657226,26.99,0,108,0
4018,20,52,0,358.9081508,34.14410662,26.99,0,104,0
4019,8,47,0,338.4388206,40.93794252,26.99,0,94,0
4020,0,45,0,315.0107438,46.85547688,26.99,0,90,0
4021,0,17,0,306.1599498,17.70095793,26.99,0,34,0
4022,0,8,0,301.9947123,8.329862557,26.99,0,16,0
4023,0,8,0,297.8294791,8.329862557,26.99,0,16,0
4024,0,8,0,293.66425,8.329862557,26.99,0,16,0
4025,0,7,0,290.0196414,7.288629738,26.99,0,14,0
