k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,sBY,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation,pBY
9197,55.6,52.263999999999996,9.74468085106383,9.16,2.5531914893617023,2.4,43.191489361702125,40.6,47.90621276596036,44.68085106383269,42.00000000000273,0.0,0.0,621.4000000000001,1151.6399999999999,0.0,-42.00000000000273,-1.8999999999999997,256.5,12.65
9198,108.5,101.99,10.797872340425531,10.15,2.3404255319148937,2.2,44.680851063829785,42.0,48.382340425527566,92.55319148935735,86.99999999999591,0.0,0.0,622.85,1151.6399999999999,-6.0,-86.99999999999591,-48.7,588.4,12.65
9199,67.6,63.54399999999998,10.829787234042554,10.18,2.765957446808511,2.6,45.53191489361702,42.8,49.83897872340572,54.25531914893762,51.000000000001364,0.0,0.0,623.7,1151.6399999999999,0.0,-51.000000000001364,-10.0,312.7,12.65
9200,73.3,68.90199999999999,9.819148936170215,9.23,12.553191489361703,11.8,47.872340425531924,45.0,49.21502127659578,47.872340425531924,45.0,0.0,0.0,624.45,1151.6399999999999,-1.0,-45.0,-3.9000000000000004,335.0,12.65
9201,128.4,120.696,10.127659574468085,9.52,5.957446808510638,5.6,42.87234042553192,40.3,49.963574468085106,111.70212765957447,105.0,0.0,0.0,626.2,1151.6399999999999,9.0,-105.0,-62.00000000000001,518.1,12.65
9202,80.6,75.764,9.829787234042554,9.24,5.638297872340426,5.3,42.87234042553192,40.3,49.59770212765669,67.02127659574178,62.99999999999727,0.0,0.0,627.25,1151.6399999999999,0.0,-62.99999999999727,-20.3,360.8,12.65
9203,75.2,70.68799999999999,9.829787234042554,9.24,5.638297872340426,5.3,43.40425531914893,40.8,48.82263829787525,60.63829787234334,57.00000000000273,0.0,0.0,628.2,1151.6399999999999,0.0,-57.00000000000273,-17.2,348.2,12.65
9204,71.7,67.398,9.72340425531915,9.14,5.851063829787234,5.5,43.93617021276595,41.3,49.559446808509186,57.44680851063685,53.999999999998636,0.0,0.0,629.1,1151.6399999999999,1.0,-53.999999999998636,-14.1,329.0,12.65
9205,73.3,68.90199999999999,9.73404255319149,9.15,5.638297872340426,5.3,45.31914893617022,42.6,49.236297872338994,57.44680851063685,53.999999999998636,0.0,0.0,630.0,1151.6399999999999,1.0,-53.999999999998636,-14.1,331.6,12.65
9206,73.3,68.90199999999999,9.712765957446809,9.129999999999999,5.744680851063831,5.4,48.085106382978736,45.2,48.895872340427005,54.25531914893762,51.000000000001364,0.0,0.0,630.85,1151.6399999999999,0.0,-51.000000000001364,-12.0,333.6,12.65
9207,79.0,74.26,9.73404255319149,9.15,5.851063829787234,5.5,48.829787234042556,45.9,47.601702127658136,57.44680851063685,53.999999999998636,0.0,0.0,631.75,1151.6399999999999,1.0,-53.999999999998636,-15.1,359.7,12.65
9208,172.9,162.52599999999998,10.340425531914896,9.72,5.744680851063831,5.4,43.51063829787234,40.9,47.06974468085255,150.00000000000148,141.00000000000136,0.0,0.0,634.1,1151.6399999999999,-1.0,-141.00000000000136,-112.7,733.4,12.65
9209,103.5,97.28999999999999,10.351063829787234,9.73,5.744680851063831,5.4,43.82978723404256,41.2,48.80574468085253,86.1702127659589,81.00000000000136,0.0,0.0,635.45,1151.6399999999999,-4.0,-81.00000000000136,-43.8,459.0,12.65
9210,132.6,124.64399999999999,10.255319148936172,9.64,2.4468085106382977,2.3,44.148936170212764,41.5,47.10068085106093,114.8936170212737,107.99999999999727,0.0,0.0,637.25,1151.6399999999999,-1.0,-107.99999999999727,-75.7,569.1,12.38
9211,174.3,163.842,10.255319148936172,9.64,2.4468085106382977,2.3,43.40425531914893,40.8,48.64736170213056,156.38297872340718,147.00000000000273,0.0,0.0,639.7,1151.6399999999999,-11.0,-147.00000000000273,-62.199999999999996,732.8,12.38
9212,84.9,79.806,10.223404255319148,9.61,2.5531914893617023,2.4,45.31914893617022,42.6,48.50251063829934,70.21276595744825,66.00000000000136,0.0,0.0,640.8000000000001,1151.6399999999999,0.0,-66.00000000000136,-27.4,385.6,12.38
9213,135.0,126.89999999999999,10.244680851063828,9.629999999999999,2.4468085106382977,2.3,47.872340425531924,45.0,48.557446808507756,114.8936170212737,107.99999999999727,0.0,0.0,642.6,1151.6399999999999,4.0,-107.99999999999727,-84.8,549.8,12.38
9214,78.4,73.69600000000001,9.765957446808512,9.18,2.4468085106382977,2.3,48.51063829787235,45.6,47.6657021276625,60.63829787234334,57.00000000000273,0.0,0.0,643.5500000000001,1151.6399999999999,2.0,-57.00000000000273,-16.1,389.5,12.38
9215,72.7,68.338,10.053191489361703,9.45,2.6595744680851063,2.5,42.659574468085104,40.1,47.672638297867984,60.638297872336075,56.99999999999591,0.0,0.0,644.5,1151.6399999999999,0.0,-56.99999999999591,-19.2,346.7,12.38
9216,66.4,62.416,10.500000000000002,9.870000000000001,2.2340425531914896,2.1,42.765957446808514,40.2,47.339319148937626,54.25531914893762,51.000000000001364,0.0,0.0,645.35,1151.6399999999999,1.0,-51.000000000001364,-11.0,300.7,12.38
9217,69.0,64.86,10.51063829787234,9.879999999999999,2.4468085106382977,2.3,43.93617021276595,41.3,49.480425531913454,57.44680851063685,53.999999999998636,0.0,0.0,646.25,1151.6399999999999,-1.0,-53.999999999998636,-13.1,303.4,12.38
9218,102.7,96.538,9.765957446808512,9.18,2.5531914893617023,2.4,45.42553191489362,42.7,47.376893617022716,86.1702127659589,81.00000000000136,0.0,0.0,647.6,1151.6399999999999,0.0,-81.00000000000136,-37.5,359.3,12.38
9219,79.3,74.54199999999999,9.73404255319149,9.15,2.3404255319148937,2.2,46.170212765957444,43.4,47.532468085106395,63.829787234042556,60.0,0.0,0.0,648.6,1151.6399999999999,0.0,-60.0,-22.4,360.5,12.38
9220,110.0,103.39999999999999,9.72340425531915,9.14,2.5531914893617023,2.4,48.829787234042556,45.9,47.06808510638155,89.36170212765813,83.99999999999864,0.0,0.0,650.0,1179.06,1.0,-83.99999999999864,-49.9,622.9,12.38
9221,81.7,76.798,9.670212765957446,9.09,2.5531914893617023,2.4,47.659574468085104,44.8,46.91476595744682,63.829787234042556,60.0,0.0,0.0,651.0,1179.06,-1.0,-60.0,-21.3,387.7,12.38
9222,81.4,76.51599999999999,9.670212765957446,9.09,2.3404255319148937,2.2,43.72340425531915,41.1,49.43080851063978,70.21276595744825,66.00000000000136,0.0,0.0,652.1,1179.06,0.0,-66.00000000000136,-26.4,391.5,12.38
9223,80.0,75.19999999999999,9.72340425531915,9.14,2.6595744680851063,2.5,43.82978723404256,41.2,48.03404255319589,67.02127659574904,63.00000000000409,0.0,0.0,653.1500000000001,1179.06,-1.0,-63.00000000000409,-24.3,359.2,12.38
9224,83.8,78.77199999999999,9.70212765957447,9.120000000000001,2.5531914893617023,2.4,43.297872340425535,40.7,46.99395744680271,70.21276595744101,65.99999999999454,0.0,0.0,654.25,1179.06,1.0,-65.99999999999454,-29.4,373.6,12.38
9225,89.1,83.75399999999998,9.680851063829788,9.1,2.3404255319148937,2.2,44.787234042553195,42.1,49.65025531915185,76.59574468085397,72.00000000000273,0.0,0.0,655.45,1179.06,-2.0,-72.00000000000273,-33.7,398.2,12.38
9226,76.7,72.098,9.72340425531915,9.14,2.5531914893617023,2.4,45.42553191489362,42.7,49.43391489361701,63.829787234042556,60.0,0.0,0.0,656.45,1179.06,1.0,-60.0,-19.3,345.7,12.38
9227,72.0,67.67999999999999,9.73404255319149,9.15,2.4468085106382977,2.3,48.51063829787235,45.6,47.26680851063976,54.25531914893762,51.000000000001364,0.0,0.0,657.3000000000001,1179.06,0.0,-51.000000000001364,-13.1,319.7,12.38
9228,65.0,61.1,9.75531914893617,9.17,2.3404255319148937,2.2,46.59574468085107,43.8,48.65531914893329,51.06382978723114,47.99999999999727,0.0,0.0,658.1,1179.06,0.0,-47.99999999999727,-4.9,285.3,12.38
9229,53.1,49.914,9.73404255319149,9.15,2.5531914893617023,2.4,42.97872340425532,40.4,46.841319148934716,41.48936170212621,38.999999999998636,0.0,0.0,658.75,1179.06,1.0,-38.999999999998636,2.2,249.4,12.38
9230,50.0,47.0,11.542553191489361,10.85,2.4468085106382977,2.3,43.82978723404256,41.2,49.11702127659721,38.297872340426984,36.000000000001364,0.0,0.0,659.35,1179.06,0.0,-36.000000000001364,7.3,230.1,12.38
9231,51.1,48.034,11.808510638297873,11.1,2.3404255319148937,2.2,44.04255319148936,41.4,48.45536170212911,38.297872340426984,36.000000000001364,0.0,0.0,659.95,1179.06,0.0,-36.000000000001364,7.4,235.7,12.38
9232,137.4,129.156,10.382978723404255,9.76,2.5531914893617023,2.4,45.42553191489362,42.7,47.29080851063975,118.08510638298017,111.00000000000136,0.0,0.0,661.8000000000001,1179.06,-5.0,-111.00000000000136,-77.4,410.5,12.38
9233,179.4,168.636,10.393617021276597,9.77,2.4468085106382977,2.3,47.872340425531924,45.0,48.45974468084673,156.3829787233999,146.9999999999959,0.0,0.0,664.25,1179.06,-1.0,-146.9999999999959,-118.8,790.2,12.38
9234,183.9,172.86599999999999,10.276595744680852,9.66,2.3404255319148937,2.2,49.89361702127659,46.9,49.2191063829787,159.5744680851064,150.0,0.0,0.0,666.75,1179.06,1.0,-150.0,-119.9,833.4,12.38
9235,174.0,163.56,10.276595744680852,9.66,2.5531914893617023,2.4,48.40425531914894,45.5,47.674042553192955,150.00000000000148,141.00000000000136,0.0,0.0,669.1,1179.06,1.0,-141.00000000000136,-117.8,805.5,12.38
9236,169.0,158.86,10.276595744680852,9.66,2.4468085106382977,2.3,44.46808510638298,41.8,48.33148936170359,150.00000000000148,141.00000000000136,0.0,0.0,671.45,1179.06,0.0,-141.00000000000136,-112.7,773.0,12.38
9237,169.9,159.706,10.287234042553191,9.67,2.3404255319148937,2.2,43.297872340425535,40.7,49.41102127659434,153.1914893617007,143.99999999999864,0.0,0.0,673.85,1179.06,0.0,-143.99999999999864,-113.7,788.7,12.38
9238,176.6,166.004,10.26595744680851,9.65,2.5531914893617023,2.4,44.04255319148936,41.4,47.24068085106677,156.38297872340718,147.00000000000273,0.0,0.0,676.3000000000001,1179.06,1.0,-147.00000000000273,-122.09999999999998,855.4,12.38
9239,163.6,153.784,10.244680851063828,9.629999999999999,2.3404255319148937,2.2,45.53191489361702,42.8,47.95004255319151,143.61702127659575,135.0,0.0,0.0,678.5500000000001,1206.48,1.0,-135.0,-108.3,672.4,12.38
9240,99.2,93.24799999999999,10.308510638297875,9.690000000000001,2.3404255319148937,2.2,48.51063829787235,45.6,47.698808510638315,79.7872340425532,75.0,0.0,0.0,679.8000000000001,1206.48,1.0,-75.0,-40.9,434.1,12.0
9241,115.9,108.946,10.191489361702128,9.58,2.5531914893617023,2.4,48.829787234042556,45.9,48.37314893617023,95.74468085106385,90.0,0.0,0.0,681.3000000000001,1206.48,-7.0,-90.0,-56.2,488.0,12.0
9242,153.1,143.914,10.521276595744682,9.89,2.3404255319148937,2.2,43.40425531914893,40.8,49.58599999999855,137.23404255319005,128.99999999999864,0.0,0.0,683.45,1206.48,-4.0,-128.99999999999864,-95.3,600.7,12.0
9243,92.4,86.856,10.180851063829788,9.57,2.4468085106382977,2.3,43.61702127659575,41.0,49.17591489361704,79.7872340425532,75.0,0.0,0.0,684.7,1206.48,1.0,-75.0,-39.9,339.8,12.0
9244,74.3,69.842,10.212765957446809,9.6,2.4468085106382977,2.3,44.680851063829785,42.0,48.136723404258234,60.63829787234334,57.00000000000273,0.0,0.0,685.6500000000001,1206.48,-1.0,-57.00000000000273,-17.2,331.4,12.0
9245,151.0,141.93999999999997,10.276595744680852,9.66,2.3404255319148937,2.2,46.276595744680854,43.5,47.80468085106095,130.85106382978432,122.99999999999727,0.0,0.0,687.7,1206.48,-11.0,-122.99999999999727,-102.5,504.8,12.0
9246,180.3,169.482,10.287234042553191,9.67,2.4468085106382977,2.3,47.23404255319149,44.4,46.869063829790164,156.38297872340718,147.00000000000273,0.0,0.0,690.1500000000001,1206.48,-1.0,-147.00000000000273,-122.99999999999999,705.2,12.0
9247,195.7,183.95799999999997,10.308510638297875,9.690000000000001,2.4468085106382977,2.3,49.361702127659576,46.4,47.307957446807094,169.14893617021133,158.99999999999864,0.0,0.0,692.8000000000001,1206.48,-1.0,-158.99999999999864,-133.4,900.9,12.0
9248,193.0,181.42000000000002,10.255319148936172,9.64,2.3404255319148937,2.2,48.829787234042556,45.9,49.154468085104924,169.14893617021133,158.99999999999864,0.0,0.0,695.45,1206.48,0.0,-158.99999999999864,-131.3,901.4,12.0
9249,188.5,177.18999999999997,10.180851063829788,9.57,2.4468085106382977,2.3,44.57446808510639,41.9,49.16106382978583,169.14893617021133,158.99999999999864,0.0,0.0,698.1,1206.48,1.0,-158.99999999999864,-132.4,881.9,12.0
9250,183.7,172.678,10.106382978723405,9.5,2.765957446808511,2.6,44.36170212765958,41.7,47.322000000004394,162.76595744681288,153.0000000000041,0.0,0.0,700.6500000000001,1206.48,0.0,-153.0000000000041,-126.1,865.4,12.0
9251,182.5,171.54999999999998,10.117021276595745,9.51,2.2340425531914896,2.1,45.10638297872341,42.4,48.673404255316264,162.7659574468056,152.99999999999727,0.0,0.0,703.2,1233.9,-1.0,-152.99999999999727,-125.1,854.2,12.0
9252,187.6,176.34399999999997,9.670212765957446,9.09,2.5531914893617023,2.4,46.170212765957444,43.4,48.00706382978872,165.9574468085121,156.00000000000136,0.0,0.0,705.8000000000001,1233.9,0.0,-156.00000000000136,-128.2,872.4,12.0
9253,182.6,171.64399999999998,9.648936170212767,9.07,2.5531914893617023,2.4,48.72340425531915,45.8,48.856,159.5744680851064,150.0,0.0,0.0,708.3000000000001,1233.9,-2.0,-150.0,-122.0,844.4,12.0
9254,187.5,176.25,9.638297872340424,9.059999999999999,2.3404255319148937,2.2,49.04255319148936,46.1,47.537234042550295,162.7659574468056,152.99999999999727,0.0,0.0,710.85,1233.9,0.0,-152.99999999999727,-127.2,868.0,12.0
9255,179.9,169.10600000000002,9.648936170212767,9.07,2.6595744680851063,2.5,43.40425531914893,40.8,49.372723404259695,162.76595744681288,153.0000000000041,0.0,0.0,713.4000000000001,1233.9,-2.0,-153.0000000000041,-122.99999999999999,854.6,12.0
9256,184.0,172.96,9.627659574468087,9.05,2.5531914893617023,2.4,43.61702127659575,41.0,48.795319148930375,165.95744680850484,155.99999999999454,0.0,0.0,716.0,1233.9,7.0,-155.99999999999454,-129.3,820.9,12.0
9257,125.90000000000002,118.346,18.074468085106382,16.990000000000002,2.3404255319148937,2.2,43.61702127659575,41.0,47.81357446808656,102.12765957446953,96.00000000000136,0.0,0.0,717.6,1233.9,-1.0,-96.00000000000136,-58.9,538.6,12.0
9258,100.7,94.658,18.074468085106382,16.990000000000002,4.361702127659574,4.1,45.10638297872341,42.4,49.480297872343336,76.59574468085397,72.00000000000273,0.0,0.0,718.8000000000001,1233.9,2.0,-72.00000000000273,-30.6,575.3,12.0
9259,97.2,91.368,18.053191489361705,16.97,9.574468085106384,9.0,48.297872340425535,45.4,48.38731914893619,63.829787234042556,60.0,0.0,0.0,719.8000000000001,1233.9,2.0,-60.0,-28.7,505.9,12.0
9260,118.8,111.672,19.765957446808514,18.580000000000002,11.808510638297873,11.1,49.89361702127659,46.9,49.58331914893619,79.7872340425532,75.0,0.0,0.0,721.0500000000001,1261.3200000000002,-2.0,-75.0,-32.5,570.3,12.0
9261,189.7,178.31799999999998,19.797872340425535,18.61,15.319148936170215,14.4,49.25531914893617,46.3,49.671361702127676,143.61702127659575,135.0,0.0,0.0,723.3000000000001,1261.3200000000002,1.0,-135.0,-103.4,891.0,12.0
9262,190.7,179.25799999999998,18.70212765957447,17.580000000000002,21.48936170212766,20.2,44.8936170212766,42.2,49.444127659574505,143.61702127659575,135.0,0.0,0.0,725.5500000000001,1261.3200000000002,0.0,-135.0,-106.5,892.7,12.0
9263,191.4,179.916,18.563829787234045,17.45,22.23404255319149,20.9,45.10638297872341,42.4,49.60527659574471,143.61702127659575,135.0,0.0,0.0,727.8000000000001,1261.3200000000002,0.0,-135.0,-107.5,897.9,12.0
9264,191.0,179.53999999999996,18.553191489361705,17.44,21.595744680851062,20.3,44.36170212765958,41.7,48.587659574468134,143.61702127659575,135.0,0.0,0.0,730.0500000000001,1261.3200000000002,-1.0,-135.0,-106.4,889.4,12.0
9265,190.0,178.6,18.521276595744684,17.41,21.48936170212766,20.2,45.74468085106383,43.0,47.58085106382545,140.4255319148893,131.9999999999959,0.0,0.0,732.25,1261.3200000000002,-1.0,-131.9999999999959,-105.4,899.0,12.0
9266,185.0,173.9,18.53191489361702,17.419999999999998,22.02127659574468,20.7,52.97872340425532,49.8,47.291489361702126,127.65957446808511,120.0,0.0,0.0,734.25,1261.3200000000002,1.0,-120.0,-95.2,876.6,12.0
9267,189.0,177.66,18.563829787234045,17.45,21.595744680851062,20.3,55.851063829787236,52.5,49.20170212766393,130.85106382979157,123.00000000000409,0.0,0.0,736.3000000000001,1261.3200000000002,0.0,-123.00000000000409,-95.2,896.1,12.0
9268,191.9,180.386,18.48936170212766,17.380000000000003,21.382978723404257,20.1,54.04255319148936,50.8,47.571446808512086,134.0425531914908,126.00000000000136,0.0,0.0,738.4000000000001,1261.3200000000002,0.0,-126.00000000000136,-100.3,907.0,12.0
9269,192.6,181.04399999999998,18.45744680851064,17.35,21.48936170212766,20.2,52.97872340425532,49.8,49.11557446808368,137.23404255319005,128.99999999999864,0.0,0.0,740.5500000000001,1261.3200000000002,-1.0,-128.99999999999864,-101.4,909.7,12.0
9270,194.8,183.112,18.48936170212766,17.380000000000003,21.595744680851062,20.3,53.08510638297873,49.9,47.29225531914749,137.23404255319005,128.99999999999864,0.0,0.0,742.7,1288.74,-1.0,-128.99999999999864,-105.5,833.3,10.86
9271,178.0,167.32,17.96808510638298,16.89,21.702127659574465,20.4,57.02127659574468,53.6,47.4565957446823,118.08510638298017,111.00000000000136,0.0,0.0,744.5500000000001,1288.74,8.0,-111.00000000000136,-80.5,750.1,10.86
9272,111.7,104.998,17.98936170212766,16.91,21.48936170212766,20.2,56.27659574468085,52.9,48.204127659573025,57.44680851063685,53.999999999998636,0.0,0.0,745.45,1288.74,-2.0,-53.999999999998636,-19.6,513.0,10.86
9273,175.5,164.97,18.0,16.919999999999998,21.382978723404257,20.1,65.42553191489363,61.49999999999999,48.34914893617314,108.51063829787525,102.00000000000273,0.0,0.0,747.1500000000001,1288.74,-13.0,-102.00000000000273,-79.6,701.7,10.86
9274,197.4,185.556,18.095744680851062,17.009999999999998,21.702127659574465,20.4,66.06382978723404,62.099999999999994,47.965276595744655,127.65957446808511,120.0,0.0,0.0,749.1500000000001,1288.74,1.0,-120.0,-93.1,931.3,10.86
9275,199.9,187.906,18.127659574468083,17.04,21.808510638297875,20.5,56.808510638297875,53.4,49.26421276595313,140.4255319148893,131.9999999999959,0.0,0.0,751.35,1288.74,0.0,-131.9999999999959,-100.6,945.3,10.86
9276,108.6,102.08399999999999,18.117021276595747,17.03,21.702127659574465,20.4,54.57446808510639,51.3,49.756425531913465,57.44680851063685,53.999999999998636,0.0,0.0,752.25,1288.74,7.0,-53.999999999998636,-57.3,780.6,10.86
9277,182.0,171.07999999999998,19.361702127659576,18.2,21.808510638297875,20.5,57.234042553191486,53.8,48.60085106383562,121.27659574468667,114.00000000000546,0.0,0.0,754.1500000000001,1288.74,-1.0,-114.00000000000546,-76.4,737.6,10.86
9278,194.1,182.45399999999998,19.308510638297875,18.15,21.595744680851062,20.3,51.06382978723405,48.0,49.9396170212723,140.4255319148893,131.9999999999959,0.0,0.0,756.35,1288.74,1.0,-131.9999999999959,-104.4,894.0,10.86
9279,195.4,183.676,19.882978723404257,18.69,21.702127659574465,20.4,57.02127659574468,53.6,48.97293617021422,134.0425531914908,126.00000000000136,0.0,0.0,758.45,1288.74,-1.0,-126.00000000000136,-96.2,921.8,10.86
9280,191.6,180.10399999999998,18.617021276595747,17.5,21.48936170212766,20.2,59.04255319148937,55.5,49.895999999997116,130.85106382978432,122.99999999999727,0.0,0.0,760.5,1288.74,0.0,-122.99999999999727,-95.2,912.4,10.86
9281,195.4,183.676,18.553191489361705,17.44,21.808510638297875,20.5,47.872340425531924,45.0,48.17506382978726,143.61702127659575,135.0,0.0,0.0,762.75,1288.74,0.0,-135.0,-109.6,926.9,10.86
9282,197.2,185.368,18.574468085106385,17.46,21.808510638297875,20.5,50.0,47.0,48.632000000000026,143.61702127659575,135.0,0.0,0.0,765.0,1288.74,0.0,-135.0,-107.5,933.2,10.86
9283,198.1,186.214,18.74468085106383,17.619999999999997,21.702127659574465,20.4,54.57446808510639,51.3,49.23280851064122,140.4255319148965,132.00000000000273,0.0,0.0,767.2,1316.1599999999999,0.0,-132.00000000000273,-104.4,942.6,10.86
9284,131.5,123.61000000000001,18.574468085106385,17.46,21.382978723404257,20.1,56.06382978723405,52.7,49.00702127659865,76.59574468085397,72.00000000000273,0.0,0.0,768.4000000000001,1316.1599999999999,-9.0,-72.00000000000273,-65.6,630.4,10.86
9285,85.4,80.276,18.563829787234045,17.45,21.48936170212766,20.2,62.2340425531915,58.5,47.54314893616878,25.53191489361557,23.999999999998636,0.0,0.0,768.8000000000001,1316.1599999999999,-1.0,-23.999999999998636,16.5,383.7,10.86
9286,93.5,87.88999999999999,18.595744680851062,17.48,21.595744680851062,20.3,69.25531914893617,65.1,47.088723404253884,25.53191489361557,23.999999999998636,0.0,0.0,769.2,1316.1599999999999,0.0,-23.999999999998636,12.5,429.2,10.86
9287,133.5,125.49,18.563829787234045,17.45,21.48936170212766,20.2,59.148936170212764,55.6,47.11638297872197,73.4042553191475,68.99999999999864,0.0,0.0,770.35,1316.1599999999999,-4.0,-68.99999999999864,-33.5,789.7,10.86
9288,179.2,168.44799999999998,18.574468085106385,17.46,21.808510638297875,20.5,64.8936170212766,61.0,48.53072340425535,111.70212765957447,105.0,0.0,0.0,772.1,1316.1599999999999,-9.0,-105.0,-71.4,939.8,10.86
9289,205.8,193.452,18.680851063829788,17.56,21.48936170212766,20.2,67.12765957446808,63.10000000000001,47.88842553191635,134.0425531914908,126.00000000000136,0.0,0.0,774.2,1316.1599999999999,2.0,-126.00000000000136,-101.4,975.5,10.86
9290,182.5,171.54999999999998,18.71276595744681,17.59,21.382978723404257,20.1,57.12765957446809,53.7,46.949999999998575,121.2765957446794,113.99999999999864,0.0,0.0,776.1,1316.1599999999999,-3.0,-113.99999999999864,-89.0,898.8,10.86
9291,202.7,190.53799999999998,19.851063829787236,18.66,21.27659574468085,20.0,54.787234042553195,51.5,48.993914893617074,143.61702127659575,135.0,0.0,0.0,778.35,1316.1599999999999,1.0,-135.0,-113.7,974.4,10.86
9292,188.3,177.002,19.75531914893617,18.57,21.382978723404257,20.1,56.59574468085107,53.2,48.39161702127662,127.65957446808511,120.0,0.0,0.0,780.35,1316.1599999999999,1.0,-120.0,-92.1,719.3,10.86
9293,196.8,184.99200000000002,18.69148936170213,17.57,21.063829787234045,19.8,57.02127659574468,53.6,49.0186382978709,137.23404255319005,128.99999999999864,0.0,0.0,782.5,1316.1599999999999,1.0,-128.99999999999864,-103.3,939.4,10.86
9294,171.0,160.73999999999998,18.71276595744681,17.59,15.319148936170215,14.4,48.51063829787235,45.6,49.462127659574485,127.65957446808511,120.0,0.0,0.0,784.5,1316.1599999999999,-8.0,-120.0,-85.8,555.7,10.86
9295,197.1,185.27399999999997,17.96808510638298,16.89,14.680851063829788,13.8,42.765957446808514,40.2,49.715361702127694,159.5744680851064,150.0,0.0,0.0,787.0,1316.1599999999999,3.0,-150.0,-122.99999999999999,892.8,10.86
9296,200.1,188.09399999999997,18.0,16.919999999999998,15.425531914893618,14.5,43.40425531914893,40.8,48.310255319148936,159.5744680851064,150.0,0.0,0.0,789.5,1343.58,-1.0,-150.0,-124.00000000000001,961.6,10.86
9297,199.0,187.06,18.0,16.919999999999998,15.212765957446809,14.3,45.74468085106383,43.0,48.28042553191782,156.38297872340718,147.00000000000273,0.0,0.0,791.95,1343.58,4.0,-147.00000000000273,-120.9,950.8,10.86
9298,95.4,89.676,18.021276595744684,16.94,15.0,14.1,49.04255319148936,46.1,49.8346382978709,57.44680851063685,53.999999999998636,0.0,0.0,792.85,1343.58,-21.0,-53.999999999998636,-13.1,439.1,10.86
9299,186.0,174.83999999999997,18.010638297872344,16.93,15.212765957446809,14.3,49.57446808510639,46.6,48.38340425532209,140.4255319148965,132.00000000000273,0.0,0.0,795.0500000000001,1343.58,3.0,-132.00000000000273,-90.9,960.0,10.86
9300,198.3,186.402,18.021276595744684,16.94,15.106382978723406,14.2,48.40425531914894,45.5,48.32140425531772,153.1914893617007,143.99999999999864,0.0,0.0,797.45,1343.58,2.0,-143.99999999999864,-124.1,942.5,7.64
9301,146.6,137.80399999999997,17.882978723404253,16.81,15.212765957446809,14.3,43.82978723404256,41.2,47.6321702127689,108.51063829787525,102.00000000000273,0.0,0.0,799.1500000000001,1343.58,-8.0,-102.00000000000273,-63.20000000000001,494.4,7.64
9302,198.8,186.87199999999999,17.829787234042552,16.759999999999998,15.106382978723406,14.2,44.04255319148936,41.4,49.681191489361694,159.5744680851064,150.0,0.0,0.0,801.6500000000001,1343.58,1.0,-150.0,-124.1,954.0,7.64
9303,116.9,109.88600000000001,18.521276595744684,17.41,15.0,14.1,44.46808510638298,41.8,47.89059574468083,79.7872340425532,75.0,0.0,0.0,802.9000000000001,1343.58,8.0,-75.0,-65.8,910.7,7.64
9304,108.0,101.52,18.521276595744684,17.41,15.0,14.1,46.170212765957444,43.4,48.38425531914312,70.21276595744101,65.99999999999454,0.0,0.0,804.0,1343.58,-11.0,-65.99999999999454,-25.3,582.1,7.64
9305,206.1,193.73399999999998,18.5,17.39,15.0,14.1,49.04255319148936,46.1,48.383021276595784,159.5744680851064,150.0,0.0,0.0,806.5,1371.0,0.0,-150.0,-125.1,982.1,7.64
9306,205.4,193.076,18.53191489361702,17.419999999999998,20.000000000000004,18.8,58.08510638297873,54.6,47.15804255319152,143.61702127659575,135.0,0.0,0.0,808.75,1371.0,1.0,-135.0,-104.4,979.6,7.64
9307,201.6,189.504,18.372340425531917,17.27,23.085106382978722,21.7,66.91489361702128,62.9,49.71940425532352,130.85106382979157,123.00000000000409,0.0,0.0,810.8000000000001,1371.0,0.0,-123.00000000000409,-96.2,962.4,7.64
9308,200.1,188.09399999999997,18.382978723404257,17.28,23.297872340425535,21.9,75.1063829787234,70.6,49.96982978723263,121.2765957446794,113.99999999999864,0.0,0.0,812.7,1371.0,-1.0,-113.99999999999864,-87.9,960.5,7.64
9309,197.8,185.93200000000002,18.351063829787233,17.25,24.893617021276594,23.4,83.72340425531915,78.7,49.54672340425822,108.51063829787525,102.00000000000273,0.0,0.0,814.4000000000001,1371.0,-2.0,-102.00000000000273,-72.5,941.5,7.64
9310,113.0,106.22,20.734042553191493,19.490000000000002,27.02127659574468,25.4,137.6595744680851,129.4,48.17489361701746,0.0,0.0,33.00000000000409,31.020000000003844,813.85,1371.0,-2.0,33.00000000000409,76.7,479.2,7.64
9311,203.5,191.29,20.776595744680854,19.53,28.297872340425535,26.6,151.59574468085106,142.5,47.67808510638443,38.297872340426984,36.000000000001364,0.0,0.0,814.45,1371.0,0.0,-36.000000000001364,-10.9,929.7,7.64
9312,202.5,190.35,20.74468085106383,19.5,29.787234042553195,28.0,165.74468085106383,155.8,48.26702127659721,22.340425531916345,21.000000000001364,0.0,0.0,814.8000000000001,1371.0,0.0,-21.000000000001364,9.3,960.4,7.64
9313,185.9,174.746,18.42553191489362,17.32,29.361702127659576,27.6,162.1276595744681,152.4,47.93485106382545,12.765957446804158,11.999999999995907,0.0,0.0,815.0,1371.0,2.0,-11.999999999995907,8.4,861.9,7.64
