k,gP1,gP2,dA1,dA2,dB1,dB2,dC1,dC2,s,v,xFC1,xFC2,xFD1,xFD2,bF,bF_actual,s_actual,xFD1_xFC2,xFD1_xFC2_actual,solar_radiation
19229,45.25,44.345,1.0816326530612246,1.06,0.7142857142857142,0.7,7.448979591836735,7.3,0.0,0.0,35.100102040816324,34.3981,0.0,0.0,1703.0777995756036,2385.54,-3.0,-34.3981,-39.8,243.9
19230,44.08333333333333,43.20166666666666,1.0918367346938773,1.0699999999999998,0.7142857142857142,0.7,6.836734693877551,6.7,0.0,0.0,34.55880952380952,33.86763333333333,0.0,0.0,1703.6405570533595,2385.54,1.0,-33.86763333333333,-42.9,232.7
19231,42.25,41.405,1.0612244897959182,1.04,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,32.48663265306123,31.836900000000004,0.0,0.0,1704.1694684128024,2385.54,2.0,-31.836900000000004,-41.9,220.5
19232,40.25,39.445,1.6326530612244898,1.6,0.7142857142857142,0.7,8.16326530612245,8.0,0.0,0.0,28.934795918367342,28.356099999999994,0.0,0.0,1704.6403659100006,2385.54,2.0,-28.356099999999994,-39.9,217.1
19233,44.333333333333336,43.44666666666667,2.295918367346939,2.25,0.7142857142857142,0.7,9.795918367346939,9.6,0.0,0.0,30.640544217687086,30.02773333333334,0.0,0.0,1705.139123491857,2385.54,-1.0,-30.02773333333334,-37.7,228.7
19234,48.25,47.285000000000004,2.4489795918367347,2.4,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,35.65234693877551,34.9393,0.0,0.0,1705.7197400194002,2385.54,-5.0,-34.9393,-38.8,245.9
19235,52.333333333333336,51.28666666666666,2.357142857142857,2.31,0.7142857142857142,0.7,6.73469387755102,6.6,0.0,0.0,41.480544217687076,40.650933333333334,0.0,0.0,1706.3955498552157,2385.54,-6.0,-40.650933333333334,-45.0,278.7
19236,54.166666666666664,53.08333333333333,2.7040816326530615,2.65,0.7142857142857142,0.7,6.938775510204082,6.8,0.0,0.0,42.726190476190474,41.87166666666667,0.0,0.0,1707.0917045707768,2385.54,-1.0,-41.87166666666667,-51.1,277.6
19237,54.75,53.655,2.1530612244897966,2.1100000000000003,0.7142857142857142,0.7,7.142857142857143,7.0,6.661338147750939e-15,0.0,43.64479591836736,42.7719,0.0,0.0,1707.802862479072,2385.54,-1.0,-42.7719,-52.1,285.1
19238,54.50000000000001,53.410000000000004,1.030612244897959,1.01,0.7142857142857142,0.7,8.16326530612245,8.0,0.0,0.0,43.50183673469388,42.631800000000005,0.0,0.0,1708.5116846762096,2385.54,1.0,-42.631800000000005,-53.1,285.1
19239,54.333333333333336,53.24666666666667,1.1020408163265307,1.08,0.7142857142857142,0.7,9.795918367346939,9.6,0.0,0.0,41.63442176870749,40.80173333333334,0.0,0.0,1709.1900050534139,2385.54,0.0,-40.80173333333334,-52.1,274.7
19240,49.416666666666664,48.42833333333333,1.1632653061224492,1.1400000000000001,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,38.08139455782313,37.319766666666666,0.0,0.0,1709.8102919745197,2385.54,5.0,-37.319766666666666,-52.1,246.0
19241,46.583333333333336,45.651666666666664,1.1326530612244898,1.1099999999999999,0.7142857142857142,0.7,6.73469387755102,6.6,6.661338147750939e-15,0.0,37.07003401360545,36.32863333333334,0.0,0.0,1710.41405938645,2385.54,2.0,-36.32863333333334,-47.0,236.8
19242,47.16666666666667,46.22333333333334,1.0612244897959182,1.04,0.7142857142857142,0.7,6.938775510204082,6.8,0.0,0.0,37.50904761904763,36.75886666666668,0.0,0.0,1711.0249967501682,2385.54,-1.0,-36.75886666666668,-44.9,239.5
19243,50.0,49.0,1.0408163265306125,1.02,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,40.10204081632653,39.300000000000004,0.0,0.0,1711.6782857251712,2385.54,-3.0,-39.300000000000004,-46.0,263.0
19244,52.333333333333336,51.28666666666666,1.112244897959184,1.09,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,41.60299319727891,40.77093333333333,0.0,0.0,1712.356089602441,2385.54,-2.0,-40.77093333333333,-49.0,267.7
19245,52.75,51.69499999999999,1.4183673469387756,1.3900000000000001,0.7142857142857142,0.7,9.081632653061224,8.9,0.0,0.0,40.48071428571428,39.671099999999996,0.0,0.0,1713.0155622463512,2385.54,2.0,-39.671099999999996,-51.0,270.0
19246,52.75,51.69499999999999,1.4285714285714284,1.4,0.6122448979591837,0.6,8.571428571428573,8.4,0.0,0.0,41.08275510204081,40.26109999999999,0.0,0.0,1713.6848675641222,2385.54,0.0,-40.26109999999999,-49.1,262.7
19247,51.74999999999999,50.714999999999996,1.5408163265306123,1.51,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,41.82724489795919,40.990700000000004,0.0,0.0,1714.366332212588,2385.54,-2.0,-40.990700000000004,-49.1,261.8
19248,50.58333333333334,49.57166666666667,1.489795918367347,1.46,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,40.63289115646259,39.82023333333334,0.0,0.0,1715.0282884018116,2385.54,2.0,-39.82023333333334,-51.1,255.1
19249,50.16666666666667,49.16333333333334,1.4183673469387756,1.3900000000000001,0.7142857142857142,0.7,7.040816326530613,6.9,0.0,0.0,39.98986394557824,39.19006666666668,0.0,0.0,1715.679741151301,2385.54,0.0,-39.19006666666668,-49.0,252.0
19250,48.083333333333336,47.12166666666667,1.5,1.47,0.6122448979591837,0.6,8.061224489795919,7.900000000000001,0.0,0.0,36.948197278911564,36.20923333333334,0.0,0.0,1716.281512693782,2385.54,4.0,-36.20923333333334,-49.0,241.9
19251,50.833333333333336,49.81666666666667,1.489795918367347,1.46,0.7142857142857142,0.7,9.183673469387756,9.0,0.0,0.0,38.42891156462586,37.66033333333334,0.0,0.0,1716.9074686344914,2385.54,-2.0,-37.66033333333334,-44.9,255.0
19252,51.833333333333336,50.79666666666667,1.4489795918367347,1.42,0.6122448979591837,0.6,8.469387755102042,8.3,0.0,0.0,40.26605442176871,39.46073333333333,0.0,0.0,1717.5634306159116,2385.54,-2.0,-39.46073333333333,-47.0,263.6
19253,56.916666666666664,55.77833333333333,1.469387755102041,1.44,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,46.96200680272109,46.02276666666667,0.0,0.0,1718.328759163592,2385.54,-9.0,-46.02276666666667,-49.0,285.4
19254,59.16666666666667,57.983333333333334,1.8979591836734697,1.86,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,48.63639455782313,47.66366666666667,0.0,0.0,1719.1214352792772,2385.54,-1.0,-47.66366666666667,-58.3,303.8
19255,60.66666666666668,59.45333333333334,1.8367346938775513,1.8,0.7142857142857142,0.7,7.040816326530613,6.9,0.0,0.0,49.86149659863947,48.86426666666667,0.0,0.0,1719.9341206022862,2385.54,2.0,-48.86426666666667,-59.3,293.1
19256,49.75,48.755,1.7448979591836737,1.7100000000000002,0.6122448979591837,0.6,7.551020408163265,7.4,0.0,0.0,38.84683673469388,38.0699,0.0,0.0,1720.5668990014988,2385.54,9.0,-38.0699,-57.2,248.7
19257,48.25,47.285000000000004,1.1224489795918366,1.1,0.7142857142857142,0.7,10.000000000000002,9.8,0.0,0.0,35.44826530612246,34.73930000000001,0.0,0.0,1721.1441667679333,2385.54,3.0,-34.73930000000001,-47.9,243.7
19258,51.00000000000001,49.980000000000004,1.030612244897959,1.01,0.7142857142857142,0.7,8.979591836734693,8.8,0.0,0.0,39.25551020408164,38.470400000000005,0.0,0.0,1721.7836189570999,2385.54,-4.0,-38.470400000000005,-42.9,260.4
19259,57.41666666666668,56.26833333333334,1.1326530612244898,1.1099999999999999,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,47.788741496598654,46.83296666666668,0.0,0.0,1722.5624466179254,2385.54,-10.0,-46.83296666666668,-47.0,285.2
19260,58.166666666666664,57.00333333333333,1.1326530612244898,1.1099999999999999,0.7142857142857142,0.7,6.836734693877551,6.7,0.0,0.0,48.31965986394559,47.35326666666668,0.0,0.0,1723.3499451665898,2385.54,-1.0,-47.35326666666668,-58.2,282.9
19261,54.25,53.165,1.1020408163265307,1.08,0.7142857142857142,0.7,7.040816326530613,6.9,0.0,0.0,44.307857142857145,43.42170000000001,0.0,0.0,1724.0719168166445,2385.54,5.0,-43.42170000000001,-59.3,267.1
19262,58.58333333333333,57.41166666666666,2.1122448979591835,2.07,0.7142857142857142,0.7,8.061224489795919,7.900000000000001,0.0,0.0,46.52391156462585,45.59343333333333,0.0,0.0,1724.8300833002831,2412.96,-3.0,-45.59343333333333,-54.2,288.2
19263,62.00000000000001,60.76000000000001,2.1020408163265305,2.06,0.7142857142857142,0.7,9.285714285714286,9.1,0.0,0.0,48.657959183673476,47.68480000000001,0.0,0.0,1725.6231051368666,2412.96,-4.0,-47.68480000000001,-57.2,322.5
19264,70.08333333333334,68.68166666666667,1.0408163265306125,1.02,0.7142857142857142,0.7,8.469387755102042,8.3,0.0,0.0,58.4571768707483,57.28803333333333,0.0,0.0,1726.576180069317,2412.96,-10.0,-57.28803333333333,-61.300000000000004,355.2
19265,78.25000000000001,76.685,1.4387755102040816,1.41,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,67.89928571428572,66.5413,0.0,0.0,1727.6834751598035,2412.96,-11.0,-66.5413,-71.6,425.2
19266,78.08333333333334,76.52166666666668,1.1632653061224492,1.1400000000000001,0.7142857142857142,0.7,6.938775510204082,6.8,0.0,0.0,67.70534013605445,66.35123333333335,0.0,0.0,1728.7876013652174,2412.96,0.0,-66.35123333333335,-82.8,390.3
19267,80.91666666666666,79.29833333333333,1.1224489795918366,1.1,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,70.31874149659863,68.91236666666666,0.0,0.0,1729.9344120220603,2412.96,-4.0,-68.91236666666666,-82.9,384.8
19268,71.58333333333334,70.15166666666669,3.2653061224489797,3.2,0.6122448979591837,0.6,7.244897959183673,7.1,0.0,0.0,59.02921768707485,57.848633333333346,0.0,0.0,1730.8968259765372,2412.96,15.0,-57.848633333333346,-87.1,367.8
19269,70.66666666666667,69.25333333333333,3.306122448979592,3.2399999999999998,0.7142857142857142,0.7,9.795918367346939,9.6,0.0,0.0,55.43700680272109,54.32826666666667,0.0,0.0,1731.8005661908223,2412.96,3.0,-54.32826666666667,-71.5,361.0
19270,74.08333333333334,72.60166666666666,3.7653061224489797,3.69,0.7142857142857142,0.7,10.714285714285715,10.5,6.661338147750939e-15,0.0,57.40778911564626,56.259633333333326,0.0,0.0,1732.7364949458117,2412.96,-4.0,-56.259633333333326,-68.4,381.4
19271,66.66666666666667,65.33333333333334,3.8673469387755097,3.7899999999999996,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,53.50680272108844,52.436666666666675,0.0,0.0,1733.6087066537614,2412.96,6.0,-52.436666666666675,-72.5,324.5
19272,73.25,71.785,3.8061224489795915,3.7299999999999995,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,59.713571428571434,58.51930000000001,0.0,0.0,1734.5822947117213,2412.96,-8.0,-58.51930000000001,-66.4,371.9
19273,70.5,69.09,1.8877551020408163,1.85,0.7142857142857142,0.7,7.755102040816325,7.599999999999999,0.0,0.0,58.73285714285715,57.55820000000001,0.0,0.0,1735.5398634627597,2412.96,1.0,-57.55820000000001,-74.6,347.4
19274,76.58333333333334,75.05166666666668,1.510204081632653,1.48,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,64.97003401360546,63.67063333333335,0.0,0.0,1736.5993051451183,2412.96,-5.0,-63.67063333333335,-73.6,391.4
19275,73.91666666666667,72.43833333333333,1.653061224489796,1.6199999999999999,0.7142857142857142,0.7,10.000000000000002,9.8,0.0,0.0,60.07098639455783,58.86956666666667,0.0,0.0,1737.5787279902577,2412.96,5.0,-58.86956666666667,-78.6,385.8
19276,76.66666666666667,75.13333333333334,1.3673469387755102,1.34,0.7142857142857142,0.7,10.102040816326532,9.9,0.0,0.0,62.94965986394559,61.69066666666669,0.0,0.0,1738.6051681893073,2412.96,-6.0,-61.69066666666669,-73.5,391.7
19277,73.41666666666667,71.94833333333334,2.0918367346938775,2.05,0.6122448979591837,0.6,6.632653061224491,6.5,0.0,0.0,62.61159863945579,61.35936666666667,0.0,0.0,1739.6260856952501,2412.96,3.0,-61.35936666666667,-79.7,368.8
19278,77.99999999999999,76.43999999999998,2.1224489795918364,2.08,0.7142857142857142,0.7,6.938775510204082,6.8,1.3322676295501878e-14,0.0,66.66448979591839,65.33120000000001,0.0,0.0,1740.7131994024978,2412.96,-5.0,-65.33120000000001,-76.6,402.1
19279,70.75,69.33500000000001,1.1326530612244898,1.1099999999999999,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,60.34520408163266,59.1383,0.0,0.0,1741.6970970226316,2412.96,8.0,-59.1383,-81.8,344.4
19280,62.08333333333334,60.84166666666667,1.0918367346938773,1.0699999999999998,0.6122448979591837,0.6,7.755102040816325,7.599999999999999,0.0,0.0,51.38248299319728,50.35483333333333,0.0,0.0,1742.5346025477568,2412.96,10.0,-50.35483333333333,-73.5,309.5
19281,63.833333333333336,62.55666666666667,1.1020408163265307,1.08,0.7142857142857142,0.7,10.000000000000002,9.8,0.0,0.0,50.74034013605442,49.72553333333334,0.0,0.0,1743.3616189020431,2412.96,0.0,-49.72553333333334,-61.300000000000004,368.6
19282,56.16666666666668,55.04333333333335,1.0408163265306125,1.02,0.7142857142857142,0.7,9.591836734693878,9.4,0.0,0.0,43.69639455782314,42.822466666666685,0.0,0.0,1744.0735833182018,2412.96,8.0,-42.822466666666685,-61.2,273.9
19283,58.83333333333333,57.656666666666666,1.0714285714285716,1.05,0.7142857142857142,0.7,6.73469387755102,6.6,0.0,0.0,49.13625850340136,48.15353333333333,0.0,0.0,1744.8743981335074,2412.96,-4.0,-48.15353333333333,-55.1,282.3
19284,67.25,65.905,1.112244897959184,1.09,0.7142857142857142,0.7,6.938775510204082,6.8,0.0,0.0,57.13969387755101,55.9969,0.0,0.0,1745.805934925776,2440.38,-11.0,-55.9969,-59.2,299.1
19285,62.00000000000001,60.76000000000001,1.1224489795918366,1.1,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,51.88244897959185,50.844800000000006,0.0,0.0,1746.6516024531745,2440.38,7.0,-50.844800000000006,-70.4,337.9
19286,66.0,64.68,1.0714285714285716,1.05,0.6122448979591837,0.6,7.959183673469388,7.800000000000001,0.0,0.0,55.03714285714287,53.93640000000001,0.0,0.0,1747.548795801572,2440.38,-4.0,-53.93640000000001,-63.3,337.7
19287,76.58333333333334,75.05166666666668,2.1734693877551017,2.13,0.7142857142857142,0.7,10.408163265306122,10.2,0.0,0.0,61.755748299319734,60.520633333333336,0.0,0.0,1748.5557254749983,2440.38,-9.0,-60.520633333333336,-67.4,339.2
19288,67.91666666666669,66.55833333333335,2.13265306122449,2.09,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,55.13996598639457,54.03716666666668,0.0,0.0,1749.4545963637172,2440.38,12.0,-54.03716666666668,-76.6,365.7
19289,82.00000000000001,80.36000000000001,1.4081632653061227,1.3800000000000001,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,70.89061224489798,69.47280000000002,0.0,0.0,1750.6107269091208,2440.38,-22.0,-69.47280000000002,-64.3,389.8
19290,80.66666666666667,79.05333333333334,1.3775510204081636,1.35,0.7142857142857142,0.7,6.938775510204082,6.8,0.0,0.0,70.02272108843538,68.62226666666666,0.0,0.0,1751.7526807428383,2440.38,2.0,-68.62226666666666,-87.0,421.2
19291,83.50000000000001,81.83000000000001,1.4081632653061227,1.3800000000000001,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,72.56469387755104,71.11340000000001,0.0,0.0,1752.936152323491,2440.38,-3.0,-71.11340000000001,-84.8,411.1
19292,83.33333333333334,81.66666666666667,1.469387755102041,1.44,0.7142857142857142,0.7,8.571428571428573,8.4,0.0,0.0,70.91156462585035,69.49333333333334,0.0,0.0,1754.0926216095609,2440.38,0.0,-69.49333333333334,-88.0,400.4
19293,83.91666666666667,82.23833333333334,1.4795918367346939,1.45,0.7142857142857142,0.7,10.204081632653061,10.0,0.0,0.0,69.84037414965988,68.44356666666668,0.0,0.0,1755.2315936280502,2440.38,2.0,-68.44356666666668,-87.9,426.0
19294,86.75,85.015,1.3877551020408163,1.3599999999999999,0.7142857142857142,0.7,6.530612244897959,6.4,0.0,0.0,76.38234693877551,74.85470000000001,0.0,0.0,1756.4774167297899,2440.38,-7.0,-74.85470000000001,-85.9,437.1
19295,90.5,88.69,1.469387755102041,1.44,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,79.87367346938775,78.2762,0.0,0.0,1757.7802635857063,2440.38,-4.0,-78.2762,-93.1,443.0
19296,93.66666666666669,91.79333333333335,1.193877551020408,1.17,0.6122448979591837,0.6,7.040816326530613,6.9,0.0,0.0,82.94639455782315,81.28746666666669,0.0,0.0,1759.1332969165537,2440.38,-4.0,-81.28746666666669,-97.3,455.9
19297,77.66666666666667,76.11333333333334,1.193877551020408,1.17,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,66.34802721088437,65.02106666666668,0.0,0.0,1760.2152222277014,2440.38,22.0,-65.02106666666668,-101.3,369.8
19298,77.25,75.70500000000001,1.183673469387755,1.16,0.7142857142857142,0.7,10.408163265306122,10.2,0.0,0.0,63.39887755102041,62.1309,0.0,0.0,1761.2489770124791,2440.38,-1.0,-62.1309,-78.6,363.4
19299,88.58333333333334,86.81166666666667,1.153061224489796,1.1300000000000001,0.7142857142857142,0.7,11.020408163265309,10.8,0.0,0.0,73.92391156462585,72.44543333333333,0.0,0.0,1762.4546396523908,2440.38,-12.0,-72.44543333333333,-79.7,442.5
19300,84.33333333333334,82.64666666666668,1.173469387755102,1.15,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,74.12625850340137,72.64373333333334,0.0,0.0,1763.6636060866401,2440.38,3.0,-72.64373333333334,-92.0,460.2
19301,90.75000000000001,88.935,1.3775510204081636,1.35,0.6122448979591837,0.6,6.836734693877551,6.7,0.0,0.0,80.10846938775511,78.5063,0.0,0.0,1764.9702807563672,2440.38,-10.0,-78.5063,-89.0,475.6
19302,92.08333333333333,90.24166666666665,1.6938775510204085,1.6600000000000001,0.6122448979591837,0.6,7.142857142857143,7.0,1.3322676295501878e-14,0.0,80.79268707482994,79.17683333333333,0.0,0.0,1766.2881296749752,2440.38,0.0,-79.17683333333333,-99.3,455.3
19303,97.41666666666669,95.46833333333335,1.7346938775510206,1.7,0.6122448979591837,0.6,7.244897959183673,7.1,0.0,0.0,85.87649659863946,84.15896666666667,0.0,0.0,1767.6890128312898,2440.38,-6.0,-84.15896666666667,-99.3,496.4
19304,91.08333333333333,89.26166666666667,1.6938775510204085,1.6600000000000001,0.7142857142857142,0.7,10.714285714285715,10.5,0.0,0.0,76.13921768707483,74.61643333333333,0.0,0.0,1768.930852364499,2467.8,11.0,-74.61643333333333,-105.4,474.8
19305,80.16666666666666,78.56333333333332,1.7142857142857146,1.6800000000000002,0.7142857142857142,0.7,10.612244897959183,10.4,0.0,0.0,65.52251700680272,64.21206666666667,0.0,0.0,1769.9992845447578,2467.8,12.0,-64.21206666666667,-94.1,395.7
19306,65.83333333333334,64.51666666666667,1.5714285714285714,1.54,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,55.5982993197279,54.48633333333334,0.0,0.0,1770.9056201010287,2467.8,1.0,-54.48633333333334,-68.4,337.4
19307,70.33333333333334,68.92666666666668,1.5714285714285714,1.54,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,59.08993197278913,57.908133333333346,0.0,0.0,1771.8689847509643,2467.8,-5.0,-57.908133333333346,-67.4,351.0
19308,80.5,78.89,1.0714285714285716,1.05,0.7142857142857142,0.7,7.857142857142858,7.699999999999999,0.0,0.0,69.24714285714286,67.8622,0.0,0.0,1772.998249548646,2467.8,-8.0,-67.8622,-76.7,404.8
19309,71.83333333333334,70.39666666666668,2.0918367346938775,2.05,0.7142857142857142,0.7,8.36734693877551,8.2,0.0,0.0,59.22319727891156,58.03873333333333,0.0,0.0,1773.9637887726187,2467.8,11.0,-58.03873333333333,-84.8,350.3
19310,77.91666666666667,76.35833333333333,2.0918367346938775,2.05,0.7142857142857142,0.7,10.306122448979592,10.1,0.0,0.0,63.24608843537415,61.98116666666665,0.0,0.0,1774.9950342532743,2467.8,-5.0,-61.98116666666665,-73.5,414.8
19311,73.75,72.275,2.081632653061225,2.04,0.7142857142857142,0.7,7.551020408163265,7.4,0.0,0.0,61.928061224489795,60.6895,0.0,0.0,1776.0047509249066,2467.8,5.0,-60.6895,-78.7,402.1
19312,77.99999999999999,76.43999999999998,1.4285714285714284,1.4,0.7142857142857142,0.7,6.73469387755102,6.6,0.0,0.0,67.56244897959184,66.21119999999999,0.0,0.0,1777.1064949201555,2467.8,-9.0,-66.21119999999999,-73.6,432.6
19313,83.75000000000001,82.07500000000002,2.5102040816326534,2.46,0.7142857142857142,0.7,7.040816326530613,6.9,0.0,0.0,71.80969387755104,70.3735,0.0,0.0,1778.277609480327,2467.8,-5.0,-70.3735,-82.9,458.2
19314,70.41666666666667,69.00833333333333,2.5000000000000004,2.45,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,58.44710884353741,57.278166666666664,0.0,0.0,1779.2304673138287,2467.8,16.0,-57.278166666666664,-88.0,367.3
19315,67.50000000000001,66.15000000000002,1.3775510204081636,1.35,0.7142857142857142,0.7,9.285714285714286,9.1,0.0,0.0,54.77244897959185,53.67700000000001,0.0,0.0,1780.1233047500282,2467.8,4.0,-53.67700000000001,-71.5,374.7
19316,79.16666666666667,77.58333333333333,1.3877551020408163,1.3599999999999999,0.7142857142857142,0.7,10.306122448979592,10.1,0.0,0.0,65.1751700680272,63.87166666666666,0.0,0.0,1781.1860524045012,2467.8,-12.0,-63.87166666666666,-67.4,391.8
19317,88.91666666666667,87.13833333333334,1.173469387755102,1.15,0.7142857142857142,0.7,6.632653061224491,6.5,0.0,0.0,78.61792517006803,77.04556666666666,0.0,0.0,1782.4683639962263,2467.8,-16.0,-77.04556666666666,-79.7,482.8
19318,67.83333333333333,66.47666666666666,1.1428571428571428,1.1199999999999999,0.7142857142857142,0.7,6.836734693877551,6.7,0.0,0.0,57.78278911564627,56.62713333333334,0.0,0.0,1783.4103670834177,2467.8,26.0,-56.62713333333334,-96.2,337.8
19319,71.58333333333334,70.15166666666669,1.0408163265306125,1.02,0.6122448979591837,0.6,7.142857142857143,7.0,0.0,0.0,61.35574829931974,60.12863333333334,0.0,0.0,1784.4107275619394,2467.8,-5.0,-60.12863333333334,-69.5,352.6
19320,100.91666666666666,98.89833333333331,1.3571428571428572,1.33,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,89.47996598639455,87.69036666666666,0.0,0.0,1785.8704492623228,2467.8,-34.0,-87.69036666666666,-74.6,502.7
19321,100.75000000000001,98.73500000000001,3.2551020408163267,3.19,0.7142857142857142,0.7,10.204081632653061,10.0,0.0,0.0,84.56153061224492,82.87030000000003,0.0,0.0,1787.2498350585402,2467.8,4.0,-82.87030000000003,-109.6,500.9
19322,106.08333333333333,103.96166666666666,3.306122448979592,3.2399999999999998,0.7142857142857142,0.7,10.102040816326532,9.9,1.3322676295501878e-14,0.0,89.83921768707485,88.04243333333334,0.0,0.0,1788.715421697594,2467.8,-7.0,-88.04243333333334,-105.5,530.8
19323,110.08333333333334,107.88166666666666,3.244897959183674,3.18,0.6122448979591837,0.6,6.73469387755102,6.6,0.0,0.0,97.28982993197279,95.34403333333333,0.0,0.0,1790.3027002043943,2495.2200000000003,-6.0,-95.34403333333333,-112.7,532.2
19324,110.08333333333334,107.88166666666666,3.561224489795918,3.4899999999999998,0.7142857142857142,0.7,7.040816326530613,6.9,0.0,0.0,96.56534013605443,94.63403333333335,0.0,0.0,1791.878143790583,2495.2200000000003,1.0,-94.63403333333335,-118.9,554.5
19325,100.25,98.245,1.112244897959184,1.09,0.6122448979591837,0.6,7.346938775510205,7.2,0.0,0.0,89.17357142857144,87.3901,0.0,0.0,1793.3328535791056,2495.2200000000003,8.0,-87.3901,-117.7,476.6
19326,118.33333333333334,115.96666666666667,1.1632653061224492,1.1400000000000001,0.7142857142857142,0.7,8.775510204081634,8.6,0.0,0.0,105.31360544217688,103.20733333333334,0.0,0.0,1795.0511824684743,2495.2200000000003,-18.0,-103.20733333333334,-109.5,583.5
19327,97.00000000000001,95.06000000000002,1.704081632653061,1.67,0.6122448979591837,0.6,10.408163265306122,10.2,0.0,0.0,82.33551020408164,80.68880000000001,0.0,0.0,1796.394200750625,2495.2200000000003,26.0,-80.68880000000001,-128.1,517.5
19328,105.08333333333333,102.98166666666665,1.7551020408163265,1.72,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,93.16534013605443,91.30203333333333,0.0,0.0,1797.9141049119798,2495.2200000000003,-9.0,-91.30203333333333,-101.3,517.5
19329,101.91666666666666,99.87833333333333,2.408163265306123,2.3600000000000003,0.6122448979591837,0.6,6.938775510204082,6.8,0.0,0.0,89.91914965986395,88.12076666666667,0.0,0.0,1799.3809864423192,2495.2200000000003,-1.0,-88.12076666666667,-110.5,511.4
19330,105.66666666666666,103.55333333333333,2.6530612244897958,2.6,0.7142857142857142,0.7,7.142857142857143,7.0,1.3322676295501878e-14,0.0,93.04312925170069,91.18226666666668,0.0,0.0,1800.898891505777,2495.2200000000003,-1.0,-91.18226666666668,-111.6,582.5
19331,116.0,113.68,1.6428571428571428,1.61,0.7142857142857142,0.7,8.26530612244898,8.1,0.0,0.0,103.05755102040817,100.99640000000001,0.0,0.0,1802.5803639402188,2495.2200000000003,-1.0,-100.99640000000001,-126.1,584.9
19332,109.83333333333334,107.63666666666667,1.6428571428571428,1.61,0.7142857142857142,0.7,10.102040816326532,9.9,1.3322676295501878e-14,0.0,95.17748299319732,93.27393333333336,0.0,0.0,1804.1331269154105,2495.2200000000003,10.0,-93.27393333333336,-127.0,555.0
19333,115.91666666666667,113.59833333333333,1.3673469387755102,1.34,0.7142857142857142,0.7,9.591836734693878,9.4,0.0,0.0,101.92486394557822,99.88636666666666,0.0,0.0,1805.796095560061,2495.2200000000003,-9.0,-99.88636666666666,-116.7,592.1
19334,114.75,112.455,1.0816326530612246,1.06,0.7142857142857142,0.7,6.73469387755102,6.6,0.0,0.0,103.92438775510203,101.8459,0.0,0.0,1807.4917214306322,2495.2200000000003,0.0,-101.8459,-126.0,528.3
19335,105.75000000000001,103.635,1.0510204081632653,1.03,0.7142857142857142,0.7,7.142857142857143,7.0,0.0,0.0,94.72683673469389,92.8323,0.0,0.0,1809.0371189389107,2495.2200000000003,10.0,-92.8323,-126.1,572.5
19336,116.75,114.41499999999999,1.1020408163265307,1.08,0.7142857142857142,0.7,7.346938775510205,7.2,0.0,0.0,105.25173469387755,103.1467,0.0,0.0,1810.7544215684584,2495.2200000000003,-11.0,-103.1467,-115.8,568.1
19337,109.91666666666666,107.71833333333333,1.0714285714285716,1.05,0.7142857142857142,0.7,9.795918367346939,9.6,0.0,0.0,96.13670068027211,94.21396666666666,0.0,0.0,1812.3228435918147,2522.6400000000003,10.0,-94.21396666666666,-127.2,562.8
19338,100.16666666666667,98.16333333333334,2.1530612244897966,2.1100000000000003,0.7142857142857142,0.7,10.714285714285715,10.5,0.0,0.0,84.58170068027212,82.89006666666667,0.0,0.0,1813.7025323800824,2522.6400000000003,12.0,-82.89006666666667,-116.7,483.9
