太陽光発電電力,系統購入電力,蓄電池MegaPower放電電力,工場全消費電力,6600/210-105V 75kVA 全体,6600/210V 300kVA 全体,6600/210V 500kVA 全体,No.1系特定負荷 商用電力,No.2系特定負荷 商用電力,No1太陽光PCS直流電力,No1太陽光PCS交流電力,No2太陽光PCS直流電力,No2太陽光PCS交流電力,日射量,直流電力の合計値,蓄電池,売買電単価,売買電価格(30分ごと),交流/直流,Unnamed: 21,Unnamed: 22,テクシード国府工場動力Tr,テクシード国府工場電灯Tr,テクシード国府工場全体,Unnamed: 26,Unnamed: 27
0.0,0,18.4,16.2,1.47,0.6,13.3,4.8,0.2,0,0,0,0,-0.9,0,67.0,10.21,8.0,0.0,,,0.0,2.0,3.0,,
0.0,0,18.4,17.3,1.48,0.6,14.4,4.8,0.2,0,0,0,0,-0.9,0,67.0,10.21,8.5,0.0,,,0.0,2.0,2.0,,
0.0,0,15.3,12.0,0.9099999999999999,0.6,9.7,4.8,0.2,0,0,0,0,-1.3,0,67.0,10.21,8.01,0.0,,,0.0,2.0,2.0,,
0.0,0,13.3,12.0,0.9400000000000001,0.6,9.7,4.8,0.2,0,0,0,0,-1.2,0,67.0,10.21,7.54,0.0,,,0.0,2.0,2.0,,
0.0,0,14.3,12.1,0.86,0.6,9.8,4.8,0.2,0,0,0,0,-1.3,0,67.0,10.21,7.7,0.0,,,0.0,2.0,2.0,,
0.0,-1,14.3,13.6,0.9199999999999999,0.6,10.7,4.8,0.2,0,0,0,0,-1.2,0,67.0,10.21,8.01,0.0,,,0.0,2.0,2.0,,
0.0,0,17.4,14.9,1.0,0.5,12.4,4.9,0.2,0,0,0,0,-1.1,0,67.0,10.21,7.37,0.0,,,0.0,2.0,2.0,,
0.0,0,17.4,15.7,0.96,0.6,13.5,4.9,0.2,0,0,0,0,-0.8,0,67.0,10.21,7.37,0.0,,,0.0,2.0,2.0,,
0.0,0,19.5,16.4,1.01,0.6,14.2,4.9,0.2,0,0,0,0,-1.0,0,67.0,10.21,7.14,0.0,,,0.0,3.0,3.0,,
0.0,0,13.3,11.4,1.0,0.6,9.1,4.9,0.2,0,0,0,0,-0.9,0,67.0,10.21,7.14,0.0,,,0.0,3.0,3.0,,
0.0,0,13.3,11.3,0.9099999999999999,0.5,9.1,4.9,0.2,0,0,0,0,-0.9,0,67.0,10.21,7.37,0.0,,,0.0,2.0,2.0,,
0.0,0,14.3,12.7,0.89,0.5,11.8,4.8,0.2,0,0,0,0,-1.0,0,67.0,10.21,7.37,0.0,,,0.0,2.0,2.0,,
0.0,0,16.4,15.0,0.9,0.5,12.6,4.8,0.2,0,0,0,0,-0.6,0,67.0,10.21,7.39,0.0,,,0.0,2.0,2.0,,
0.0,1,17.4,15.7,0.9199999999999999,0.5,13.6,4.8,0.2,0,0,0,0,-0.5,0,67.0,10.21,7.37,0.0,,,0.0,2.0,2.0,,
0.0,0,19.4,17.3,0.9099999999999999,0.5,13.1,4.8,0.2,0,0,0,0,-0.7,0,67.0,10.21,7.37,0.0,,,0.0,2.0,2.0,,
0.0,0,17.4,16.2,0.8699999999999999,0.5,14.0,4.8,0.1,0,0,0,0,-0.5,0,67.0,10.21,7.29,0.0,,,0.0,2.0,2.0,,
0.0,0,18.4,16.2,1.15,0.5,12.6,4.8,0.1,0,0,0,0,-0.6,0,67.0,10.21,7.37,0.0,,,0.0,2.0,2.0,,
0.0,0,14.3,12.8,0.93,0.5,10.6,4.8,0.1,0,0,0,0,-0.6,0,67.0,10.21,7.37,0.0,,,0.0,2.0,2.0,,
0.0,0,15.3,13.9,1.17,0.5,11.4,4.7,0.1,0,0,0,0,-0.5,0,67.0,10.21,6.93,0.0,,,0.0,2.0,2.0,,
0.0,0,16.4,13.8,0.9199999999999999,0.5,11.6,4.7,0.1,0,0,0,0,-0.7,0,67.0,10.21,7.04,0.0,,,0.0,2.0,2.0,,
0.0,0,17.5,16.2,1.8699999999999999,0.5,13.0,4.8,0.1,0,0,0,0,-0.7,0,67.0,10.21,6.99,0.0,,,0.0,2.0,2.0,,
0.0,0,19.4,18.1,1.9,0.5,14.9,4.8,0.1,0,0,0,0,-0.6,0,67.0,10.21,7.37,0.0,,,0.0,2.0,2.0,,
0.0,0,19.5,17.5,0.99,0.5,15.4,4.7,0.1,0,0,0,0,-0.8,0,66.0,10.21,7.54,0.0,,,0.0,2.0,2.0,,
0.0,0,14.3,13.0,0.97,0.5,10.6,4.8,0.1,0,0,0,0,-0.5,0,66.0,10.21,9.09,0.0,,,0.0,2.0,2.0,,
0.0,1,14.4,13.1,0.99,0.5,10.7,4.8,0.1,0,0,0,0,-0.7,0,66.0,10.21,11.3,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.1,0.96,0.5,10.8,4.8,0.1,0,0,0,0,-0.8,0,66.0,10.21,13.04,0.0,,,0.0,3.0,3.0,,
0.0,0,15.4,13.2,0.8800000000000001,0.6,11.0,4.7,0.1,0,0,0,0,-0.7,0,66.0,10.21,15.99,0.0,,,0.0,3.0,3.0,,
0.0,0,16.4,14.5,0.9,0.6,12.3,4.8,0.1,0,0,0,0,-1.0,0,66.0,10.21,18.0,0.0,,,0.0,2.0,2.0,,
0.0,0,17.4,15.5,0.9,0.6,13.3,4.8,0.1,0,0,0,0,-0.8,0,66.0,10.21,18.7,0.0,,,0.0,2.0,3.0,,
0.0,1,18.4,16.8,1.4300000000000002,0.6,13.9,4.8,0.1,0,0,0,0,-0.6,0,66.0,10.21,19.66,0.0,,,0.0,2.0,3.0,,
0.0,0,17.4,14.3,1.42,0.6,10.7,4.7,0.1,0,0,0,0,-0.6,0,66.0,10.21,19.66,0.0,,,0.0,2.0,3.0,,
0.0,0,15.3,13.7,1.44,0.6,10.7,4.8,0.1,0,0,0,0,-0.3,0,66.0,10.21,19.66,0.0,,,0.0,2.0,3.0,,
0.0,0,15.3,13.8,1.52,0.6,10.9,4.8,0.1,0,0,0,0,-0.2,0,66.0,10.21,19.66,0.0,,,0.0,2.0,3.0,,
0.0,0,16.3,14.0,1.48,0.6,11.1,4.8,0.1,0,0,0,0,-0.1,0,66.0,10.21,18.0,0.0,,,0.0,2.0,3.0,,
0.0,0,17.4,14.9,1.4300000000000002,0.6,12.1,4.7,0.1,0,0,0,0,-0.1,0,66.0,10.21,16.74,0.0,,,0.0,2.0,3.0,,
0.0,0,18.4,16.9,1.48,0.6,14.2,4.7,0.1,0,0,0,0,-0.1,0,66.0,10.21,15.83,0.0,,,0.0,2.0,3.0,,
0.0,0,20.5,18.2,1.41,0.6,15.4,4.7,0.1,0,0,0,0,-0.1,0,66.0,10.21,14.02,0.0,,,0.0,2.0,3.0,,
0.0,0,16.4,14.4,1.53,0.6,10.8,4.8,0.2,0,0,0,0,-0.2,0,66.0,10.21,13.08,0.0,,,0.0,2.0,3.0,,
0.0,0,15.3,13.7,1.02,0.5,11.4,4.8,0.2,0,0,0,0,-0.2,0,66.0,10.21,11.79,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.8,0.99,0.5,11.4,4.7,0.2,0,0,0,0,-0.2,0,66.0,10.21,10.81,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.9,0.97,0.5,11.6,4.8,0.2,0,0,0,0,-0.2,0,66.0,10.21,10.19,0.0,,,0.0,3.0,4.0,,
0.0,0,17.4,15.1,0.9199999999999999,0.5,12.8,4.8,0.2,0,0,0,0,-0.3,0,66.0,10.21,9.0,0.0,,,0.0,3.0,4.0,,
0.0,0,17.4,15.4,0.96,0.5,13.0,4.8,0.2,0,0,0,0,-0.3,0,66.0,10.21,7.93,0.0,,,0.0,2.0,2.0,,
0.0,0,18.5,16.0,0.89,0.5,13.6,4.7,0.2,0,0,0,0,-0.5,0,66.0,10.21,7.7,0.0,,,0.0,2.0,2.0,,
0.0,0,14.4,12.8,0.89,0.5,10.6,4.8,0.2,0,0,0,0,-0.6,0,66.0,10.21,7.7,0.0,,,0.0,2.0,3.0,,
0.0,0,14.3,13.0,0.8800000000000001,0.5,10.7,4.8,0.2,0,0,0,0,-0.5,0,66.0,10.21,7.7,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.1,0.9099999999999999,0.5,10.8,4.8,0.2,0,0,0,0,-0.5,0,66.0,10.21,7.7,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.3,0.89,0.5,11.0,4.7,0.2,0,0,0,0,-0.3,0,66.0,10.21,7.7,0.0,,,0.0,2.0,2.0,,
0.0,0,16.4,14.4,0.93,0.5,12.3,4.8,0.2,0,0,0,0,-0.1,0,66.0,10.21,7.6,0.0,,,0.0,2.0,3.0,,
0.0,1,18.4,17.3,1.21,0.5,13.3,4.9,0.2,0,0,0,0,-0.1,0,66.0,10.21,7.7,0.0,,,0.0,2.0,2.0,,
0.0,0,20.5,18.5,1.56,0.5,15.6,4.8,0.2,0,0,0,0,0.0,0,66.0,10.21,7.7,0.0,,,0.0,2.0,2.0,,
0.0,0,16.4,14.5,2.6100000000000003,0.5,10.6,4.7,0.2,0,0,0,0,0.1,0,66.0,10.21,7.7,0.0,,,0.0,2.0,2.0,,
0.0,0,16.4,14.6,2.54,0.5,10.6,4.7,0.2,0,0,0,0,0.1,0,66.0,10.21,7.7,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.8,1.6600000000000001,0.5,10.8,4.8,0.2,0,0,0,0,0.0,0,66.0,10.21,7.54,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,14.0,1.67,0.5,11.0,4.8,0.2,0,0,0,0,0.1,0,66.0,10.21,7.7,0.0,,,0.0,2.0,2.0,,
0.0,0,17.4,14.6,1.61,0.5,11.8,4.8,0.2,0,0,0,0,0.0,0,66.0,10.21,8.73,0.0,,,0.0,2.0,3.0,,
0.0,0,17.4,16.3,1.6,0.6,13.2,4.7,0.2,0,0,0,0,0.0,0,66.0,10.21,8.12,0.0,,,0.0,2.0,2.0,,
0.0,0,19.5,17.5,1.54,0.6,14.6,4.8,0.2,0,0,0,0,0.0,0,66.0,10.21,10.81,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,16.8,1.05,0.6,13.7,4.8,0.2,0,0,0,0,0.0,0,66.0,11.41,8.12,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.8,1.0699999999999998,0.6,11.3,4.7,0.2,0,0,0,0,0.0,0,66.0,11.41,7.7,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.9,1.04,0.6,11.4,4.7,0.2,0,0,0,0,0.0,0,66.0,11.41,11.74,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.6,1.35,0.6,11.0,4.8,0.2,0,0,0,0,0.0,0,66.0,11.41,8.12,0.0,,,0.0,2.0,3.0,,
0.0,0,16.4,14.8,1.05,0.6,12.4,4.8,0.2,0,0,0,0,0.0,0,66.0,11.41,8.12,0.0,,,0.0,2.0,2.0,,
0.0,0,18.5,16.4,1.04,0.6,14.2,4.8,0.2,0,0,0,0,0.0,0,66.0,11.41,7.7,0.0,,,0.0,2.0,2.0,,
0.0,0,19.5,18.4,1.04,0.6,15.2,4.7,0.2,0,0,0,0,-0.1,0,66.0,11.41,7.4,0.0,,,0.0,2.0,2.0,,
0.0,0,15.3,13.2,1.04,0.6,10.7,4.8,0.2,0,0,0,0,-0.1,0,66.0,11.41,7.54,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.2,1.03,0.6,10.7,4.8,0.2,0,0,0,0,-0.2,0,66.0,11.41,7.7,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.2,0.9199999999999999,0.6,10.8,4.8,0.2,0,0,0,0,-0.1,0,66.0,11.41,8.12,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.4,1.89,0.6,11.0,4.7,0.2,0,0,0,0,-0.1,0,66.0,11.41,8.0,0.0,,,0.0,2.0,3.0,,
0.0,0,17.4,15.4,1.56,0.6,12.3,4.8,0.2,0,0,0,0,0.0,0,66.0,11.41,12.38,0.0,,,0.0,2.0,3.0,,
0.0,0,18.5,16.8,1.48,0.6,13.4,4.8,0.2,0,0,0,0,0.0,0,66.0,11.41,13.28,0.0,,,0.0,4.0,4.0,,
0.0,0,18.5,17.0,1.54,0.6,14.1,4.8,0.1,0,0,0,0,0.0,0,66.0,11.41,18.02,0.0,,,0.0,4.0,4.0,,
0.0,-1,16.4,14.2,1.41,0.6,11.4,4.8,0.1,0,0,0,0,0.1,0,66.0,11.41,20.02,0.0,,,0.0,3.0,3.0,,
0.0,0,16.4,14.2,1.4,0.6,11.3,4.8,0.1,0,0,0,0,0.2,0,66.0,11.41,21.27,0.0,,,0.0,2.0,3.0,,
0.0,0,16.4,14.4,1.4300000000000002,0.6,11.6,4.8,0.1,0,0,0,0,0.1,0,66.0,11.41,21.27,0.0,,,0.0,3.0,3.0,,
0.0,0,15.4,13.9,0.9400000000000001,0.6,11.7,4.8,0.1,0,0,0,0,0.1,0,66.0,11.41,34.68,0.0,,,0.0,3.0,3.0,,
0.0,0,16.4,15.0,0.89,0.6,12.8,4.8,0.1,0,0,0,0,0.0,0,66.0,11.41,35.0,0.0,,,0.0,3.0,3.0,,
0.0,0,18.5,17.0,0.9099999999999999,0.6,14.8,4.7,0.1,0,0,0,0,0.1,0,66.0,11.41,35.0,0.0,,,0.0,3.0,3.0,,
0.0,-1,19.5,18.0,0.8800000000000001,0.6,15.8,4.8,0.1,0,0,0,0,0.1,0,66.0,11.41,25.0,0.0,,,0.0,3.0,3.0,,
0.0,0,14.3,13.0,0.95,0.6,10.6,4.8,0.1,0,0,0,0,0.1,0,66.0,11.41,22.89,0.0,,,0.0,3.0,3.0,,
0.0,0,14.3,13.0,0.93,0.6,10.7,4.8,0.1,0,0,0,0,0.1,0,66.0,11.41,21.44,0.0,,,0.0,3.0,3.0,,
0.0,0,14.4,15.2,2.9899999999999998,0.6,10.8,4.8,0.1,0,0,0,0,0.0,0,66.0,11.41,20.92,0.0,,,0.0,3.0,3.0,,
0.0,0,18.4,16.4,4.0,0.6,11.0,4.8,0.1,0,0,0,0,0.0,0,66.0,11.41,21.52,0.0,,,0.0,2.0,3.0,,
0.0,0,19.5,17.8,4.76,0.6,12.5,4.7,0.1,0,0,0,0,0.0,0,66.0,11.41,20.0,0.0,,,0.0,2.0,3.0,,
0.0,0,19.5,17.9,3.06,0.6,13.4,4.8,0.1,0,0,0,0,0.0,0,66.0,11.41,16.53,0.0,,,0.0,2.0,3.0,,
0.0,0,18.5,16.4,0.99,0.6,14.2,4.8,0.1,0,0,0,0,-0.1,0,66.0,11.41,14.54,0.0,,,0.0,2.0,2.0,,
0.0,0,14.4,13.0,0.99,0.6,10.6,4.8,0.1,0,0,0,0,-0.1,0,66.0,11.41,12.56,0.0,,,0.0,2.0,3.0,,
0.0,0,14.4,13.0,0.9400000000000001,0.6,10.6,4.7,0.1,0,0,0,0,-0.2,0,65.0,11.41,11.39,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.2,0.8699999999999999,0.6,10.7,4.7,0.1,0,0,0,0,-0.4,0,65.0,12.0,13.45,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.3,0.9,0.6,11.0,4.8,0.1,0,0,0,0,-0.4,0,65.0,12.0,11.9,0.0,,,0.0,2.0,2.0,,
0.0,-1,16.4,14.9,0.9199999999999999,0.6,12.5,4.8,0.1,0,0,0,0,-0.5,0,65.0,12.0,11.69,0.0,,,0.0,2.0,2.0,,
0.0,0,19.5,17.5,0.9,0.6,14.7,4.8,0.1,0,0,0,0,-0.5,0,65.0,12.0,11.67,0.0,,,0.0,2.0,2.0,,
0.0,0,20.5,19.3,1.42,0.6,16.1,4.7,0.2,0,0,0,0,-0.4,0,65.0,12.0,11.47,0.0,,,0.0,3.0,2.0,,
0.0,-1,16.4,14.2,1.46,0.6,11.3,4.8,0.2,0,0,0,0,-0.5,0,65.0,12.0,11.65,0.0,,,0.0,2.0,3.0,,
0.0,0,16.4,14.2,1.5,0.6,11.3,4.8,0.2,0,0,0,0,-0.5,0,65.0,12.0,11.69,0.0,,,0.0,2.0,3.0,,
0.0,0,16.4,14.3,1.46,0.6,11.4,4.7,0.2,0,0,0,0,-0.6,0,65.0,12.0,11.69,0.0,,,0.0,2.0,2.0,,
0.0,0,16.4,14.4,1.4,0.6,11.6,4.7,0.2,0,0,0,0,-0.5,0,65.0,12.0,11.67,0.0,,,0.0,2.0,2.0,,
0.0,0,17.4,15.5,1.4,0.6,12.2,4.7,0.2,0,0,0,0,-0.5,0,65.0,12.0,11.78,0.0,,,0.0,2.0,2.0,,
0.0,0,18.5,16.8,1.67,0.6,13.8,4.7,0.2,0,0,0,0,-0.4,0,65.0,12.0,11.71,0.0,,,0.0,2.0,2.0,,
0.0,0,18.5,16.9,1.52,0.6,14.2,4.8,0.2,0,0,0,0,-0.4,0,65.0,12.0,11.55,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.6,1.5,0.6,10.6,4.7,0.2,0,0,0,0,-0.4,0,65.0,12.0,11.7,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.6,1.51,0.6,10.6,4.7,0.2,0,0,0,0,-0.5,0,65.0,12.0,11.62,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.7,1.51,0.6,10.8,5.3,0.2,0,0,0,0,-0.5,0,65.0,12.0,11.65,0.0,,,0.0,3.0,3.0,,
0.0,0,16.4,14.5,1.42,0.6,11.6,5.3,0.2,0,0,0,0,-0.5,0,65.0,12.0,12.09,0.0,,,0.0,3.0,3.0,,
0.0,0,17.5,16.0,1.44,0.6,13.1,5.3,0.2,0,0,0,0,-0.7,0,65.0,12.0,11.93,0.0,,,0.0,2.0,2.0,,
0.0,0,19.5,17.5,1.4,0.6,14.7,4.7,0.2,0,0,0,0,-0.9,0,65.0,12.0,12.61,0.0,,,0.0,2.0,2.0,,
0.0,-1,18.5,15.8,1.42,0.6,12.3,4.7,0.2,0,0,0,0,-1.1,0,65.0,12.0,12.38,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.3,1.3699999999999999,0.6,10.5,4.7,0.2,0,0,0,0,-1.2,0,65.0,12.0,8.8,0.0,,,0.0,2.0,2.0,,
0.0,1,15.4,13.3,1.47,0.6,10.5,4.7,0.2,0,0,0,0,-1.3,0,65.0,12.0,7.64,0.0,,,0.0,2.0,2.0,,
0.0,0,16.4,14.4,0.9,0.6,12.2,5.3,0.2,0,0,0,0,-1.5,0,65.0,12.0,7.64,0.0,,,0.0,2.0,2.0,,
0.0,1,16.5,14.5,0.89,0.6,12.5,5.3,0.2,0,0,0,0,-1.5,0,65.0,12.0,7.64,0.0,,,0.0,2.0,2.0,,
0.0,0,17.5,15.8,0.9,0.6,13.6,5.3,0.2,0,0,0,0,-1.6,0,65.0,12.0,7.64,0.0,,,0.0,2.0,2.0,,
0.0,0,18.5,16.6,0.95,0.6,14.2,4.7,0.2,0,0,0,0,-1.6,0,65.0,12.0,7.64,0.0,,,0.0,2.0,2.0,,
0.0,0,18.5,16.2,0.9099999999999999,0.6,13.9,4.7,0.2,0,0,0,0,-1.7,0,65.0,12.0,7.64,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.7,1.8800000000000001,0.6,10.5,4.6,0.2,0,0,0,0,-1.7,0,65.0,12.0,12.5,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.9,2.04,0.6,10.6,4.7,0.2,0,0,0,0,-1.6,0,65.0,12.0,14.02,0.0,,,0.0,3.0,3.0,,
0.0,0,14.4,13.1,0.99,0.6,10.7,4.6,0.2,0,0,0,0,-1.7,0,65.0,12.0,16.37,0.0,,,0.0,2.0,3.0,,
0.0,1,15.4,13.4,1.26,0.6,10.8,4.6,0.2,0,0,0,0,-1.6,0,65.0,12.0,18.0,0.0,,,0.0,3.0,3.0,,
0.0,0,16.7,15.6,0.9099999999999999,0.6,13.4,4.6,0.2,0,0,0,0,-1.6,0,65.0,10.21,19.33,0.0,,,0.0,3.0,3.0,,
0.0,0,19.5,17.9,0.9199999999999999,0.6,15.6,5.3,0.2,0,0,0,0,-1.6,0,65.0,10.21,19.5,0.0,,,0.0,2.0,3.0,,
0.0,0,20.5,18.1,0.9199999999999999,0.6,14.6,5.3,0.2,0,0,0,0,-1.7,0,65.0,10.21,20.92,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.3,0.95,0.6,11.0,5.3,0.2,0,0,0,0,-1.7,0,65.0,10.21,24.11,0.0,,,0.0,2.0,3.0,,
0.0,0,14.4,12.7,0.9199999999999999,0.6,10.4,4.6,0.2,0,0,0,0,-1.6,0,65.0,10.21,24.11,0.0,,,0.0,2.0,3.0,,
0.0,0,14.4,13.0,0.86,0.6,10.7,4.7,0.2,0,0,0,0,-1.5,0,65.0,10.21,25.46,0.0,,,0.0,2.0,3.0,,
0.0,0,15.4,13.8,0.8699999999999999,0.5,11.8,4.6,0.2,0,0,0,0,-1.6,0,65.0,10.21,24.81,0.0,,,0.0,3.0,3.0,,
0.0,0,16.4,14.8,0.89,0.5,12.6,4.6,0.2,0,0,0,0,-1.5,0,65.0,10.21,35.0,0.0,,,0.0,2.0,3.0,,
0.0,0,17.5,16.0,0.9,0.5,13.5,4.6,0.2,0,0,0,0,-1.4,0,65.0,10.21,30.0,0.0,,,0.0,3.0,4.0,,
0.0,-1,16.5,13.6,0.8800000000000001,0.5,11.2,4.7,0.2,0,0,0,0,-1.2,0,65.0,10.21,20.55,0.0,,,0.0,3.0,4.0,,
0.0,0,15.4,13.3,0.89,0.5,11.1,4.6,0.2,0,0,0,0,-1.0,0,65.0,10.21,24.11,0.0,,,0.0,2.0,3.0,,
0.0,0,15.5,13.3,0.89,0.5,11.2,4.6,0.2,0,0,0,0,-0.8,0,65.0,10.21,20.62,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.7,0.9800000000000001,0.5,11.4,4.6,0.2,0,0,0,0,-0.8,0,65.0,10.21,19.5,0.0,,,0.0,2.0,2.0,,
0.0,0,16.4,14.8,1.01,0.5,12.6,4.6,0.2,0,0,0,0,-0.4,0,65.0,10.21,17.75,0.0,,,0.0,2.0,2.0,,
0.0,0,17.5,15.0,0.96,0.5,13.0,4.6,0.2,0,0,0,0,-0.1,0,65.0,10.21,17.46,0.0,,,0.0,2.0,2.0,,
0.0,0,19.5,17.5,1.0,0.5,15.2,4.6,0.2,0,0,0,0,0.2,0,65.0,10.21,15.65,0.0,,,0.0,3.0,3.0,,
0.0,0,15.4,13.4,0.93,0.5,10.4,4.6,0.2,0,0,0,0,0.9,0,65.0,10.21,14.02,0.0,,,0.0,3.0,3.0,,
0.0,0,14.4,12.6,0.9099999999999999,0.5,10.4,4.6,0.2,0,0,0,0,1.6,0,65.0,10.21,12.07,0.0,,,0.0,2.0,2.0,,
0.0,1,14.4,12.7,0.93,0.5,10.4,4.5,0.2,0,0,0,0,2.1,0,65.0,10.21,12.5,0.0,,,0.0,2.0,3.0,,
0.0,0,15.5,13.4,1.46,0.5,10.7,4.6,0.2,0,0,0,0,2.4,0,65.0,10.21,11.74,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,14.2,1.49,0.5,11.6,4.6,0.2,0,0,0,0,2.6,0,65.0,10.21,11.74,0.0,,,0.0,2.0,2.0,,
0.0,0,17.5,15.6,1.41,0.5,12.9,4.6,0.2,0,0,0,0,2.5,0,65.0,10.21,11.67,0.0,,,0.0,2.0,2.0,,
0.0,0,18.5,16.4,1.41,0.5,13.6,4.6,0.2,0,0,0,0,2.1,0,65.0,10.21,11.51,0.0,,,0.0,2.0,2.0,,
0.0,0,18.5,16.0,1.45,0.5,12.4,4.6,0.2,0,0,0,0,1.9,0,65.0,10.21,11.32,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.3,1.51,0.6,10.5,4.6,0.2,0,0,0,0,1.8,0,65.0,10.21,11.09,0.0,,,0.0,2.0,2.0,,
0.0,0,15.4,13.4,1.41,0.6,10.6,4.6,0.2,0,0,0,0,1.9,0,65.0,10.21,10.57,0.0,,,0.0,2.0,2.0,,
0.0,0,15.5,13.7,1.3800000000000001,0.6,10.8,4.6,0.2,0,0,0,0,2.2,0,65.0,10.21,10.54,0.0,,,0.0,2.0,2.0,,
0.0,0,17.5,16.0,2.71,0.6,12.1,4.6,0.2,0,0,0,0,2.4,0,65.0,10.21,11.22,0.0,,,0.0,2.0,2.0,,
0.0,1,19.6,17.6,2.4699999999999998,0.6,14.0,4.6,0.2,0,0,0,0,2.7,0,65.0,10.21,10.68,0.0,,,0.0,2.0,2.0,,
0.0,0,20.6,19.0,2.46,0.6,15.2,4.6,0.2,0,0,0,0,3.3,0,65.0,10.21,10.75,0.0,,,0.0,2.0,2.0,,
0.0,0,15.5,13.9,1.45,0.6,11.1,4.6,0.2,0,0,0,0,3.9,0,64.0,10.21,10.44,0.0,,,0.0,2.0,2.0,,
0.0,0,15.5,13.9,1.44,0.6,11.1,4.6,0.2,0,0,0,0,4.5,0,64.0,10.21,9.87,0.0,,,0.0,1.0,2.0,,
0.0,0,15.5,13.3,0.93,0.5,11.1,4.6,0.2,0,0,0,0,5.1,0,64.0,10.21,9.55,0.0,,,0.0,2.0,2.0,,
0.0,0,15.5,13.1,0.9,0.5,10.8,4.6,0.2,0,0,0,0,6.0,0,64.0,10.21,10.31,0.0,,,0.0,1.0,2.0,,
0.0,0,15.4,14.3,0.97,0.5,11.9,4.6,0.2,0,0,0,0,6.9,0,64.0,10.21,11.74,0.0,,,0.0,1.0,2.0,,
0.0,0,16.5,15.2,0.89,0.5,13.0,4.6,0.2,0,0,0,0,7.5,0,64.0,10.21,12.01,0.0,,,0.0,1.0,2.0,,
0.0,1,17.5,16.0,0.89,0.5,13.9,4.6,0.2,0,0,0,0,8.0,0,64.0,10.21,13.95,0.0,,,0.0,1.0,2.0,,
0.0,0,15.5,13.3,0.9099999999999999,0.5,10.4,4.6,0.2,0,0,0,0,8.6,0,64.0,10.21,14.02,0.0,,,0.0,2.0,2.0,,
0.0,0,14.4,12.6,0.85,0.5,10.4,4.6,0.2,0,0,0,0,9.2,0,64.0,10.21,12.65,0.0,,,0.0,1.0,2.0,,
0.0,0,14.5,12.8,0.9400000000000001,0.5,10.6,4.6,0.2,0,0,0,0,9.9,0,64.0,10.21,12.38,0.0,,,0.0,1.0,2.0,,
0.0,0,14.4,13.1,0.8699999999999999,0.5,10.8,4.6,0.2,0,0,0,0,10.7,0,64.0,10.21,12.0,0.0,,,0.0,1.0,2.0,,
0.0,0,16.5,13.9,0.9400000000000001,0.5,11.9,4.6,0.2,0,0,0,0,11.4,0,64.0,10.21,10.86,0.0,,,0.0,2.0,2.0,,
0.0,0,18.5,16.4,0.8699999999999999,0.5,14.6,4.6,0.2,0,0,0,0,12.3,0,64.0,10.21,7.64,0.0,,,0.0,2.0,2.0,,
0.0,0,19.6,17.3,0.86,0.5,15.3,4.6,0.2,0,0,0,0,13.3,0,64.0,10.21,7.4,0.0,,,0.0,2.0,2.0,,
0.0,0,14.4,12.7,0.9800000000000001,0.5,10.4,4.6,0.2,0,0,0,0,14.4,0,64.0,10.21,8.12,0.0,,,0.0,2.0,2.0,,
0.0,1,15.5,13.2,1.52,0.5,10.4,4.6,0.2,0,0,0,0,15.5,0,64.0,10.21,11.75,0.0,,,0.0,2.0,2.0,,
0.0,0,15.5,13.2,1.51,0.5,10.5,4.6,0.2,0,0,0,0,16.6,0,64.0,10.21,12.94,0.0,,,0.0,3.0,3.0,,
0.0,0,14.4,11.9,1.45,0.5,9.2,3.0,0.2,0,0,0,0,17.9,0,64.0,10.21,13.24,0.0,,,0.0,3.0,3.0,,
0.0,0,15.5,13.8,1.33,0.5,11.3,3.0,0.2,0,0,0,0,19.5,0,64.0,10.21,13.96,0.0,,,0.0,2.0,2.0,,
